Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,NOGO,0.2126309871673584,0,0,0,1,47.91631102561951
2,NOGO,0.3517439365386963,0,0,0,1,70.7963080406189
3,NOGO,NA,0,0,1,0,133.19629192352295
4,NOGO,0.3679218292236328,0,0,0,1,148.2763388156891
5,NOGO,0.027343034744262695,0,0,0,1,171.20634198188782
6,NOGO,1.2484700679779053,0,0,0,1,194.696350812912
7,NOGO,1.3492138385772705,0,0,0,1,234.0963888168335
8,GO,0.5892269611358643,1,0,0,0,259.99634289741516
9,NOGO,1.2046589851379395,0,0,0,1,277.5463628768921
10,NOGO,0.20590806007385254,0,0,0,1,1776.766536951065
11,GO,0.4388759136199951,1,0,0,0,1803.618793964386
12,GO,1.1677310466766357,1,0,0,0,1822.81653881073
13,GO,0.7288269996643066,1,0,0,0,2046.5765810012817
14,GO,1.9004020690917969,1,0,0,0,2129.2266178131104
15,NOGO,NA,0,0,1,0,2142.6766269207
16,GO,1.0083208084106445,1,0,0,0,2175.6266260147095
17,GO,NA,0,1,0,0,2195.2966170310974
18,GO,NA,0,1,0,0,2208.006609916687
19,NOGO,0,0,0,0,1,2246.146631002426
20,GO,0,1,0,0,0,2296.006633043289
21,GO,0.23534703254699707,1,0,0,0,2328.7066190242767
22,GO,0.03768801689147949,1,0,0,0,2409.6366109848022
23,NOGO,NA,0,0,1,0,2434.146649837494
24,NOGO,0.6948039531707764,0,0,0,1,2467.696781873703
25,GO,0,1,0,0,0,2499.8466408252716
26,GO,0.13634777069091797,1,0,0,0,2568.216639995575
27,GO,0.9164659976959229,1,0,0,0,2958.106688976288
28,GO,0.036047935485839844,1,0,0,0,2983.9566819667816
29,NOGO,1.3508291244506836,0,0,0,1,2994.3166818618774
30,GO,0,1,0,0,0,3072.986704826355
31,GO,0.06474995613098145,1,0,0,0,3082.756703853607
32,NOGO,1.433082103729248,0,0,0,1,3095.0066969394684
33,NOGO,NA,0,0,1,0,3136.046720981598
34,NOGO,0.5164010524749756,0,0,0,1,3159.686723947525
35,GO,0,1,0,0,0,3213.276718854904
36,GO,NA,0,1,0,0,3826.6568188667297
37,GO,NA,0,1,0,0,5323.707108974457
38,NOGO,NA,0,0,1,0,5355.457101821899
39,NOGO,0.11502385139465332,0,0,0,1,5478.297142982483
40,GO,0.7948369979858398,1,0,0,0,5589.447151899338
41,GO,0.5845680236816406,1,0,0,0,5615.817178964615
42,NOGO,0.6148688793182373,0,0,0,1,5672.347203969955
43,GO,0.47396183013916016,1,0,0,0,5721.357224941254
44,NOGO,NA,0,0,1,0,5737.47722196579
45,GO,1.3283331394195557,1,0,0,0,5775.847244977951
46,GO,0.8081789016723633,1,0,0,0,5867.747267961502
47,NOGO,1.8702960014343262,0,0,0,1,5936.2372579574585
48,NOGO,0.3230290412902832,0,0,0,1,5960.537258863449
49,NOGO,0.9357190132141113,0,0,0,1,5994.2272889614105
50,GO,0.11816787719726562,1,0,0,0,6049.01727104187
51,GO,NA,0,1,0,0,6122.587296009064
52,GO,0.05536079406738281,1,0,0,0,6153.727275848389
53,GO,1.777336835861206,1,0,0,0,6182.757371902466
54,NOGO,NA,0,0,1,0,6197.887261867523
55,NOGO,0.32161998748779297,0,0,0,1,6220.497277021408
56,GO,0.09310483932495117,1,0,0,0,6245.157290935516
57,GO,0.0734260082244873,1,0,0,0,6259.637462854385
58,GO,0.2852199077606201,1,0,0,0,6324.757282972336
59,GO,0.4119391441345215,1,0,0,0,6369.317291021347
60,GO,0.2798030376434326,1,0,0,0,6504.50731086731
61,GO,NA,0,1,0,0,6520.587311029434
62,NOGO,1.1754341125488281,0,0,0,1,6535.537309885025
63,GO,0.32420992851257324,1,0,0,0,6564.407337903976
64,GO,0.2888600826263428,1,0,0,0,6938.177338838577
65,NOGO,NA,0,0,1,0,6982.60734295845
66,NOGO,NA,0,0,1,0,7017.907343864441
67,GO,1.6282289028167725,1,0,0,0,7079.617341995239
68,GO,0.46886205673217773,1,0,0,0,7115.3773539066315
69,NOGO,0.16895699501037598,0,0,0,1,7161.657372951508
70,NOGO,NA,0,0,1,0,7202.157352924347
71,GO,NA,0,1,0,0,7254.997354984283
72,GO,NA,0,1,0,0,7300.597357034683
73,NOGO,0,0,0,0,1,7394.277364015579
74,NOGO,0.30866003036499023,0,0,0,1,7427.157397031784
75,NOGO,1.6872332096099854,0,0,0,1,7462.367537021637
76,NOGO,NA,0,0,1,0,7489.927356958389
77,GO,0.737725019454956,1,0,0,0,7505.567354917526
78,NOGO,0.32931995391845703,0,0,0,1,7533.777370929718
79,GO,0.3013780117034912,1,0,0,0,7654.437367916107
80,GO,NA,0,1,0,0,7668.77751493454
81,GO,NA,0,1,0,0,7681.557353973389
82,GO,NA,0,1,0,0,7745.337355852127
83,NOGO,NA,0,0,1,0,7777.5673949718475
84,GO,0.7580368518829346,1,0,0,0,7794.837390899658
85,GO,0.7678849697113037,1,0,0,0,7814.737439870834
86,GO,0.08302497863769531,1,0,0,0,7827.997419834137
87,NOGO,0.11421895027160645,0,0,0,1,7922.327430963516
88,NOGO,NA,0,0,1,0,7953.367434978485
89,GO,0.533073902130127,1,0,0,0,7964.907426834106
90,NOGO,0.3736867904663086,0,0,0,1,8017.89742398262
91,NOGO,0.5645730495452881,0,0,0,1,8044.397440910339
92,GO,0,1,0,0,0,8082.847425937653
93,GO,0.11618494987487793,1,0,0,0,9665.177642822266
94,NOGO,NA,0,0,1,0,9701.907631874084
95,NOGO,NA,0,0,1,0,9734.977610826492
96,GO,1.690310001373291,1,0,0,0,9827.197645902634
97,NOGO,NA,0,0,1,0,9847.347646951675
98,NOGO,0.754256010055542,0,0,0,1,9863.647665977478
99,NOGO,0,0,0,0,1,9899.387701034546
100,GO,0.302994966506958,1,0,0,0,9928.427649021149
101,GO,NA,0,1,0,0,10212.917722940445
102,GO,NA,0,1,0,0,10275.827693939209
103,GO,NA,0,1,0,0,10290.927733898163
104,GO,0.8404510021209717,1,0,0,0,10324.9377348423
105,GO,0.8296349048614502,1,0,0,0,10447.137732028961
106,NOGO,NA,0,0,1,0,10482.587750911713
107,GO,NA,0,1,0,0,10497.627750873566
108,NOGO,NA,0,0,1,0,10510.438076972961
109,NOGO,NA,0,0,1,0,10549.837738990784
110,GO,0.6409549713134766,1,0,0,0,10576.347743034363
111,GO,1.1710081100463867,1,0,0,0,10648.637745857239
112,GO,0.5023031234741211,1,0,0,0,10676.237758874893
113,GO,0.42450785636901855,1,0,0,0,10774.347769021988
114,GO,NA,0,1,0,0,10790.587751865387
115,NOGO,NA,0,0,1,0,10804.527758836746
116,NOGO,NA,0,0,1,0,10883.237745046616
117,NOGO,NA,0,0,1,0,10899.067735910416
118,GO,0.7624568939208984,1,0,0,0,10915.637737989426
119,NOGO,0.8511199951171875,0,0,0,1,10979.187772035599
120,NOGO,NA,0,0,1,0,11305.747817993164
121,NOGO,0.28923821449279785,0,0,0,1,11367.997826814651
122,NOGO,NA,0,0,1,0,11399.077818870544
123,NOGO,0,0,0,0,1,11412.02782201767
124,GO,NA,0,1,0,0,12692.1480178833
125,NOGO,NA,0,0,1,0,12809.328019857407
126,GO,0.550562858581543,1,0,0,0,12821.488023042679
127,NOGO,NA,0,0,1,0,12844.818076848984
128,GO,0.10441303253173828,1,0,0,0,12856.398066043854
129,GO,0.43738889694213867,1,0,0,0,12887.478058815002
130,GO,0.049880027770996094,1,0,0,0,12911.958045959473
131,GO,NA,0,1,0,0,12994.798102855682
132,NOGO,NA,0,0,1,0,13101.508126974106
133,NOGO,1.3610589504241943,0,0,0,1,13115.568099021912
