Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,NOGO,NA,0,0,1,0,84.19082117080688
2,NOGO,NA,0,0,1,0,99.44082903862
3,GO,0.684622049331665,1,0,0,0,113.89081716537476
4,GO,NA,0,1,0,0,1223.1109499931335
5,GO,NA,0,1,0,0,1236.2809681892395
6,NOGO,1.8791019916534424,0,0,0,1,1250.4409630298615
7,GO,NA,0,1,0,0,1317.6209712028503
8,NOGO,0.1992800235748291,0,0,0,1,1331.6109821796417
9,NOGO,0,0,0,0,1,1357.4609811306
10,GO,0.39606213569641113,1,0,0,0,1380.910994052887
11,NOGO,0.22312188148498535,0,0,0,1,1412.380977153778
12,GO,1.904472827911377,1,0,0,0,1437.3209781646729
13,GO,1.3260560035705566,1,0,0,0,1478.7909882068634
14,GO,0.6664159297943115,1,0,0,0,1629.8110041618347
15,NOGO,0.7711811065673828,0,0,0,1,1696.100988149643
16,GO,NA,0,1,0,0,1727.2410080432892
17,GO,0.24661898612976074,1,0,0,0,1740.330990076065
18,GO,0.07881593704223633,1,0,0,0,1798.330999135971
19,GO,NA,0,1,0,0,1893.5610671043396
20,GO,0.31221890449523926,1,0,0,0,2044.1809821128845
21,NOGO,0,0,0,0,1,2141.311014175415
22,NOGO,0.9545869827270508,0,0,0,1,2169.651022195816
23,GO,0.7074370384216309,1,0,0,0,2213.411024093628
24,NOGO,NA,0,0,1,0,2298.8510460853577
25,NOGO,NA,0,0,1,0,2321.8010680675507
26,NOGO,0.15787100791931152,0,0,0,1,2417.721086025238
27,NOGO,1.235299825668335,0,0,0,1,2532.2311069965363
28,NOGO,NA,0,0,1,0,2564.6810982227325
29,GO,0.12679791450500488,1,0,0,0,2598.8710901737213
30,NOGO,0.31096601486206055,0,0,0,1,3265.6811912059784
31,NOGO,1.2985830307006836,0,0,0,1,3290.16117310524
32,NOGO,0.36447596549987793,0,0,0,1,3317.771184206009
33,NOGO,0.22646212577819824,0,0,0,1,3343.531200170517
34,NOGO,0.06250119209289551,0,0,0,1,3374.4311861991882
