Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,NOGO,0.5209331512451172,0,0,0,1,23.416232109069824
2,NOGO,0.2716960906982422,0,0,0,1,54.37624001502991
3,GO,0.410430908203125,1,0,0,0,78.66625189781189
4,NOGO,1.789396047592163,0,0,0,1,91.54626107215881
5,GO,0.19963312149047852,1,0,0,0,259.9162509441376
6,GO,0.22690320014953613,1,0,0,0,271.10624408721924
7,GO,0.6528210639953613,1,0,0,0,286.0362570285797
8,NOGO,NA,0,0,1,0,424.5663011074066
9,NOGO,NA,0,0,1,0,482.33630299568176
10,GO,1.1074299812316895,1,0,0,0,533.5963180065155
11,GO,NA,0,1,0,0,547.376354932785
12,GO,0.8781540393829346,1,0,0,0,689.2263491153717
13,GO,NA,0,1,0,0,748.9163489341736
14,GO,0.8320488929748535,1,0,0,0,775.3563439846039
15,GO,NA,0,1,0,0,800.9063820838928
16,GO,0.06539392471313477,1,0,0,0,824.7763440608978
17,NOGO,NA,0,0,1,0,839.9763510227203
18,GO,0,1,0,0,0,907.5863540172577
19,GO,NA,0,1,0,0,998.8763539791107
20,GO,1.7449321746826172,1,0,0,0,1017.5663471221924
21,NOGO,1.5459630489349365,0,0,0,1,1034.1763620376587
22,NOGO,NA,0,0,1,0,1096.3163659572601
23,GO,1.0920839309692383,1,0,0,0,1134.4063880443573
24,GO,0.14449095726013184,1,0,0,0,1168.7963919639587
25,NOGO,1.006633996963501,0,0,0,1,1227.7563920021057
26,GO,0.24340605735778809,1,0,0,0,1299.0063920021057
27,NOGO,0.7420780658721924,0,0,0,1,1476.746409893036
28,NOGO,NA,0,0,1,0,1527.636421918869
29,NOGO,NA,0,0,1,0,1572.9863979816437
30,NOGO,NA,0,0,1,0,1592.3264110088348
31,NOGO,0,0,0,0,1,1620.6964011192322
32,GO,0.6290390491485596,1,0,0,0,1654.3064029216766
33,GO,NA,0,1,0,0,1702.0664319992065
34,NOGO,0.3865048885345459,0,0,0,1,1719.636449098587
35,NOGO,NA,0,0,1,0,1754.7364690303802
36,GO,1.3611440658569336,1,0,0,0,1932.7265090942383
37,NOGO,1.8635401725769043,0,0,0,1,2078.146513938904
38,NOGO,NA,0,0,1,0,2684.4865760803223
39,NOGO,0.2861509323120117,0,0,0,1,2710.066607952118
40,GO,NA,0,1,0,0,2773.776596069336
41,NOGO,NA,0,0,1,0,2787.9166009426117
42,NOGO,1.0687110424041748,0,0,0,1,2837.256603002548
43,GO,0.08497905731201172,1,0,0,0,2869.916656970978
44,GO,0.7022199630737305,1,0,0,0,2921.646632909775
45,NOGO,0.6547908782958984,0,0,0,1,3008.846671104431
46,GO,0.8069989681243896,1,0,0,0,3032.8466770648956
47,NOGO,0.576911211013794,0,0,0,1,3954.1367321014404
48,GO,0,1,0,0,0,4029.2867629528046
49,NOGO,0,0,0,0,1,4201.786762952805
50,GO,0,1,0,0,0,4223.956768989563
51,NOGO,0.5875809192657471,0,0,0,1,4288.946782112122
52,GO,0.04443788528442383,1,0,0,0,4340.016830921173
53,GO,NA,0,1,0,0,4399.006829023361
54,NOGO,1.5161631107330322,0,0,0,1,4413.316829919815
55,NOGO,NA,0,0,1,0,4495.236845970154
56,GO,NA,0,1,0,0,4515.83686208725
57,NOGO,NA,0,0,1,0,4538.95685505867
58,GO,0.4418470859527588,1,0,0,0,4573.356849908829
59,NOGO,NA,0,0,1,0,4621.576867103577
60,NOGO,NA,0,0,1,0,4644.95686507225
61,GO,1.3038151264190674,1,0,0,0,4711.766881942749
62,NOGO,NA,0,0,1,0,4786.946885108948
63,NOGO,NA,0,0,1,0,4799.946881055832
64,GO,0,1,0,0,0,4811.636882066727
65,GO,0.4332771301269531,1,0,0,0,4830.346903085709
66,GO,0,1,0,0,0,4843.036917924881
67,NOGO,1.6267220973968506,0,0,0,1,4908.776901960373
68,GO,1.1381440162658691,1,0,0,0,4956.766895055771
69,GO,1.6253271102905273,1,0,0,0,5014.9669189453125
70,NOGO,0.763840913772583,0,0,0,1,5095.906934022903
71,NOGO,0.6465520858764648,0,0,0,1,5267.456953048706
72,GO,0,1,0,0,0,5295.177004098892
73,NOGO,1.434108018875122,0,0,0,1,5392.857011079788
74,NOGO,0.20894598960876465,0,0,0,1,5461.797007083893
75,NOGO,NA,0,0,1,0,5494.006993055344
76,NOGO,NA,0,0,1,0,5543.436981916428
77,NOGO,0.30262088775634766,0,0,0,1,5575.517080068588
78,GO,0.1703779697418213,1,0,0,0,5602.617013931274
79,NOGO,0.6223220825195312,0,0,0,1,5750.946995019913
80,GO,NA,0,1,0,0,5776.447005033493
81,NOGO,NA,0,0,1,0,5823.817025899887
82,GO,0.6489729881286621,1,0,0,0,5867.5270318984985
83,GO,0.8327198028564453,1,0,0,0,5895.377024888992
84,GO,1.4665429592132568,1,0,0,0,5908.477052927017
85,GO,NA,0,1,0,0,5935.307030916214
86,GO,NA,0,1,0,0,5948.837040901184
87,NOGO,0.9153609275817871,0,0,0,1,5961.597038030624
88,NOGO,NA,0,0,1,0,6064.097063064575
89,NOGO,NA,0,0,1,0,6076.47705411911
90,GO,1.4772369861602783,1,0,0,0,6091.617058038712
91,GO,1.5158030986785889,1,0,0,0,6108.1870470047
92,NOGO,1.7491190433502197,0,0,0,1,6123.547051906586
93,NOGO,NA,0,0,1,0,6170.927079916
94,NOGO,NA,0,0,1,0,6955.617166042328
95,NOGO,1.2199828624725342,0,0,0,1,8634.047341108322
96,GO,1.1602659225463867,1,0,0,0,8658.39734697342
97,NOGO,NA,0,0,1,0,8752.567341089249
98,NOGO,NA,0,0,1,0,8804.667346000671
99,NOGO,NA,0,0,1,0,8817.757354021072
100,NOGO,1.5278079509735107,0,0,0,1,8845.607343912125
101,GO,0.4606292247772217,1,0,0,0,8869.747323036194
102,GO,NA,0,1,0,0,9023.70736503601
103,NOGO,NA,0,0,1,0,9430.627501010895
104,NOGO,NA,0,0,1,0,9444.657494068146
105,NOGO,NA,0,0,1,0,9458.107517957687
106,GO,0.949552059173584,1,0,0,0,9479.857516050339
107,NOGO,NA,0,0,1,0,9504.107525110245
108,NOGO,NA,0,0,1,0,9554.237478971481
109,NOGO,NA,0,0,1,0,9636.777534008026
