Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,GO,NA,0,1,0,0,10.579814910888672
2,GO,0.46669697761535645,1,0,0,0,25.029814958572388
3,NOGO,NA,0,0,1,0,104.75984001159668
4,NOGO,NA,0,0,1,0,137.84984588623047
5,NOGO,0.36092710494995117,0,0,0,1,155.07983589172363
6,GO,1.5392560958862305,1,0,0,0,211.74985003471375
7,GO,0.4488229751586914,1,0,0,0,264.1898810863495
8,NOGO,0.7293469905853271,0,0,0,1,1080.0899620056152
9,NOGO,0.5228259563446045,0,0,0,1,1184.4399659633636
10,GO,0.2782480716705322,1,0,0,0,1211.969969034195
11,GO,0.18377113342285156,1,0,0,0,1227.5499589443207
12,GO,0.5315368175506592,1,0,0,0,1347.859985113144
13,GO,NA,0,1,0,0,1367.299989938736
14,NOGO,1.120851993560791,0,0,0,1,1409.7699949741364
15,NOGO,0.26713991165161133,0,0,0,1,1545.8000149726868
16,NOGO,NA,0,0,1,0,1570.060035943985
17,NOGO,NA,0,0,1,0,1639.780035018921
18,GO,1.362813949584961,1,0,0,0,1667.1100618839264
19,GO,0.6781461238861084,1,0,0,0,1714.0700469017029
20,NOGO,0.133774995803833,0,0,0,1,1738.3400490283966
21,NOGO,0,0,0,0,1,2096.5000970363617
22,NOGO,NA,0,0,1,0,2119.880604028702
23,GO,0.30005407333374023,1,0,0,0,2149.1300909519196
24,NOGO,1.160862922668457,0,0,0,1,2220.0501101017
25,GO,0.08762216567993164,1,0,0,0,2268.260104894638
26,NOGO,0.4147799015045166,0,0,0,1,2291.2701020240784
27,GO,0,1,0,0,0,2325.080113887787
28,NOGO,0.9887540340423584,0,0,0,1,2614.730215072632
29,NOGO,NA,0,0,1,0,2672.1002130508423
30,GO,0.9599299430847168,1,0,0,0,3996.270462036133
31,NOGO,NA,0,0,1,0,4144.950473070145
32,NOGO,NA,0,0,1,0,4160.640466928482
33,NOGO,NA,0,0,1,0,4182.440497875214
34,NOGO,NA,0,0,1,0,4606.470550060272
35,NOGO,NA,0,0,1,0,4633.290558099747
36,GO,NA,0,1,0,0,4671.950562000275
37,NOGO,NA,0,0,1,0,4825.8105590343475
38,GO,0.7729930877685547,1,0,0,0,4839.720596075058
39,NOGO,0.8101851940155029,0,0,0,1,4886.140589952469
40,GO,1.7457540035247803,1,0,0,0,4917.810575962067
41,GO,0,1,0,0,0,5360.340574979782
42,GO,0.0007319450378417969,1,0,0,0,5388.130609989166
43,GO,0.3712880611419678,1,0,0,0,5408.300587892532
44,GO,NA,0,1,0,0,5675.4305810928345
45,NOGO,0.4063260555267334,0,0,0,1,5692.6905879974365
46,NOGO,0.26800012588500977,0,0,0,1,5844.950620889664
47,NOGO,NA,0,0,1,0,5871.1006190776825
48,GO,0.12122797966003418,1,0,0,0,5895.590609073639
49,NOGO,NA,0,0,1,0,5956.830640077591
50,NOGO,NA,0,0,1,0,5970.040635108948
51,NOGO,0.19964194297790527,0,0,0,1,5984.560642004013
52,GO,1.5380990505218506,1,0,0,0,6015.250645875931
53,NOGO,NA,0,0,1,0,6122.590677976608
54,NOGO,1.1604480743408203,0,0,0,1,6139.590674877167
55,NOGO,1.6470470428466797,0,0,0,1,6172.270692110062
56,NOGO,NA,0,0,1,0,6242.820691108704
57,GO,0.3597080707550049,1,0,0,0,6256.630688905716
58,GO,NA,0,1,0,0,6939.6207439899445
59,GO,1.532395839691162,1,0,0,0,6954.050736904144
60,NOGO,NA,0,0,1,0,7163.350789070129
61,NOGO,1.4176220893859863,0,0,0,1,7175.700795888901
62,NOGO,NA,0,0,1,0,7347.6508049964905
63,NOGO,NA,0,0,1,0,7369.13080906868
64,NOGO,NA,0,0,1,0,7439.660801887512
65,NOGO,0.5286550521850586,0,0,0,1,7477.630821943283
66,NOGO,NA,0,0,1,0,7520.5308220386505
67,NOGO,NA,0,0,1,0,7709.3508179187775
68,GO,0.5529448986053467,1,0,0,0,7721.6908168792725
69,GO,0.9043750762939453,1,0,0,0,8517.430809020996
70,NOGO,NA,0,0,1,0,8576.380820035934
71,GO,0.5668010711669922,1,0,0,0,8592.890793085098
72,NOGO,0,0,0,0,1,8650.780806064606
73,NOGO,NA,0,0,1,0,8685.210800886154
74,GO,0.2630908489227295,1,0,0,0,8700.750816106796
75,GO,0.0480189323425293,1,0,0,0,8716.60081410408
76,NOGO,0.4776179790496826,0,0,0,1,8750.03082203865
77,GO,0.6974568367004395,1,0,0,0,8779.76081109047
78,GO,0,1,0,0,0,8793.69082403183
79,NOGO,NA,0,0,1,0,8951.840826034546
80,NOGO,NA,0,0,1,0,8986.360872983932
81,NOGO,0.17042088508605957,0,0,0,1,9009.280872106552
82,NOGO,0.7704460620880127,0,0,0,1,9033.420854091644
83,GO,0.7248671054840088,1,0,0,0,9065.030896902084
84,NOGO,NA,0,0,1,0,9112.330857992172
85,GO,1.2511439323425293,1,0,0,0,9302.66088104248
86,GO,1.7773728370666504,1,0,0,0,9341.360897064209
87,NOGO,NA,0,0,1,0,9515.04089307785
88,NOGO,NA,0,0,1,0,9571.260921955109
89,GO,0.4100940227508545,1,0,0,0,9586.520919084549
90,NOGO,NA,0,0,1,0,9600.510916948318
