Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,GO,0.44135189056396484,1,0,0,0,8.271080017089844
2,GO,1.8583159446716309,1,0,0,0,32.30113506317139
3,NOGO,0.7014369964599609,0,0,0,1,71.8812301158905
4,GO,0.006879091262817383,1,0,0,0,96.84128212928772
5,GO,0.5946741104125977,1,0,0,0,164.23141813278198
6,GO,1.1858220100402832,1,0,0,0,196.45150899887085
7,GO,1.345844030380249,1,0,0,0,208.28152513504028
8,GO,1.26401686668396,1,0,0,0,229.97157406806946
9,GO,0.7106108665466309,1,0,0,0,256.0016460418701
10,GO,0.645359992980957,1,0,0,0,273.98167300224304
11,GO,NA,0,1,0,0,291.541846036911
12,NOGO,NA,0,0,1,0,303.6417291164398
13,GO,1.1886730194091797,1,0,0,0,333.8618071079254
14,GO,1.3288850784301758,1,0,0,0,346.4518291950226
15,GO,1.4087891578674316,1,0,0,0,359.4618580341339
16,NOGO,0.7475671768188477,0,0,0,1,371.93189311027527
17,NOGO,1.1846909523010254,0,0,0,1,396.7719280719757
18,GO,0.6305460929870605,1,0,0,0,421.45198917388916
19,GO,NA,0,1,0,0,432.09202003479004
20,GO,1.6839110851287842,1,0,0,0,444.56203722953796
21,GO,0.8285300731658936,1,0,0,0,456.47206115722656
22,NOGO,NA,0,0,1,0,468.2120921611786
23,NOGO,NA,0,0,1,0,483.1321520805359
24,GO,0.7853400707244873,1,0,0,0,500.98219418525696
25,GO,1.6288650035858154,1,0,0,0,513.3722200393677
26,NOGO,NA,0,0,1,0,530.3422532081604
27,GO,0.3766319751739502,1,0,0,0,542.8122761249542
28,NOGO,NA,0,0,1,0,556.5822920799255
29,GO,1.2874000072479248,1,0,0,0,569.1223361492157
30,NOGO,1.6887719631195068,0,0,0,1,588.7524001598358
31,GO,1.2523291110992432,1,0,0,0,616.9024522304535
32,NOGO,NA,0,0,1,0,628.3524730205536
33,NOGO,1.4152932167053223,0,0,0,1,640.2624971866608
34,GO,0.40765810012817383,1,0,0,0,673.5625591278076
35,GO,1.1491889953613281,1,0,0,0,689.7125961780548
36,NOGO,0.9495718479156494,0,0,0,1,702.1326150894165
37,NOGO,1.9226720333099365,0,0,0,1,725.5126800537109
38,NOGO,NA,0,0,1,0,752.5027430057526
39,GO,0.5199151039123535,1,0,0,0,765.2627711296082
40,NOGO,NA,0,0,1,0,782.9128022193909
41,GO,0.182326078414917,1,0,0,0,801.9228510856628
42,GO,0.9449169635772705,1,0,0,0,966.8032310009003
43,NOGO,NA,0,0,1,0,979.4332671165466
44,NOGO,1.0592930316925049,0,0,0,1,992.5233361721039
45,NOGO,0.8234128952026367,0,0,0,1,1016.1733820438385
46,NOGO,NA,0,0,1,0,1041.8034222126007
47,NOGO,1.5831968784332275,0,0,0,1,1054.2034480571747
48,GO,0,1,0,0,0,1078.3534920215607
49,NOGO,NA,0,0,1,0,1089.1035170555115
50,GO,0.6042640209197998,1,0,0,0,1152.9236600399017
51,NOGO,NA,0,0,1,0,1167.713695049286
52,NOGO,1.294970989227295,0,0,0,1,1180.803721189499
53,NOGO,0.4460930824279785,0,0,0,1,1209.4138000011444
54,GO,0.11448097229003906,1,0,0,0,1232.2538192272186
55,NOGO,NA,0,0,1,0,1245.8638441562653
56,NOGO,NA,0,0,1,0,1259.5538821220398
57,GO,1.3871729373931885,1,0,0,0,1275.9839401245117
58,NOGO,0.21979999542236328,0,0,0,1,1287.8139472007751
59,NOGO,0.8930439949035645,0,0,0,1,1315.0940101146698
60,NOGO,NA,0,0,1,0,1338.694048166275
61,NOGO,NA,0,0,1,0,1353.734081029892
62,GO,0.2309870719909668,1,0,0,0,1366.0441060066223
63,GO,0.09819602966308594,1,0,0,0,1378.6141421794891
64,GO,0.28406715393066406,1,0,0,0,1393.4942121505737
65,NOGO,1.6570079326629639,0,0,0,1,1405.0042400360107
66,NOGO,NA,0,0,1,0,1467.1043810844421
67,NOGO,0,0,0,0,1,1485.7443990707397
68,GO,0,1,0,0,0,1512.5244581699371
69,NOGO,NA,0,0,1,0,1523.514484167099
70,NOGO,NA,0,0,1,0,1535.8145101070404
71,GO,0.6140110492706299,1,0,0,0,1548.2249450683594
72,NOGO,NA,0,0,1,0,1572.1845870018005
73,GO,1.7354609966278076,1,0,0,0,1584.404631137848
74,NOGO,0.7382030487060547,0,0,0,1,1596.2846310138702
75,GO,NA,0,1,0,0,1685.4148440361023
76,NOGO,1.303481101989746,0,0,0,1,1934.8254010677338
77,NOGO,1.717360019683838,0,0,0,1,1958.7054641246796
78,GO,0.21410799026489258,1,0,0,0,1982.9355010986328
79,NOGO,NA,0,0,1,0,1993.1855351924896
80,NOGO,NA,0,0,1,0,2008.365564107895
81,GO,1.596904993057251,1,0,0,0,2024.9655940532684
82,NOGO,NA,0,0,1,0,2039.9756212234497
83,NOGO,NA,0,0,1,0,2055.1556770801544
84,GO,0.09093809127807617,1,0,0,0,2070.865734100342
85,GO,1.5785331726074219,1,0,0,0,2084.3957550525665
86,GO,1.658275842666626,1,0,0,0,2096.8657870292664
87,GO,0.9732508659362793,1,0,0,0,2123.2458550930023
88,NOGO,NA,0,0,1,0,2153.5259280204773
89,NOGO,0.6162450313568115,0,0,0,1,2166.3459980487823
90,GO,0.0958709716796875,1,0,0,0,2189.9459960460663
91,GO,1.1329448223114014,1,0,0,0,2201.5260100364685
92,NOGO,NA,0,0,1,0,2212.506044149399
93,NOGO,NA,0,0,1,0,2224.3260741233826
94,NOGO,1.4557631015777588,0,0,0,1,2237.0260841846466
95,GO,0.2776210308074951,1,0,0,0,2260.7461400032043
96,GO,0.9939990043640137,1,0,0,0,2290.6962370872498
97,NOGO,0.20087504386901855,0,0,0,1,2303.096236228943
98,NOGO,NA,0,0,1,0,2325.6662940979004
99,GO,0.026298046112060547,1,0,0,0,2337.8163120746613
100,NOGO,NA,0,0,1,0,2349.3663442134857
101,GO,0.31063199043273926,1,0,0,0,2361.856371164322
102,NOGO,NA,0,0,1,0,2378.2764070034027
103,NOGO,1.633450984954834,0,0,0,1,2392.73642206192
104,GO,0.07286596298217773,1,0,0,0,2417.596484184265
105,GO,1.1732490062713623,1,0,0,0,2427.1865150928497
106,NOGO,NA,0,0,1,0,2438.0165531635284
107,NOGO,NA,0,0,1,0,2452.5365760326385
108,GO,0.17448210716247559,1,0,0,0,2464.4666261672974
109,GO,0.9667758941650391,1,0,0,0,2475.5766410827637
110,NOGO,0.629112958908081,0,0,0,1,2486.676675081253
111,NOGO,NA,0,0,1,0,2510.7067201137543
112,NOGO,0.10239696502685547,0,0,0,1,2524.4167380332947
113,GO,NA,0,1,0,0,2631.6069831848145
114,GO,0.9708709716796875,1,0,0,0,2646.547008037567
115,NOGO,NA,0,0,1,0,2664.7170600891113
116,GO,0.4474930763244629,1,0,0,0,2676.9570820331573
117,NOGO,NA,0,0,1,0,2688.5871171951294
118,NOGO,1.7452571392059326,0,0,0,1,2701.0571341514587
119,GO,0.6620490550994873,1,0,0,0,2726.957192182541
120,GO,1.4769978523254395,1,0,0,0,2738.067219018936
121,GO,1.052422046661377,1,0,0,0,2749.537227153778
122,GO,0.9791791439056396,1,0,0,0,2761.0372581481934
123,NOGO,0.784419059753418,0,0,0,1,2774.0672810077667
124,NOGO,1.682373046875,0,0,0,1,2797.057337999344
125,GO,NA,0,1,0,0,2821.0973761081696
126,NOGO,1.1281139850616455,0,0,0,1,2832.9675030708313
127,GO,1.5438551902770996,1,0,0,0,2856.507506132126
128,NOGO,1.2480700016021729,0,0,0,1,2869.087527036667
129,GO,0.697645902633667,1,0,0,0,2893.36758518219
130,GO,0.9339799880981445,1,0,0,0,2907.977611064911
131,NOGO,1.2615489959716797,0,0,0,1,2919.777641057968
132,GO,0.10590600967407227,1,0,0,0,2944.437684059143
133,GO,1.106740951538086,1,0,0,0,2965.327730178833
134,GO,0.4946939945220947,1,0,0,0,2977.2377581596375
135,NOGO,NA,0,0,1,0,2988.1178710460663
136,NOGO,0.5839629173278809,0,0,0,1,3000.957815170288
137,GO,0.03040599822998047,1,0,0,0,3024.68785405159
138,GO,0.012497901916503906,1,0,0,0,3036.0278840065002
139,NOGO,NA,0,0,1,0,3051.6779181957245
