Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,GO,NA,0,1,0,0,876.8032109737396
2,NOGO,NA,0,0,1,0,989.3434729576111
3,GO,NA,0,1,0,0,2717.957349061966
4,GO,NA,0,1,0,0,2736.207396030426
5,GO,0.952815055847168,1,0,0,0,2849.877637863159
6,GO,NA,0,1,0,0,2869.757686853409
7,GO,NA,0,1,0,0,2882.267711877823
8,NOGO,0.10294890403747559,0,0,0,1,2896.507791042328
9,GO,0.8360140323638916,1,0,0,0,2919.9678258895874
10,NOGO,NA,0,0,1,0,2968.0679399967194
11,NOGO,NA,0,0,1,0,2986.7579820156097
12,NOGO,0.221174955368042,0,0,0,1,3000.898004055023
13,NOGO,0.38175106048583984,0,0,0,1,3024.738054037094
14,NOGO,NA,0,0,1,0,3048.858114004135
15,GO,0.36565685272216797,1,0,0,0,3072.1881580352783
16,NOGO,NA,0,0,1,0,3098.578220844269
17,GO,NA,0,1,0,0,3115.6982519626617
18,NOGO,NA,0,0,1,0,3128.1382870674133
19,GO,0.030486106872558594,1,0,0,0,3142.9883239269257
20,NOGO,NA,0,0,1,0,3169.838362932205
21,NOGO,0.47608399391174316,0,0,0,1,3181.92839884758
22,NOGO,NA,0,0,1,0,3205.758446931839
23,NOGO,1.6703431606292725,0,0,0,1,3218.4084780216217
24,GO,0.015249967575073242,1,0,0,0,3243.6885330677032
25,NOGO,0.9221241474151611,0,0,0,1,3261.548609018326
26,GO,0.8434591293334961,1,0,0,0,3286.7486119270325
27,NOGO,1.4295639991760254,0,0,0,1,3304.708699941635
28,GO,NA,0,1,0,0,3330.0587570667267
29,GO,1.8185210227966309,1,0,0,0,3345.7687799930573
30,NOGO,NA,0,0,1,0,3360.4088208675385
31,GO,NA,0,1,0,0,3376.7888429164886
32,GO,NA,0,1,0,0,3388.7288749217987
33,GO,0,1,0,0,0,3411.9189310073853
34,GO,0.6970570087432861,1,0,0,0,3429.53896689415
35,NOGO,NA,0,0,1,0,3446.9890010356903
36,NOGO,1.5909168720245361,0,0,0,1,3459.1190268993378
37,NOGO,NA,0,0,1,0,3485.8591270446777
38,GO,NA,0,1,0,0,3498.0691220760345
39,NOGO,0.42386889457702637,0,0,0,1,3511.499140024185
40,NOGO,NA,0,0,1,0,3541.3192059993744
41,GO,NA,0,1,0,0,3559.499325990677
42,NOGO,NA,0,0,1,0,3589.809331893921
43,NOGO,NA,0,0,1,0,3682.6595270633698
44,GO,NA,0,1,0,0,3695.70955991745
45,GO,NA,0,1,0,0,3714.8895978927612
46,NOGO,NA,0,0,1,0,3813.169811964035
47,GO,NA,0,1,0,0,3828.039845943451
48,GO,NA,0,1,0,0,3841.609874010086
49,GO,1.4870998859405518,1,0,0,0,3854.6899030208588
50,GO,0.8714680671691895,1,0,0,0,3869.3199739456177
51,GO,0.03805994987487793,1,0,0,0,3880.779988050461
52,GO,0.998445987701416,1,0,0,0,3895.7800118923187
53,GO,1.8034648895263672,1,0,0,0,3906.3500418663025
54,GO,0.6720130443572998,1,0,0,0,3919.9100620746613
55,NOGO,1.306386947631836,0,0,0,1,3931.2300958633423
56,GO,NA,0,1,0,0,3954.9101510047913
57,NOGO,NA,0,0,1,0,3967.0801799297333
58,NOGO,0,0,0,0,1,3978.9002079963684
59,GO,NA,0,1,0,0,4009.9502658843994
60,NOGO,NA,0,0,1,0,4176.10063290596
61,GO,0,1,0,0,0,4188.870665073395
62,GO,NA,0,1,0,0,4200.570683002472
63,GO,1.6424899101257324,1,0,0,0,4212.610727071762
64,GO,0.279033899307251,1,0,0,0,4225.570752859116
65,GO,NA,0,1,0,0,4236.06077003479
66,NOGO,0.282573938369751,0,0,0,1,4248.520791053772
67,GO,0.7719871997833252,1,0,0,0,4271.980840921402
68,GO,0.9335319995880127,1,0,0,0,4325.940989971161
69,NOGO,1.4282879829406738,0,0,0,1,4337.4909908771515
70,GO,1.8632521629333496,1,0,0,0,4361.9810309410095
71,NOGO,0.3670828342437744,0,0,0,1,4377.591069936752
72,GO,0.9549460411071777,1,0,0,0,4400.731153964996
73,NOGO,1.6533401012420654,0,0,0,1,4412.191195011139
74,NOGO,0.6315279006958008,0,0,0,1,4439.621250867844
75,NOGO,0.9096300601959229,0,0,0,1,4463.181288957596
76,NOGO,1.3022840023040771,0,0,0,1,4495.321359872818
77,GO,NA,0,1,0,0,4519.681418895721
78,GO,NA,0,1,0,0,4532.121521949768
79,GO,NA,0,1,0,0,4551.921617984772
80,NOGO,1.7788920402526855,0,0,0,1,4575.561578035355
81,GO,NA,0,1,0,0,4609.541622877121
82,GO,0.45722007751464844,1,0,0,0,4628.971678972244
83,GO,1.9545409679412842,1,0,0,0,4663.961753845215
84,GO,0.3285660743713379,1,0,0,0,4677.071790933609
85,GO,0.8355710506439209,1,0,0,0,4692.721809864044
86,NOGO,0.13456296920776367,0,0,0,1,4705.571830034256
87,GO,NA,0,1,0,0,4730.9918830394745
88,NOGO,0.21445608139038086,0,0,0,1,4743.421936988831
89,GO,NA,0,1,0,0,4765.951997041702
90,GO,0.2512979507446289,1,0,0,0,4779.022013902664
91,GO,NA,0,1,0,0,4825.992120981216
92,GO,NA,0,1,0,0,4871.3622188568115
93,GO,1.232064962387085,1,0,0,0,4884.3022429943085
94,NOGO,NA,0,0,1,0,4897.872268915176
95,NOGO,0.44474220275878906,0,0,0,1,4920.692333936691
96,GO,NA,0,1,0,0,4945.812391042709
