Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,0,0,0,0,1,47.89965605735779,2800HZ_TONE.wav
2,NOGO,0.18612909317016602,0,0,0,1,72.29889106750488,2800HZ_TONE.wav
3,NOGO,0.4242849349975586,0,0,0,1,477.9263651371002,2800HZ_TONE.wav
4,GO,0.16082406044006348,1,0,0,0,678.600191116333,3000HZ_TONE.wav
5,NOGO,NA,0,0,1,0,698.0895931720734,2800HZ_TONE.wav
6,GO,0.19561386108398438,1,0,0,0,907.5342061519623,3000HZ_TONE.wav
7,NOGO,NA,0,0,1,0,983.1408140659332,2800HZ_TONE.wav
8,GO,1.7515790462493896,1,0,0,0,996.1303679943085,3000HZ_TONE.wav
9,GO,0.20088505744934082,1,0,0,0,1055.5085151195526,3000HZ_TONE.wav
10,NOGO,NA,0,0,1,0,1078.4378490447998,2800HZ_TONE.wav
11,GO,0.18175292015075684,1,0,0,0,1092.2174110412598,3000HZ_TONE.wav
12,GO,NA,0,1,0,0,1109.777006149292,3000HZ_TONE.wav
13,GO,NA,0,1,0,0,1132.5061111450195,3000HZ_TONE.wav
14,GO,1.0233440399169922,1,0,0,0,1438.6068770885468,3000HZ_TONE.wav
15,NOGO,NA,0,0,1,0,1519.6242752075195,2800HZ_TONE.wav
16,GO,0.8052070140838623,1,0,0,0,1544.7335901260376,3000HZ_TONE.wav
17,NOGO,NA,0,0,1,0,1609.7914271354675,2800HZ_TONE.wav
18,GO,0.3106098175048828,1,0,0,0,1645.9103350639343,3000HZ_TONE.wav
19,GO,1.2027008533477783,1,0,0,0,1675.3093972206116,3000HZ_TONE.wav
20,NOGO,NA,0,0,1,0,2192.963366985321,2800HZ_TONE.wav
21,NOGO,0.7470569610595703,0,0,0,1,2579.5813241004944,2800HZ_TONE.wav
22,GO,0.1839618682861328,1,0,0,0,3033.4372181892395,3000HZ_TONE.wav
23,NOGO,NA,0,0,1,0,3048.9668459892273,2800HZ_TONE.wav
24,NOGO,NA,0,0,1,0,3350.6374921798706,2800HZ_TONE.wav
25,NOGO,0.6458830833435059,0,0,0,1,3390.9763572216034,2800HZ_TONE.wav
26,NOGO,NA,0,0,1,0,3421.875338077545,2800HZ_TONE.wav
27,NOGO,0.8461780548095703,0,0,0,1,3935.509351015091,2800HZ_TONE.wav
28,GO,0.042680978775024414,1,0,0,0,4059.16553401947,3000HZ_TONE.wav
29,GO,0.6434829235076904,1,0,0,0,4075.465001106262,3000HZ_TONE.wav
30,GO,0.31226015090942383,1,0,0,0,4111.083911180496,3000HZ_TONE.wav
31,GO,NA,0,1,0,0,4148.802733182907,3000HZ_TONE.wav
32,GO,0.4025118350982666,1,0,0,0,4257.849404096603,3000HZ_TONE.wav
33,GO,NA,0,1,0,0,4902.879514217377,3000HZ_TONE.wav
34,GO,0.1137537956237793,1,0,0,0,4972.177459001541,3000HZ_TONE.wav
35,GO,0.5926468372344971,1,0,0,0,5016.806078195572,3000HZ_TONE.wav
36,NOGO,NA,0,0,1,0,5143.53203701973,2800HZ_TONE.wav
37,NOGO,NA,0,0,1,0,5171.411194086075,2800HZ_TONE.wav
38,GO,0.36403608322143555,1,0,0,0,5216.059814214706,3000HZ_TONE.wav
39,GO,0.31520700454711914,1,0,0,0,5242.228947162628,3000HZ_TONE.wav
40,GO,1.2550950050354004,1,0,0,0,5367.425056219101,3000HZ_TONE.wav
41,GO,0.6251871585845947,1,0,0,0,5384.584503173828,3000HZ_TONE.wav
42,GO,0.03702092170715332,1,0,0,0,5420.013442993164,3000HZ_TONE.wav
43,GO,0.5119369029998779,1,0,0,0,5534.099986076355,3000HZ_TONE.wav
44,GO,1.0697247982025146,1,0,0,0,5653.1263082027435,3000HZ_TONE.wav
45,GO,0.7844069004058838,1,0,0,0,5757.57288813591,3000HZ_TONE.wav
46,GO,0.05299496650695801,1,0,0,0,5974.606374025345,3000HZ_TONE.wav
47,NOGO,NA,0,0,1,0,6226.958371162415,2800HZ_TONE.wav
48,NOGO,NA,0,0,1,0,6241.377883195877,2800HZ_TONE.wav
49,GO,0.2010481357574463,1,0,0,0,6326.865307092667,3000HZ_TONE.wav
50,NOGO,NA,0,0,1,0,6354.834485054016,2800HZ_TONE.wav
51,GO,0.013620138168334961,1,0,0,0,6474.390751123428,3000HZ_TONE.wav
52,NOGO,NA,0,0,1,0,6671.384624004364,2800HZ_TONE.wav
53,NOGO,1.1776909828186035,0,0,0,1,6688.634090185165,2800HZ_TONE.wav
54,NOGO,NA,0,0,1,0,6822.2199420928955,2800HZ_TONE.wav
55,NOGO,NA,0,0,1,0,6869.3484761714935,2800HZ_TONE.wav
56,GO,NA,0,1,0,0,6906.097365140915,3000HZ_TONE.wav
57,GO,0.9138720035552979,1,0,0,0,6923.396859169006,3000HZ_TONE.wav
58,NOGO,NA,0,0,1,0,7105.181180000305,2800HZ_TONE.wav
59,NOGO,NA,0,0,1,0,7169.059169054031,2800HZ_TONE.wav
60,NOGO,NA,0,0,1,0,7185.508697986603,2800HZ_TONE.wav
61,NOGO,NA,0,0,1,0,7212.557911157608,2800HZ_TONE.wav
62,NOGO,0.662010908126831,0,0,0,1,7228.457447052002,2800HZ_TONE.wav
63,GO,0.11051607131958008,1,0,0,0,7269.20623421669,3000HZ_TONE.wav
64,NOGO,NA,0,0,1,0,7445.0206961631775,2800HZ_TONE.wav
65,NOGO,0.6987829208374023,0,0,0,1,7467.300022125244,2800HZ_TONE.wav
66,NOGO,NA,0,0,1,0,7502.228922128677,2800HZ_TONE.wav
67,NOGO,0.7376770973205566,0,0,0,1,7520.918356180191,2800HZ_TONE.wav
68,GO,0,1,0,0,0,7564.7670731544495,3000HZ_TONE.wav
69,GO,1.1645739078521729,1,0,0,0,7588.206283092499,3000HZ_TONE.wav
70,NOGO,NA,0,0,1,0,7709.542460203171,2800HZ_TONE.wav
71,GO,0.7543160915374756,1,0,0,0,7735.741633176804,3000HZ_TONE.wav
