Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,0.45142197608947754,1,0,0,0,113.62248086929321,3000HZ_TONE.wav
2,NOGO,0.010255098342895508,0,0,0,1,141.06165194511414,2800HZ_TONE.wav
3,NOGO,0.21265292167663574,0,0,0,1,166.99087691307068,2800HZ_TONE.wav
4,NOGO,1.0907368659973145,0,0,0,1,188.8801028728485,2800HZ_TONE.wav
5,NOGO,0.4866349697113037,0,0,0,1,212.79943299293518,2800HZ_TONE.wav
6,NOGO,0.04116010665893555,0,0,0,1,235.78864693641663,2800HZ_TONE.wav
7,NOGO,0.3386979103088379,0,0,0,1,257.7080659866333,2800HZ_TONE.wav
8,NOGO,NA,0,0,1,0,282.2972729206085,2800HZ_TONE.wav
9,NOGO,0.687018871307373,0,0,0,1,305.42649507522583,2800HZ_TONE.wav
10,NOGO,0.10222005844116211,0,0,0,1,332.87579703330994,2800HZ_TONE.wav
11,GO,0.9568839073181152,1,0,0,0,363.8047070503235,3000HZ_TONE.wav
12,GO,0.3822598457336426,1,0,0,0,377.5643050670624,3000HZ_TONE.wav
13,GO,0.21985602378845215,1,0,0,0,391.60382294654846,3000HZ_TONE.wav
14,NOGO,0,0,0,0,1,412.76319694519043,2800HZ_TONE.wav
15,NOGO,0,0,0,0,1,434.4324769973755,2800HZ_TONE.wav
16,NOGO,0.0036089420318603516,0,0,0,1,457.5918118953705,2800HZ_TONE.wav
17,NOGO,0.17610692977905273,0,0,0,1,481.62108087539673,2800HZ_TONE.wav
18,NOGO,0.21584582328796387,0,0,0,1,504.9502830505371,2800HZ_TONE.wav
19,GO,0.15102601051330566,1,0,0,0,530.0295159816742,3000HZ_TONE.wav
20,NOGO,NA,0,0,1,0,541.6892530918121,2800HZ_TONE.wav
21,GO,0.14743304252624512,1,0,0,0,557.378753900528,3000HZ_TONE.wav
22,GO,0.03597688674926758,1,0,0,0,631.8063409328461,3000HZ_TONE.wav
23,NOGO,NA,0,0,1,0,643.6060080528259,2800HZ_TONE.wav
24,GO,0,1,0,0,0,664.6953349113464,3000HZ_TONE.wav
25,NOGO,0.259274959564209,0,0,0,1,679.0951008796692,2800HZ_TONE.wav
26,NOGO,0.02828383445739746,0,0,0,1,731.1233150959015,2800HZ_TONE.wav
27,NOGO,NA,0,0,1,0,807.6914570331573,2800HZ_TONE.wav
28,GO,0.13202905654907227,1,0,0,0,820.2005019187927,3000HZ_TONE.wav
29,NOGO,NA,0,0,1,0,918.8274099826813,2800HZ_TONE.wav
