Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,0,1,0,0,0,6.451740980148315,3000HZ_TONE.wav
2,GO,0.6587319374084473,1,0,0,0,31.00093913078308,3000HZ_TONE.wav
3,GO,0.2715578079223633,1,0,0,0,72.33971810340881,3000HZ_TONE.wav
4,GO,NA,0,1,0,0,107.12864398956299,3000HZ_TONE.wav
5,GO,1.0497331619262695,1,0,0,0,296.8628010749817,3000HZ_TONE.wav
6,NOGO,NA,0,0,1,0,351.0211420059204,2800HZ_TONE.wav
7,GO,0,1,0,0,0,392.14986515045166,3000HZ_TONE.wav
8,NOGO,0.8930699825286865,0,0,0,1,483.8870429992676,2800HZ_TONE.wav
9,NOGO,0.7845280170440674,0,0,0,1,506.2763431072235,2800HZ_TONE.wav
10,NOGO,NA,0,0,1,0,549.2651109695435,2800HZ_TONE.wav
11,NOGO,0.10925483703613281,0,0,0,1,668.2713451385498,2800HZ_TONE.wav
12,NOGO,0.6735899448394775,0,0,0,1,709.9701051712036,2800HZ_TONE.wav
13,GO,0.5619978904724121,1,0,0,0,732.9793410301208,3000HZ_TONE.wav
14,NOGO,1.0672450065612793,0,0,0,1,790.3275101184845,2800HZ_TONE.wav
15,NOGO,1.6747229099273682,0,0,0,1,867.1551520824432,2800HZ_TONE.wav
16,NOGO,NA,0,0,1,0,913.9737119674683,2800HZ_TONE.wav
17,NOGO,0.09539294242858887,0,0,0,1,967.9020140171051,2800HZ_TONE.wav
18,GO,0.09076309204101562,1,0,0,0,993.7012159824371,3000HZ_TONE.wav
19,GO,0.4557960033416748,1,0,0,0,1026.0102031230927,3000HZ_TONE.wav
20,NOGO,0.48082494735717773,0,0,0,1,1038.7697999477386,2800HZ_TONE.wav
21,NOGO,NA,0,0,1,0,1062.5790309906006,2800HZ_TONE.wav
22,GO,NA,0,1,0,0,1079.3285450935364,3000HZ_TONE.wav
23,NOGO,NA,0,0,1,0,1099.4079041481018,2800HZ_TONE.wav
24,NOGO,0.3980729579925537,0,0,0,1,1112.6175200939178,2800HZ_TONE.wav
25,NOGO,1.0239429473876953,0,0,0,1,1150.4563529491425,2800HZ_TONE.wav
26,GO,0,1,0,0,0,1183.4152879714966,3000HZ_TONE.wav
27,NOGO,NA,0,0,1,0,1261.0328691005707,2800HZ_TONE.wav
28,GO,0.10423398017883301,1,0,0,0,1284.3621649742126,3000HZ_TONE.wav
29,NOGO,0.9724071025848389,0,0,0,1,1308.5514330863953,2800HZ_TONE.wav
30,NOGO,1.381695032119751,0,0,0,1,1342.4803659915924,2800HZ_TONE.wav
31,NOGO,0,0,0,0,1,1366.27960896492,2800HZ_TONE.wav
32,GO,0,1,0,0,0,1387.5789630413055,3000HZ_TONE.wav
33,NOGO,NA,0,0,1,0,1405.768401145935,2800HZ_TONE.wav
34,NOGO,0.13522005081176758,0,0,0,1,1475.4062020778656,2800HZ_TONE.wav
35,GO,0,1,0,0,0,1507.9152100086212,3000HZ_TONE.wav
