Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,0.21236419677734375,0,0,0,1,374.37411308288574,2800HZ_TONE.wav
2,GO,0.12923097610473633,1,0,0,0,397.39354491233826,3000HZ_TONE.wav
3,GO,NA,0,1,0,0,459.88162207603455,3000HZ_TONE.wav
4,NOGO,NA,0,0,1,0,486.17072892189026,2800HZ_TONE.wav
5,GO,0.31082892417907715,1,0,0,0,508.83000206947327,3000HZ_TONE.wav
6,GO,0,1,0,0,0,556.3184599876404,3000HZ_TONE.wav
7,GO,0.2107999324798584,1,0,0,0,641.575845003128,3000HZ_TONE.wav
8,GO,0.23712587356567383,1,0,0,0,838.0997769832611,3000HZ_TONE.wav
9,NOGO,NA,0,0,1,0,877.2885448932648,2800HZ_TONE.wav
10,GO,0.2203819751739502,1,0,0,0,892.0580859184265,3000HZ_TONE.wav
11,NOGO,0.2646021842956543,0,0,0,1,1331.054505109787,2800HZ_TONE.wav
12,GO,0,1,0,0,0,1356.7436900138855,3000HZ_TONE.wav
13,NOGO,0.1967179775238037,0,0,0,1,1413.4119470119476,2800HZ_TONE.wav
14,NOGO,NA,0,0,1,0,1521.3186130523682,2800HZ_TONE.wav
15,GO,0.06788301467895508,1,0,0,0,1553.597589969635,3000HZ_TONE.wav
16,NOGO,0.8515820503234863,0,0,0,1,1587.4866209030151,2800HZ_TONE.wav
17,GO,0.21201682090759277,1,0,0,0,1610.0459020137787,3000HZ_TONE.wav
18,GO,0.13777709007263184,1,0,0,0,1687.8734889030457,3000HZ_TONE.wav
19,GO,0,1,0,0,0,1979.5345759391785,3000HZ_TONE.wav
20,NOGO,0.9476959705352783,0,0,0,1,2213.1773459911346,2800HZ_TONE.wav
21,GO,0.3039829730987549,1,0,0,0,2331.8236639499664,3000HZ_TONE.wav
22,GO,NA,0,1,0,0,2353.2930130958557,3000HZ_TONE.wav
23,NOGO,0.09842991828918457,0,0,0,1,2365.952656984329,2800HZ_TONE.wav
24,NOGO,0.7335689067840576,0,0,0,1,2393.481775999069,2800HZ_TONE.wav
25,NOGO,0,0,0,0,1,2418.341036081314,2800HZ_TONE.wav
26,GO,1.0161128044128418,1,0,0,0,2451.699975013733,3000HZ_TONE.wav
27,GO,0.03482985496520996,1,0,0,0,2470.4393849372864,3000HZ_TONE.wav
28,GO,0.7484381198883057,1,0,0,0,2613.6449251174927,3000HZ_TONE.wav
29,GO,0.4072568416595459,1,0,0,0,2682.7127499580383,3000HZ_TONE.wav
30,GO,0.009313821792602539,1,0,0,0,2726.381509065628,3000HZ_TONE.wav
31,NOGO,0,0,0,0,1,2751.7005879879,2800HZ_TONE.wav
32,GO,0,1,0,0,0,2783.5496180057526,3000HZ_TONE.wav
33,GO,0.8309550285339355,1,0,0,0,2848.5076711177826,3000HZ_TONE.wav
34,NOGO,NA,0,0,1,0,2861.377298116684,2800HZ_TONE.wav
35,NOGO,NA,0,0,1,0,2905.5260009765625,2800HZ_TONE.wav
36,GO,0.13789701461791992,1,0,0,0,2918.635442018509,3000HZ_TONE.wav
37,GO,NA,0,1,0,0,2955.744348049164,3000HZ_TONE.wav
38,GO,0.21173810958862305,1,0,0,0,2986.9433150291443,3000HZ_TONE.wav
39,GO,0.10545802116394043,1,0,0,0,3035.5918519496918,3000HZ_TONE.wav
40,NOGO,0.2859828472137451,0,0,0,1,3066.6508390903473,2800HZ_TONE.wav
41,NOGO,NA,0,0,1,0,3097.049963951111,2800HZ_TONE.wav
42,GO,0.5501329898834229,1,0,0,0,3122.509187936783,3000HZ_TONE.wav
43,NOGO,0.4113790988922119,0,0,0,1,3143.948497056961,2800HZ_TONE.wav
44,GO,0.7754099369049072,1,0,0,0,3313.0232629776,3000HZ_TONE.wav
45,NOGO,0.5423829555511475,0,0,0,1,3370.2616751194,2800HZ_TONE.wav
46,GO,0,1,0,0,0,3400.8905470371246,3000HZ_TONE.wav
47,GO,0.21593499183654785,1,0,0,0,3427.90970993042,3000HZ_TONE.wav
48,GO,0,1,0,0,0,3454.0390570163727,3000HZ_TONE.wav
49,GO,0.1175990104675293,1,0,0,0,3478.2381319999695,3000HZ_TONE.wav
50,NOGO,0.33122801780700684,0,0,0,1,3512.3271069526672,2800HZ_TONE.wav
51,GO,0,1,0,0,0,3542.48615193367,3000HZ_TONE.wav
52,NOGO,NA,0,0,1,0,3566.3054769039154,2800HZ_TONE.wav
53,GO,0,1,0,0,0,3618.913796901703,3000HZ_TONE.wav
54,NOGO,0.428494930267334,0,0,0,1,3636.823328971863,2800HZ_TONE.wav
55,GO,0,1,0,0,0,3781.488918066025,3000HZ_TONE.wav
56,GO,0.11880707740783691,1,0,0,0,3803.73810005188,3000HZ_TONE.wav
57,GO,0,1,0,0,0,3841.7569720745087,3000HZ_TONE.wav
58,NOGO,NA,0,0,1,0,3855.2265100479126,2800HZ_TONE.wav
59,GO,0.25255489349365234,1,0,0,0,3909.23486995697,3000HZ_TONE.wav
60,NOGO,0.15599608421325684,0,0,0,1,3921.384449005127,2800HZ_TONE.wav
61,NOGO,0.2942490577697754,0,0,0,1,3952.2034850120544,2800HZ_TONE.wav
62,GO,1.0262808799743652,1,0,0,0,3976.9927349090576,3000HZ_TONE.wav
63,GO,NA,0,1,0,0,3993.6222760677338,3000HZ_TONE.wav
64,GO,0.0389409065246582,1,0,0,0,4011.19171500206,3000HZ_TONE.wav
65,NOGO,NA,0,0,1,0,4033.2511069774628,2800HZ_TONE.wav
66,GO,0,1,0,0,0,4069.1598930358887,3000HZ_TONE.wav
67,NOGO,0.49272584915161133,0,0,0,1,4081.9145770072937,2800HZ_TONE.wav
68,NOGO,0.770827054977417,0,0,0,1,4181.836400985718,2800HZ_TONE.wav
69,GO,0.3990929126739502,1,0,0,0,4206.405680894852,3000HZ_TONE.wav
70,GO,1.0555078983306885,1,0,0,0,4223.465202093124,3000HZ_TONE.wav
71,NOGO,NA,0,0,1,0,4248.584393024445,2800HZ_TONE.wav
72,GO,NA,0,1,0,0,4266.0638880729675,3000HZ_TONE.wav
73,GO,0.40734004974365234,1,0,0,0,4277.7434759140015,3000HZ_TONE.wav
74,NOGO,1.168125867843628,0,0,0,1,4296.652900934219,2800HZ_TONE.wav
75,NOGO,NA,0,0,1,0,4319.92217707634,2800HZ_TONE.wav
76,GO,0.26216816902160645,1,0,0,0,4335.0017919540405,3000HZ_TONE.wav
77,NOGO,NA,0,0,1,0,4349.64137506485,2800HZ_TONE.wav
78,GO,0.3048999309539795,1,0,0,0,4367.820688009262,3000HZ_TONE.wav
79,GO,NA,0,1,0,0,4381.880263090134,3000HZ_TONE.wav
80,NOGO,1.3167171478271484,0,0,0,1,4398.889724969864,2800HZ_TONE.wav
81,NOGO,NA,0,0,1,0,4460.877820968628,2800HZ_TONE.wav
82,NOGO,NA,0,0,1,0,4479.557199001312,2800HZ_TONE.wav
83,NOGO,NA,0,0,1,0,4500.996536970139,2800HZ_TONE.wav
84,NOGO,0.3433709144592285,0,0,0,1,4582.433984041214,2800HZ_TONE.wav
85,NOGO,NA,0,0,1,0,4644.832067966461,2800HZ_TONE.wav
86,NOGO,NA,0,0,1,0,4670.861439943314,2800HZ_TONE.wav
87,NOGO,NA,0,0,1,0,5034.37996506691,2800HZ_TONE.wav
88,GO,0.6957671642303467,1,0,0,0,5050.759457111359,3000HZ_TONE.wav
89,GO,0.22321200370788574,1,0,0,0,5063.379018068314,3000HZ_TONE.wav
90,NOGO,1.575098991394043,0,0,0,1,5077.9286069869995,2800HZ_TONE.wav
91,GO,NA,0,1,0,0,5847.734904050827,3000HZ_TONE.wav
92,NOGO,NA,0,0,1,0,6072.667762994766,2800HZ_TONE.wav
93,NOGO,0,0,0,0,1,6160.065076112747,2800HZ_TONE.wav
