Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,1.4922149181365967,1,0,0,0,302.9394750595093,3000HZ_TONE.wav
2,NOGO,0,0,0,0,1,322.79870200157166,2800HZ_TONE.wav
3,NOGO,0.37360501289367676,0,0,0,1,346.0979919433594,2800HZ_TONE.wav
4,GO,0.255626916885376,1,0,0,0,378.2969961166382,3000HZ_TONE.wav
5,GO,0,1,0,0,0,406.8962960243225,3000HZ_TONE.wav
6,NOGO,0.0813589096069336,0,0,0,1,418.80572509765625,2800HZ_TONE.wav
7,NOGO,0.9742119312286377,0,0,0,1,458.2644979953766,2800HZ_TONE.wav
8,NOGO,NA,0,0,1,0,542.032063961029,2800HZ_TONE.wav
9,NOGO,1.5210340023040771,0,0,0,1,581.8306500911713,2800HZ_TONE.wav
10,GO,0.9928488731384277,1,0,0,0,606.1298460960388,3000HZ_TONE.wav
11,GO,0,1,0,0,0,673.077819108963,3000HZ_TONE.wav
12,NOGO,0.28652501106262207,0,0,0,1,753.7253320217133,2800HZ_TONE.wav
13,GO,0.17181611061096191,1,0,0,0,1147.2731709480286,3000HZ_TONE.wav
14,NOGO,0.1621389389038086,0,0,0,1,1217.2909579277039,2800HZ_TONE.wav
15,GO,NA,0,1,0,0,1292.098648071289,3000HZ_TONE.wav
16,NOGO,0.942255973815918,0,0,0,1,1372.6261970996857,2800HZ_TONE.wav
17,GO,NA,0,1,0,0,1428.4443590641022,3000HZ_TONE.wav
18,NOGO,NA,0,0,1,0,1452.103600025177,2800HZ_TONE.wav
19,GO,0.4988558292388916,1,0,0,0,1475.0829129219055,3000HZ_TONE.wav
20,NOGO,0.6641411781311035,0,0,0,1,1786.0331950187683,2800HZ_TONE.wav
21,NOGO,NA,0,0,1,0,1811.362468957901,2800HZ_TONE.wav
22,GO,0.5248589515686035,1,0,0,0,1830.3319509029388,3000HZ_TONE.wav
23,NOGO,0.6339309215545654,0,0,0,1,1889.050059080124,2800HZ_TONE.wav
24,NOGO,NA,0,0,1,0,1930.7487540245056,2800HZ_TONE.wav
25,NOGO,1.7422511577606201,0,0,0,1,1953.1280179023743,2800HZ_TONE.wav
26,GO,0.7072098255157471,1,0,0,0,2012.3162701129913,3000HZ_TONE.wav
27,NOGO,1.6264731884002686,0,0,0,1,2029.0357449054718,2800HZ_TONE.wav
28,GO,0.27000880241394043,1,0,0,0,2144.882374048233,3000HZ_TONE.wav
29,NOGO,NA,0,0,1,0,2198.0905249118805,2800HZ_TONE.wav
30,GO,NA,0,1,0,0,2211.2101109027863,3000HZ_TONE.wav
31,NOGO,NA,0,0,1,0,2229.019618988037,2800HZ_TONE.wav
32,NOGO,NA,0,0,1,0,2252.4588301181793,2800HZ_TONE.wav
33,GO,0.21184206008911133,1,0,0,0,2884.9492061138153,3000HZ_TONE.wav
34,GO,0.6475679874420166,1,0,0,0,2976.1764369010925,3000HZ_TONE.wav
35,GO,0.13286805152893066,1,0,0,0,3266.927417039871,3000HZ_TONE.wav
36,GO,0.6004650592803955,1,0,0,0,3302.326303958893,3000HZ_TONE.wav
37,GO,0.5629749298095703,1,0,0,0,3511.2997629642487,3000HZ_TONE.wav
38,GO,1.0983901023864746,1,0,0,0,3528.1792640686035,3000HZ_TONE.wav
39,GO,0.20124006271362305,1,0,0,0,3658.985202074051,3000HZ_TONE.wav
40,NOGO,1.7933869361877441,0,0,0,1,4545.767822980881,2800HZ_TONE.wav
41,NOGO,0.38466906547546387,0,0,0,1,4581.9466779232025,2800HZ_TONE.wav
42,NOGO,0,0,0,0,1,4737.382035017014,2800HZ_TONE.wav
43,NOGO,NA,0,0,1,0,4794.540100097656,2800HZ_TONE.wav
44,GO,0.5544910430908203,1,0,0,0,4810.519634008408,3000HZ_TONE.wav
45,NOGO,NA,0,0,1,0,5166.828684091568,2800HZ_TONE.wav
46,GO,0.6382410526275635,1,0,0,0,5385.282017946243,3000HZ_TONE.wav
47,GO,0.2804739475250244,1,0,0,0,5394.8315761089325,3000HZ_TONE.wav
48,NOGO,NA,0,0,1,0,5773.919878959656,2800HZ_TONE.wav
49,GO,1.303528070449829,1,0,0,0,5804.838887929916,3000HZ_TONE.wav
50,GO,NA,0,1,0,0,5818.758464097977,3000HZ_TONE.wav
51,GO,0.6023898124694824,1,0,0,0,5847.707526922226,3000HZ_TONE.wav
52,GO,NA,0,1,0,0,5897.156522989273,3000HZ_TONE.wav
53,NOGO,NA,0,0,1,0,5936.264846086502,2800HZ_TONE.wav
54,GO,1.952901840209961,1,0,0,0,5962.894069910049,3000HZ_TONE.wav
55,GO,0.5805950164794922,1,0,0,0,5983.553400993347,3000HZ_TONE.wav
56,GO,NA,0,1,0,0,6008.472629070282,3000HZ_TONE.wav
57,NOGO,NA,0,0,1,0,6043.5615220069885,2800HZ_TONE.wav
58,GO,0.24975299835205078,1,0,0,0,6175.757421016693,3000HZ_TONE.wav
59,NOGO,1.629082202911377,0,0,0,1,6194.606954097748,2800HZ_TONE.wav
60,NOGO,0.5438508987426758,0,0,0,1,6218.356095075607,2800HZ_TONE.wav
61,GO,0.1728498935699463,1,0,0,0,6241.235512018204,3000HZ_TONE.wav
62,GO,NA,0,1,0,0,6262.114806890488,3000HZ_TONE.wav
63,GO,NA,0,1,0,0,6279.474258899689,3000HZ_TONE.wav
64,GO,0.6388070583343506,1,0,0,0,6303.223546028137,3000HZ_TONE.wav
65,NOGO,NA,0,0,1,0,6322.0429129600525,2800HZ_TONE.wav
66,NOGO,1.327847957611084,0,0,0,1,6347.132318019867,2800HZ_TONE.wav
67,NOGO,NA,0,0,1,0,6447.339031934738,2800HZ_TONE.wav
68,NOGO,NA,0,0,1,0,6468.938363075256,2800HZ_TONE.wav
69,NOGO,0.838810920715332,0,0,0,1,6497.077532052994,2800HZ_TONE.wav
70,NOGO,NA,0,0,1,0,6521.016825914383,2800HZ_TONE.wav
71,GO,0.3127400875091553,1,0,0,0,6535.876251935959,3000HZ_TONE.wav
72,NOGO,0.5361261367797852,0,0,0,1,6566.215359926224,2800HZ_TONE.wav
73,NOGO,0.19304585456848145,0,0,0,1,6594.314477920532,2800HZ_TONE.wav
74,GO,0,1,0,0,0,6618.2937960624695,3000HZ_TONE.wav
75,NOGO,NA,0,0,1,0,6645.897941112518,2800HZ_TONE.wav
76,NOGO,0.5543079376220703,0,0,0,1,6657.3325300216675,2800HZ_TONE.wav
77,NOGO,NA,0,0,1,0,6689.531529903412,2800HZ_TONE.wav
78,GO,0.36568713188171387,1,0,0,0,6702.141174077988,3000HZ_TONE.wav
79,GO,0.005619049072265625,1,0,0,0,6716.520731925964,3000HZ_TONE.wav
80,GO,0.11377716064453125,1,0,0,0,6730.610423088074,3000HZ_TONE.wav
81,GO,NA,0,1,0,0,6742.759989976883,3000HZ_TONE.wav
82,NOGO,1.5292930603027344,0,0,0,1,6755.499512910843,2800HZ_TONE.wav
83,GO,0.40547704696655273,1,0,0,0,6865.426079034805,3000HZ_TONE.wav
84,GO,0.21094012260437012,1,0,0,0,6903.5748999118805,3000HZ_TONE.wav
85,GO,0.07780981063842773,1,0,0,0,6922.584351062775,3000HZ_TONE.wav
86,GO,NA,0,1,0,0,6945.7435710430145,3000HZ_TONE.wav
87,GO,0.5290849208831787,1,0,0,0,6960.833106994629,3000HZ_TONE.wav
88,NOGO,NA,0,0,1,0,6997.651984930038,2800HZ_TONE.wav
89,NOGO,0.8512449264526367,0,0,0,1,7110.048485040665,2800HZ_TONE.wav
90,GO,0.30633997917175293,1,0,0,0,7220.135292053223,3000HZ_TONE.wav
91,NOGO,0.1730489730834961,0,0,0,1,7253.634120941162,2800HZ_TONE.wav
92,GO,NA,0,1,0,0,7286.153142929077,3000HZ_TONE.wav
93,NOGO,0.9671790599822998,0,0,0,1,7306.272506952286,2800HZ_TONE.wav
94,NOGO,NA,0,0,1,0,7330.361882925034,2800HZ_TONE.wav
95,GO,0.5357391834259033,1,0,0,0,7345.481283903122,3000HZ_TONE.wav
96,NOGO,0.5452840328216553,0,0,0,1,7373.190382003784,2800HZ_TONE.wav
97,NOGO,NA,0,0,1,0,7532.685473918915,2800HZ_TONE.wav
98,GO,0.9419410228729248,1,0,0,0,7611.333096981049,3000HZ_TONE.wav
99,NOGO,0,0,0,0,1,7755.558598041534,2800HZ_TONE.wav
100,GO,0,1,0,0,0,7778.407876968384,3000HZ_TONE.wav
101,GO,0.6400661468505859,1,0,0,0,7803.787072896957,3000HZ_TONE.wav
102,GO,0.3491671085357666,1,0,0,0,7836.106091976166,3000HZ_TONE.wav
103,NOGO,NA,0,0,1,0,7927.7432379722595,2800HZ_TONE.wav
104,NOGO,NA,0,0,1,0,7958.812371969223,2800HZ_TONE.wav
105,GO,1.3586421012878418,1,0,0,0,8023.740411996841,3000HZ_TONE.wav
106,GO,0.012211084365844727,1,0,0,0,8058.439280986786,3000HZ_TONE.wav
107,NOGO,NA,0,0,1,0,8075.108725070953,2800HZ_TONE.wav
108,GO,1.0831360816955566,1,0,0,0,8197.51502609253,3000HZ_TONE.wav
109,GO,0.11683201789855957,1,0,0,0,8212.884496927261,3000HZ_TONE.wav
110,GO,NA,0,1,0,0,8263.312995910645,3000HZ_TONE.wav
111,GO,1.542484998703003,1,0,0,0,8300.561986923218,3000HZ_TONE.wav
112,NOGO,0.08626699447631836,0,0,0,1,8490.25597000122,2800HZ_TONE.wav
113,NOGO,0.5232949256896973,0,0,0,1,8530.024998903275,2800HZ_TONE.wav
114,GO,0.017290830612182617,1,0,0,0,8552.164014101028,3000HZ_TONE.wav
115,GO,NA,0,1,0,0,8605.232470989227,3000HZ_TONE.wav
116,NOGO,0.15053701400756836,0,0,0,1,8628.111676931381,2800HZ_TONE.wav
117,GO,0.24087190628051758,1,0,0,0,8653.480911016464,3000HZ_TONE.wav
118,NOGO,NA,0,0,1,0,8676.940145015717,2800HZ_TONE.wav
119,GO,0,1,0,0,0,8688.639794111252,3000HZ_TONE.wav
120,NOGO,1.0024690628051758,0,0,0,1,8786.636713027954,2800HZ_TONE.wav
121,NOGO,1.0321729183197021,0,0,0,1,8826.635479927063,2800HZ_TONE.wav
122,GO,0.1658949851989746,1,0,0,0,8853.74463891983,3000HZ_TONE.wav
123,NOGO,NA,0,0,1,0,8873.794029951096,2800HZ_TONE.wav
124,NOGO,NA,0,0,1,0,8920.332549095154,2800HZ_TONE.wav
125,GO,0.1524350643157959,1,0,0,0,8935.54219698906,3000HZ_TONE.wav
126,NOGO,NA,0,0,1,0,8995.070281028748,2800HZ_TONE.wav
127,GO,0.4223001003265381,1,0,0,0,9031.659121990204,3000HZ_TONE.wav
128,NOGO,NA,0,0,1,0,9048.398667097092,2800HZ_TONE.wav
129,NOGO,NA,0,0,1,0,9081.407629013062,2800HZ_TONE.wav
130,NOGO,1.5743701457977295,0,0,0,1,9094.607211112976,2800HZ_TONE.wav
131,GO,0.21139907836914062,1,0,0,0,9125.786247015,3000HZ_TONE.wav
132,GO,0.22599291801452637,1,0,0,0,9157.145312070847,3000HZ_TONE.wav
133,NOGO,NA,0,0,1,0,9183.384452104568,2800HZ_TONE.wav
134,NOGO,NA,0,0,1,0,9239.972729921341,2800HZ_TONE.wav
135,NOGO,1.7886278629302979,0,0,0,1,9555.053010940552,2800HZ_TONE.wav
136,GO,0.8552558422088623,1,0,0,0,9705.168386936188,3000HZ_TONE.wav
137,GO,0.28053712844848633,1,0,0,0,9774.756160020828,3000HZ_TONE.wav
138,GO,0.3496270179748535,1,0,0,0,9914.142003059387,3000HZ_TONE.wav
139,GO,0.7471880912780762,1,0,0,0,9987.429575920105,3000HZ_TONE.wav
140,NOGO,NA,0,0,1,0,10056.097434043884,2800HZ_TONE.wav
141,NOGO,0.8249809741973877,0,0,0,1,10068.387057065964,2800HZ_TONE.wav
142,NOGO,0.42597007751464844,0,0,0,1,10120.955449104309,2800HZ_TONE.wav
143,NOGO,0,0,0,0,1,10173.573851108551,2800HZ_TONE.wav
144,NOGO,0.14287710189819336,0,0,0,1,10196.543131113052,2800HZ_TONE.wav
145,NOGO,NA,0,0,1,0,10222.60244011879,2800HZ_TONE.wav
146,GO,0.7601008415222168,1,0,0,0,10257.551214933395,3000HZ_TONE.wav
147,GO,NA,0,1,0,0,10290.270243883133,3000HZ_TONE.wav
148,NOGO,NA,0,0,1,0,10305.329840898514,2800HZ_TONE.wav
149,NOGO,NA,0,0,1,0,10405.686691045761,2800HZ_TONE.wav
150,NOGO,NA,0,0,1,0,10426.936002016068,2800HZ_TONE.wav
151,GO,0.0026099681854248047,1,0,0,0,10440.41566991806,3000HZ_TONE.wav
152,NOGO,1.3307960033416748,0,0,0,1,10504.34360909462,2800HZ_TONE.wav
153,GO,1.8378138542175293,1,0,0,0,10565.271687030792,3000HZ_TONE.wav
154,NOGO,0.669543981552124,0,0,0,1,10590.480962991714,2800HZ_TONE.wav
155,NOGO,NA,0,0,1,0,10671.988389015198,2800HZ_TONE.wav
156,NOGO,NA,0,0,1,0,10779.90503191948,2800HZ_TONE.wav
157,GO,0.6240890026092529,1,0,0,0,10791.954632997513,3000HZ_TONE.wav
158,GO,NA,0,1,0,0,10810.504050970078,3000HZ_TONE.wav
159,NOGO,NA,0,0,1,0,10836.733247995377,2800HZ_TONE.wav
160,GO,0.2339799404144287,1,0,0,0,10851.32277393341,3000HZ_TONE.wav
161,GO,NA,0,1,0,0,10884.371855974197,3000HZ_TONE.wav
162,NOGO,0.3419919013977051,0,0,0,1,11008.817953109741,2800HZ_TONE.wav
163,GO,0.4786710739135742,1,0,0,0,11034.287164926529,3000HZ_TONE.wav
164,NOGO,1.377568006515503,0,0,0,1,11389.406150102615,2800HZ_TONE.wav
165,GO,1.3117029666900635,1,0,0,0,11593.249922990799,3000HZ_TONE.wav
166,GO,0.31739115715026855,1,0,0,0,12180.301935911179,3000HZ_TONE.wav
167,GO,NA,0,1,0,0,12272.578977108002,3000HZ_TONE.wav
168,GO,0.21369504928588867,1,0,0,0,12287.418481111526,3000HZ_TONE.wav
169,GO,0,1,0,0,0,12336.136934995651,3000HZ_TONE.wav
170,NOGO,0.3125009536743164,0,0,0,1,12348.476634025574,2800HZ_TONE.wav
171,NOGO,0.5160868167877197,0,0,0,1,12378.105700969696,2800HZ_TONE.wav
172,NOGO,NA,0,0,1,0,12410.214653968811,2800HZ_TONE.wav
173,NOGO,0.9403362274169922,0,0,0,1,12454.87322306633,2800HZ_TONE.wav
174,GO,0.5385301113128662,1,0,0,0,12477.35254907608,3000HZ_TONE.wav
175,GO,0.17543506622314453,1,0,0,0,12592.78892993927,3000HZ_TONE.wav
176,GO,0.5257911682128906,1,0,0,0,12720.135027885437,3000HZ_TONE.wav
177,NOGO,0.6115779876708984,0,0,0,1,12737.964498996735,2800HZ_TONE.wav
178,NOGO,0.9270591735839844,0,0,0,1,13162.091206073761,2800HZ_TONE.wav
179,GO,0.7628500461578369,1,0,0,0,13405.413780927658,3000HZ_TONE.wav
180,NOGO,0.2761399745941162,0,0,0,1,13416.45342206955,2800HZ_TONE.wav
181,NOGO,NA,0,0,1,0,13554.969157934189,2800HZ_TONE.wav
