Trial_number,Time_s
1,1644.8477928638458
2,1802.8130419254303
3,8943.178987979889
4,8970.101591825485
5,9004.422497034073
6,9029.274667978287
7,9102.720185995102
8,9138.607257843018
9,9161.617951869965
10,9187.756062984467
11,9211.03053188324
12,9237.349946022034
13,9320.35904598236
14,9446.18956899643
15,9460.078183889389
16,9500.358378887177
17,9515.444548845291
18,9531.881871938705
19,9584.076130867004
20,9608.570030927658
21,9680.541632890701
22,9695.992630958557
23,9709.37330198288
24,9734.83632183075
25,9770.44813990593
26,9799.028213977814
27,9813.506984949112
28,9839.890673875809
29,9857.448802947998
30,9872.055595874786
31,9886.369959831238
32,9929.96215891838
33,9974.536787986755
34,10691.65328001976
35,10929.512534856796
36,10946.20527100563
37,11034.335548877716
38,11052.370072841644
39,11067.511718034744
40,11081.961970806122
41,12043.247252941132
42,12156.486501932144
43,12790.97784781456
44,12821.682578802109
45,12850.792163848877
46,13220.632187843323
47,13240.523516893387
48,13256.045571804047
49,13282.077835798264
50,13298.17012000084
51,13314.650198936462
52,13351.37851691246
53,13370.873584032059
54,13385.441622018814
55,13409.307070016861
56,13426.736868858337
57,13444.115434885025
58,13461.16218996048
59,13484.863921880722
60,13518.375267982483
61,13533.71220088005
62,13553.032128810883
63,13566.383884906769
64,13583.039783000946
65,13597.037724971771
66,13613.22672200203
67,13630.476359844208
68,13645.403384923935
69,13669.433429956436
70,13683.267597913742
71,13819.310841798782
72,13853.429140806198
73,13870.780532836914
74,13886.505322933197
75,13903.702736854553
76,13924.388361930847
77,13941.087055921555
78,13967.202073812485
79,13997.065557956696
80,14026.592867851257
81,14052.258111000061
82,14067.425280809402
83,14091.176856994629
84,14107.064806938171
85,14129.419868946075
86,14162.97343802452
87,14213.065379858017
88,14240.496610879898
89,14288.458040952682
