Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,NOGO,0.10112214088439941,0,0,0,1,7.132474899291992
2,NOGO,0.6693599224090576,0,0,0,1,34.78250193595886
3,NOGO,0,0,0,0,1,61.452576875686646
4,NOGO,0,0,0,0,1,87.26264190673828
5,NOGO,0.2979769706726074,0,0,0,1,110.38277697563171
6,NOGO,0,0,0,0,1,134.0327968597412
7,GO,0.5526449680328369,1,0,0,0,157.76283192634583
8,NOGO,0,0,0,0,1,173.19286799430847
9,NOGO,0.4309089183807373,0,0,0,1,305.6231458187103
10,NOGO,0.08428311347961426,0,0,0,1,329.6731779575348
11,GO,1.7731170654296875,1,0,0,0,353.9232289791107
12,NOGO,NA,0,0,1,0,367.3232629299164
13,GO,1.2204489707946777,1,0,0,0,379.60327982902527
14,NOGO,0.5938057899475098,0,0,0,1,391.47331285476685
15,GO,0.08127593994140625,1,0,0,0,415.7933588027954
16,GO,0.11890387535095215,1,0,0,0,425.51337790489197
17,NOGO,NA,0,0,1,0,437.5934000015259
18,GO,NA,0,1,0,0,449.6334319114685
19,NOGO,NA,0,0,1,0,484.2535409927368
20,GO,0.19653606414794922,1,0,0,0,497.9535698890686
21,NOGO,1.4894819259643555,0,0,0,1,507.70358991622925
22,NOGO,1.1180758476257324,0,0,0,1,532.4836688041687
23,GO,NA,0,1,0,0,557.0737040042877
24,NOGO,0.5664539337158203,0,0,0,1,572.7137308120728
25,NOGO,NA,0,0,1,0,595.9437699317932
26,GO,0.489642858505249,1,0,0,0,608.0337979793549
27,NOGO,1.9454240798950195,0,0,0,1,618.023824930191
28,NOGO,NA,0,0,1,0,642.3938817977905
29,GO,0.17878198623657227,1,0,0,0,656.9139168262482
30,NOGO,0.9549169540405273,0,0,0,1,667.123941898346
31,GO,0.6730358600616455,1,0,0,0,692.2039790153503
32,NOGO,NA,0,0,1,0,703.1440069675446
33,NOGO,0.19078898429870605,0,0,0,1,715.8740439414978
34,NOGO,1.6341259479522705,0,0,0,1,741.7240979671478
35,GO,0,1,0,0,0,767.054144859314
36,NOGO,1.369239091873169,0,0,0,1,778.1241788864136
37,NOGO,0.8969631195068359,0,0,0,1,803.2242739200592
38,GO,0,1,0,0,0,830.494325876236
39,GO,0,1,0,0,0,841.2543439865112
40,NOGO,1.19976806640625,0,0,0,1,851.144357919693
41,GO,0.5300209522247314,1,0,0,0,877.0244188308716
42,NOGO,NA,0,0,1,0,898.9044690132141
43,GO,NA,0,1,0,0,930.4845328330994
44,NOGO,NA,0,0,1,0,943.1545588970184
45,GO,0.1400151252746582,1,0,0,0,957.0945868492126
46,GO,NA,0,1,0,0,970.1346209049225
47,NOGO,1.4163861274719238,0,0,0,1,1159.5450367927551
48,GO,0.19682002067565918,1,0,0,0,1195.055125951767
49,NOGO,NA,0,0,1,0,1205.0351479053497
50,NOGO,1.5044140815734863,0,0,0,1,1218.9951717853546
51,GO,NA,0,1,0,0,1243.7052237987518
52,NOGO,1.6202130317687988,0,0,0,1,1257.3352599143982
53,NOGO,1.7438089847564697,0,0,0,1,1291.2253499031067
54,NOGO,1.094101905822754,0,0,0,1,1319.9253988265991
55,GO,0.2700841426849365,1,0,0,0,1346.5855848789215
56,GO,0.37250208854675293,1,0,0,0,1357.3655059337616
57,NOGO,NA,0,0,1,0,1384.8955688476562
58,GO,0.0578761100769043,1,0,0,0,1401.0956008434296
59,NOGO,NA,0,0,1,0,1411.735622882843
60,GO,NA,0,1,0,0,1424.4156498908997
61,GO,1.2759201526641846,1,0,0,0,1442.075693845749
62,NOGO,NA,0,0,1,0,1537.0058879852295
63,NOGO,NA,0,0,1,0,1570.9359748363495
64,NOGO,NA,0,0,1,0,1584.7460129261017
65,NOGO,1.655979871749878,0,0,0,1,1596.8360397815704
66,NOGO,1.780592918395996,0,0,0,1,1625.5660920143127
67,NOGO,0.7652630805969238,0,0,0,1,1650.8461408615112
68,NOGO,NA,0,0,1,0,1677.5162208080292
69,GO,0.34196901321411133,1,0,0,0,1693.5662519931793
70,NOGO,1.8012490272521973,0,0,0,1,1705.7662689685822
71,GO,NA,0,1,0,0,1731.076344013214
72,GO,0.9409048557281494,1,0,0,0,1751.0263710021973
73,GO,NA,0,1,0,0,1763.9163978099823
74,GO,1.029858112335205,1,0,0,0,1776.2464139461517
75,GO,0.5636301040649414,1,0,0,0,1787.0864307880402
76,GO,NA,0,1,0,0,1797.686467885971
77,NOGO,1.4108409881591797,0,0,0,1,1811.2565298080444
78,NOGO,1.2894659042358398,0,0,0,1,1836.906593799591
79,NOGO,1.7656898498535156,0,0,0,1,1862.8166418075562
80,GO,0.5333821773529053,1,0,0,0,1887.6767008304596
81,GO,0.06224203109741211,1,0,0,0,1898.4867079257965
82,NOGO,NA,0,0,1,0,1909.4767498970032
83,NOGO,NA,0,0,1,0,1924.3967628479004
84,GO,0.5475540161132812,1,0,0,0,1936.3067879676819
85,GO,0.38336610794067383,1,0,0,0,1951.0968458652496
86,NOGO,1.9580628871917725,0,0,0,1,1962.0668528079987
87,GO,0.11036086082458496,1,0,0,0,1991.0869209766388
88,GO,0.42409801483154297,1,0,0,0,2000.7669308185577
89,NOGO,0.1512138843536377,0,0,0,1,2011.5869657993317
90,GO,0.20358705520629883,1,0,0,0,2035.357008934021
91,GO,0.5506680011749268,1,0,0,0,2046.8670349121094
92,NOGO,NA,0,0,1,0,2059.6970598697662
93,NOGO,1.9742720127105713,0,0,0,1,2074.777109861374
94,GO,0.46862196922302246,1,0,0,0,2100.387144804001
95,GO,0.6872029304504395,1,0,0,0,2113.8571758270264
96,NOGO,NA,0,0,1,0,2127.907210826874
97,NOGO,1.9550800323486328,0,0,0,1,2140.7473599910736
98,GO,0.16625189781188965,1,0,0,0,2166.3573229312897
99,NOGO,0.4245448112487793,0,0,0,1,2176.78733587265
100,GO,0,1,0,0,0,2200.3774077892303
101,NOGO,1.2319488525390625,0,0,0,1,2210.477497816086
102,NOGO,0.13395094871520996,0,0,0,1,2234.497471809387
103,GO,0.24098610877990723,1,0,0,0,2257.8375449180603
104,NOGO,1.322538137435913,0,0,0,1,2269.9475338459015
105,NOGO,0.8585720062255859,0,0,0,1,2296.467597961426
106,NOGO,NA,0,0,1,0,2320.5676448345184
107,GO,0.3554880619049072,1,0,0,0,2335.2076919078827
108,NOGO,NA,0,0,1,0,2347.4577219486237
109,NOGO,NA,0,0,1,0,2361.137741804123
