Trial_number,Time_s
1,927.9638772
2,956.299473
3,995.5610662
4,1011.302121
5,1033.0353
6,1065.74865
7,1086.063269
8,1102.189033
9,1216.943606
10,2054.219809
11,2078.854373
12,2107.9911
13,2500.548739
14,3094.138869
15,3851.935387
16,3910.026372
17,3957.963648
18,3975.287452
19,3989.803415
20,4019.352263
21,4055.465245
22,4170.021246
23,4185.023618
24,4480.943099
25,4538.805708
26,4599.74636
27,4682.744837
28,4734.46244
29,4951.466675
30,4972.821859
31,5392.882837
32,5408.078625
33,5437.713677
34,5465.318842
35,5499.704552
36,6935.194087
37,6957.681617
38,7307.943015
39,7341.538019
40,7809.993917
41,8022.808849
42,8041.194411
43,8058.06306
44,8106.210865
45,8142.205373
46,8595.884759
47,8621.325995
48,8635.390814
49,11903.60439
50,11929.04421
51,12053.38
52,12453.59479
53,12510.87718
54,12534.14443
55,12562.99932
56,12582.86406
57,12618.24756
58,12754.77959
