Trial_number,Time_s
1,1037.3995220661163
2,2332.5252029895782
3,3160.123440027237
4,3203.8200759887695
5,3225.246372938156
6,3358.042321920395
7,3722.572098016739
8,5171.95608496666
9,5452.611841917038
10,5491.334506988525
11,5549.99658703804
12,5617.685190916061
13,5632.1858949661255
14,5658.77411699295
15,5702.284482002258
16,5734.56613111496
17,5828.588860988617
18,5842.464622020721
19,5866.337819099426
20,6030.767069101334
21,6129.116952896118
22,6433.930546045303
23,6995.410202026367
24,7082.399005889893
25,7613.748883008957
26,7630.643985033035
27,7672.330276966095
28,7697.447189092636
29,7767.435955047607
30,7800.133941888809
31,7814.156116962433
32,7835.490729093552
33,8031.3136510849
34,8066.92480301857
35,8090.428788900375
36,8228.444905042648
37,8360.244267940521
38,8564.597640037537
39,8582.052901029587
40,8806.158968925476
41,8973.80029797554
42,8988.585304021835
43,9009.65968298912
44,9044.552710056305
45,9069.062882900238
46,9107.685709953308
47,9130.358628034592
48,9826.925390958786
49,9864.961030006409
50,9881.727312088013
51,9925.334347963333
52,10057.551280975342
53,10210.786369085312
54,10230.655711889267
55,10267.919790029526
56,10673.467736959457
57,11071.058949947357
58,11094.997184038162
59,11305.532434940338
60,13416.466267108917
61,13476.277318954468
62,13580.87995505333
63,13633.707822084427
64,13650.742439985275
