Trial_number,Time_s
1,761.8096158504486
2,795.5069708824158
3,808.9070448875427
4,823.9717719554901
5,840.0882248878479
6,897.9618089199066
7,998.137589931488
8,2437.48881983757
9,2497.4277758598328
10,2529.574793815613
11,2643.200450897217
12,2920.0195438861847
13,3132.8255038261414
14,3147.72723197937
15,3265.2850539684296
16,3323.9405479431152
17,4048.73827791214
18,4885.871978998184
19,5004.184037923813
20,5018.438017845154
21,5061.2629289627075
22,5512.848369836807
23,5709.2662308216095
24,6131.571209907532
25,6277.822554826736
26,6340.0884709358215
27,6494.89338183403
28,6623.572471857071
29,7670.826571941376
30,7694.954258918762
31,7763.659765005112
32,7800.6461708545685
33,7998.261184930801
34,8287.125946998596
35,8550.749604940414
36,8577.546298980713
37,8656.208070993423
38,8702.142066001892
39,9147.127413988113
40,9256.592411994934
41,9777.555583953857
42,11045.762191772461
43,12270.641475915909
44,12284.831341981888
45,12664.30120587349
46,12767.34755396843
47,12922.049387931824
48,12950.02367591858
49,13012.674940824509
50,13698.824642896652
51,13955.882960796356
52,14052.253294944763
53,14066.978501796722
54,14250.346560001373
