Trial_number,Time_s
1,60.963475942611694
2,80.90202713012695
3,104.33271098136902
4,122.94771099090576
5,142.21459317207336
6,158.79226899147034
7,173.1111249923706
8,383.2971770763397
9,405.552255153656
10,523.679365158081
11,542.1164171695709
12,588.8714010715485
13,603.3648180961609
14,628.1488859653473
15,645.5868110656738
16,695.5851099491119
17,834.6533839702606
18,905.4855389595032
19,968.6252710819244
20,1136.0553951263428
21,1156.3760039806366
22,1179.6181409358978
23,1220.812313079834
24,1357.116306066513
25,1371.2661111354828
26,2163.5556950569153
27,2177.6619181632996
28,2191.0246629714966
29,2254.890767097473
30,2309.7103910446167
31,2374.5865471363068
32,2432.2853140830994
33,2460.464075088501
34,2480.0298240184784
35,2565.4581990242004
36,2608.738391160965
37,2623.677829027176
38,2656.740458011627
39,2678.640454053879
40,2909.561660051346
41,3037.483297109604
42,3053.0950610637665
43,3079.068382024765
44,3790.1757111549377
45,3825.31791806221
46,3969.564285993576
47,3984.066759109497
48,3997.4073719978333
49,4022.228012084961
50,4054.8252470493317
51,4069.466019153595
52,4092.505154132843
53,4110.330803155899
54,4127.778337955475
55,4149.517292976379
56,4166.1692090034485
57,4180.9928159713745
58,4265.838242053986
59,4310.210432052612
60,4324.231511116028
61,4356.7415981292725
62,4425.234614133835
63,4491.02993106842
64,4515.625236034393
65,4534.488526105881
66,4555.266270160675
67,4704.217767953873
68,4720.214063167572
69,4734.285052061081
70,4754.118381977081
71,4772.898203134537
72,4792.50922703743
73,4810.586483001709
74,4830.600573062897
75,4845.8056099414825
76,4880.715914011002
77,4898.100749015808
78,5821.655604124069
79,5840.938663959503
80,5856.974169969559
81,5872.214144945145
82,5911.931416988373
83,5955.321861982346
84,6069.895439147949
85,6159.764271974564
86,6273.267126083374
87,6431.811941146851
88,6450.778521060944
89,6496.14869594574
90,6615.9177141189575
91,6629.403078079224
92,6643.431350946426
93,6664.711734056473
94,6713.001446008682
95,6751.160392999649
96,6765.187207937241
97,6778.431000947952
98,6792.681457042694
99,6833.313806056976
100,6881.701514959335
101,6936.850790023804
102,6957.571277141571
103,6973.683539152145
104,7270.096580028534
105,7285.388057947159
106,7337.448464155197
107,7352.235485076904
108,7371.325484991074
109,7386.150123119354
110,7468.9678170681
111,7502.554118156433
112,7541.441524982452
113,7556.080774068832
114,7579.402496099472
115,7597.657221078873
116,7646.665374040604
117,7663.5529961586
118,7681.075688123703
119,7699.164710044861
120,7733.819682121277
121,7751.806168079376
122,7766.093570947647
123,7780.296532154083
124,7811.097629070282
125,7824.509600162506
126,7847.990739107132
127,7861.003466129303
128,7886.0104241371155
129,7902.096661090851
130,7916.8248500823975
131,7936.740550994873
132,7992.282336950302
133,8009.765869140625
134,8035.001544952393
135,8127.641873121262
136,8148.407783985138
137,8163.007357120514
138,8190.9040451049805
139,8211.532819986343
140,8228.358561038971
141,8241.669080018997
142,8263.492913007736
143,8286.233169078827
144,8338.25454711914
145,8357.010028123856
146,8375.852682113647
147,8392.290668964386
148,8407.022531986237
149,8425.74482703209
150,8453.73053598404
151,8469.394639968872
152,8483.402119159698
153,8553.357826948166
154,8575.04175901413
155,8600.400227069855
156,8732.994652986526
157,8757.214846134186
158,8779.7930829525
159,8794.554440021515
160,8813.561257123947
161,8832.359990119934
162,8882.955008029938
163,8960.296766996384
164,8975.028334140778
165,9007.101228952408
166,9061.944968938828
167,9084.978882074356
168,9101.166885137558
169,9122.556812047958
170,9180.955655097961
171,9223.913644075394
172,9296.450586080551
173,9385.863384962082
174,9399.648108959198
175,9413.140094041824
176,9431.911870002747
177,9452.553207159042
178,9474.004743099213
179,9488.657360076904
180,9504.537419080734
181,9521.2305829525
182,9546.972437143326
183,9560.1130361557
184,9574.427405118942
185,9587.642946958542
186,9604.336435079575
187,9623.515748977661
188,9639.696640014648
189,9660.930140972137
190,9675.685593128204
191,9690.338825941086
192,9704.054832935333
193,9719.600903987885
194,9735.462800979614
195,9750.100154161453
196,9769.80916595459
197,9786.213017940521
198,9803.864113092422
199,9817.684551000595
200,9832.79011106491
201,9848.20933508873
202,9866.598512172699
203,9880.3157081604
204,9898.101495027542
205,9912.005383014679
206,9936.856126070023
207,9951.457218170166
208,9964.935109138489
209,9995.736116170883
210,10013.075684070587
211,10027.10047197342
212,10080.521868944168
213,10098.177593946457
214,10115.574172973633
215,10139.492426156998
216,10160.658648967743
217,10215.965882062912
218,10235.683336019516
219,10251.638705015182
220,10384.277390956879
221,10403.932861089706
222,10629.359639167786
223,10649.480152130127
224,10677.009268045425
225,10698.702978134155
226,10713.004373073578
227,10730.127380132675
228,10775.391085147858
229,10794.268747091293
230,10814.346356153488
231,10829.116012096405
232,10927.05959701538
233,10950.226129055023
234,10965.834967136383
235,10989.623118162155
236,11003.895015001297
237,11044.373126983643
238,11058.513529062271
239,11078.221764087677
240,11096.697139978409
241,11110.335373163223
242,11126.438498020172
243,11149.862879037857
244,11165.812162160873
245,11193.371835947037
246,11207.320321083069
247,11220.83880496025
248,11235.322520017624
249,11281.343127965927
250,11297.61956501007
251,11318.244208097458
252,11331.915820121765
253,11346.500162124634
254,11362.898898124695
255,11397.694187164307
256,11442.320878982544
257,11473.277425050735
258,11486.606390953064
259,11501.29597902298
260,11519.69026017189
261,11582.667508125305
262,11604.24829697609
263,11620.06524515152
264,11641.01213502884
265,11680.993683099747
266,11696.02083516121
267,11711.735090970993
268,11729.579581022263
269,11828.607471942902
270,11845.72455906868
271,11861.591576099396
272,11877.203010082245
273,11891.203837156296
274,11904.689346075058
275,11920.736711978912
276,11947.393726110458
277,11960.883353948593
278,11975.194128036499
279,11996.009632110596
280,12134.34887599945
281,12157.519965171814
282,12170.737111091614
283,12183.74998998642
284,12198.361926078796
285,12216.187842130661
286,12231.484869003296
287,12244.743834972382
288,12259.047706127167
289,12272.664819955826
290,12287.36174607277
291,12301.396536111832
292,12317.462090015411
293,12337.410628080368
294,12350.628535985947
295,12363.881946086884
296,12377.85429596901
297,12393.17986702919
298,12409.071984052658
299,12426.1696600914
300,12440.760735988617
301,12454.225358963013
302,12467.660666942596
303,12480.981950044632
304,12495.345729112625
305,12509.212381124496
306,12522.32381606102
307,12547.612570047379
308,12565.226578950882
309,12579.247220039368
310,12599.869744062424
311,12613.486253023148
312,12627.002218961716
313,12641.283874034882
314,12654.726375102997
315,12670.37453699112
316,12684.460234165192
317,12697.65311908722
318,12710.999475002289
319,12724.642022132874
320,12747.493798017502
321,12762.421770095825
322,12775.957927942276
323,12790.768943071365
324,12804.030761003494
325,12818.294701099396
326,12848.227604150772
327,12868.714702129364
328,12881.895704984665
329,12902.537817955017
330,12923.173403024673
331,12936.440937042236
332,12951.859398126602
333,12967.126224040985
334,12982.71835398674
335,13057.328267097473
336,13070.782607078552
337,13090.596606969833
338,13109.887166023254
339,13127.231858968735
340,13146.159394979477
341,13165.489452123642
342,13179.118381023407
343,13195.26798915863
344,13334.862869977951
345,13349.308192968369
346,13363.393450021744
347,13377.282673120499
348,13390.752995967865
349,13405.336459159851
350,13423.451858997345
351,13443.944051980972
352,13458.337378025055
353,13472.13561797142
354,13486.17087507248
355,13500.74300312996
356,13554.522083044052
357,13568.231518030167
358,13581.637367010117
359,13595.591253042221
360,13608.973024129868
361,13625.588691949844
362,13638.823061943054
363,13652.919806957245
364,13666.672661066055
365,13679.685523986816
366,13693.511819124222
367,13707.038043022156
368,13720.843836069107
369,13734.611119031906
370,13748.898026943207
371,13764.151121139526
372,13778.042673110962
373,13795.494874954224
374,13815.52224111557
375,13828.880278110504
376,13842.573634147644
377,13856.254287958145
378,13869.38670015335
379,13882.558529138565
380,13896.06444811821
381,13910.282417058945
382,13923.734048128128
383,13949.04849410057
384,13962.332359075546
385,13976.51230096817
386,14050.8325009346
387,14064.036911010742
388,14079.880242109299
389,14096.521275997162
390,14111.712769985199
391,14124.72565317154
392,14140.955043077469
393,14158.319226026535
394,14172.268181085587
395,14189.325569152832
396,14206.859887123108
397,14263.613477945328
398,14279.215790987015
399,14294.991729021072
400,14308.073040008545
401,14353.121544122696
402,14387.357964992523
403,14400.750730991364
