Trial_number,Time_s
1,624.2936840057373
2,668.2185719013214
3,722.8967888355255
4,749.4225089550018
5,806.3738718032837
6,831.5693969726562
7,961.2669069766998
8,1219.2276380062103
9,1234.9892268180847
10,1278.0763239860535
11,1333.9656429290771
12,1355.8348388671875
13,2171.3854990005493
14,2948.665646791458
15,3706.458102941513
16,3725.4961609840393
17,3829.171290874481
18,3863.310695886612
19,3881.800722837448
20,3913.6965508461
21,3938.060148000717
22,3953.128178834915
23,3975.6489629745483
24,3998.832333803177
25,4084.2514379024506
26,4373.730412006378
27,4392.340685844421
28,4427.022826910019
29,4570.916122913361
30,4593.961625814438
31,4614.419777870178
32,4679.418607950211
33,5312.970693826675
34,7320.36659693718
35,8242.269429922104
36,8327.660848855972
37,8366.176014900208
38,8522.82579088211
39,8539.247675895691
40,8553.657269001007
41,8706.144580841064
42,8720.590784788132
43,8879.959003925323
44,8930.86496591568
45,8980.301874876022
46,9043.094357967377
47,9517.040200948715
48,9532.521201848984
49,9553.549187898636
50,9659.707417964935
51,9685.064773797989
52,9700.629119873047
53,9759.694566965103
54,9773.424919843674
55,9812.302967786789
56,9945.84382891655
57,9992.072289943695
58,10085.188269853592
59,11261.899612903595
60,11395.15673995018
61,11669.628212928772
62,11686.63349199295
63,11708.957774877548
64,11737.300234794617
65,11760.026204824448
66,11873.276463985443
67,11920.724673986435
68,12077.802665948868
69,12106.116015911102
70,12428.075764894485
71,12461.74840092659
72,12478.117791891098
73,12563.55291891098
74,12589.37942481041
