Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,1.80745101,0,0,0,1,307.6538041,Song1Pk43(-9.5)63db.wav
2,NOGO,1.658675909,0,0,0,1,662.892911,Song1Pk43(-9.5)63db.wav
3,NOGO,1.260921001,0,0,0,1,695.6428151,Song1Pk43(-9.5)63db.wav
4,GO,1.547365904,1,0,0,0,779.7026269,Song2Pea30(-5.5)63db.wav
5,NOGO,0.082529068,0,0,0,1,809.972568,Song1Pk43(-9.5)63db.wav
6,NOGO,1.107436895,0,0,0,1,833.8824661,Song1Pk43(-9.5)63db.wav
7,GO,0.783028841,1,0,0,0,858.802418,Song2Pea30(-5.5)63db.wav
8,GO,1.200798035,1,0,0,0,872.072376,Song2Pea30(-5.5)63db.wav
9,GO,0.892991066,1,0,0,0,890.8823271,Song2Pea30(-5.5)63db.wav
10,NOGO,NA,0,0,1,0,912.412358,Song1Pk43(-9.5)63db.wav
11,NOGO,0.744462967,0,0,0,1,971.4221141,Song1Pk43(-9.5)63db.wav
12,NOGO,NA,0,0,1,0,1001.562022,Song1Pk43(-9.5)63db.wav
13,GO,0.391322851,1,0,0,0,1031.691934,Song2Pea30(-5.5)63db.wav
14,GO,0.79437995,1,0,0,0,1084.201831,Song2Pea30(-5.5)63db.wav
15,GO,NA,0,1,0,0,1151.511637,Song2Pea30(-5.5)63db.wav
16,NOGO,0.227072954,0,0,0,1,1351.101132,Song1Pk43(-9.5)63db.wav
17,GO,NA,0,1,0,0,1383.461054,Song2Pea30(-5.5)63db.wav
18,NOGO,1.164803028,0,0,0,1,1397.851015,Song1Pk43(-9.5)63db.wav
19,NOGO,NA,0,0,1,0,1429.780922,Song1Pk43(-9.5)63db.wav
20,GO,0.692423105,1,0,0,0,1443.750897,Song2Pea30(-5.5)63db.wav
21,NOGO,0.700356007,0,0,0,1,1459.390849,Song1Pk43(-9.5)63db.wav
22,GO,NA,0,1,0,0,1485.520781,Song2Pea30(-5.5)63db.wav
23,GO,0.47744894,1,0,0,0,1507.640746,Song2Pea30(-5.5)63db.wav
24,NOGO,0.871047974,0,0,0,1,1524.140683,Song1Pk43(-9.5)63db.wav
25,GO,0.168839931,1,0,0,0,1549.660628,Song2Pea30(-5.5)63db.wav
26,NOGO,0.770511866,0,0,0,1,1564.830607,Song1Pk43(-9.5)63db.wav
27,NOGO,NA,0,0,1,0,1594.280507,Song1Pk43(-9.5)63db.wav
28,GO,0.923426151,1,0,0,0,1613.910459,Song2Pea30(-5.5)63db.wav
29,NOGO,0.513864994,0,0,0,1,1630.520443,Song1Pk43(-9.5)63db.wav
30,NOGO,0.284381151,0,0,0,1,1655.830354,Song1Pk43(-9.5)63db.wav
31,GO,1.428814888,1,0,0,0,4272.823582,Song2Pea30(-5.5)63db.wav
32,NOGO,1.916078091,0,0,0,1,4324.873475,Song1Pk43(-9.5)63db.wav
33,NOGO,NA,0,0,1,0,4395.17329,Song1Pk43(-9.5)63db.wav
34,GO,0.726666927,1,0,0,0,4430.223176,Song2Pea30(-5.5)63db.wav
35,NOGO,1.813987017,0,0,0,1,4675.772571,Song1Pk43(-9.5)63db.wav
36,GO,NA,0,1,0,0,4712.772508,Song2Pea30(-5.5)63db.wav
37,NOGO,NA,0,0,1,0,4828.392153,Song1Pk43(-9.5)63db.wav
38,GO,1.551192999,1,0,0,0,4849.02213,Song2Pea30(-5.5)63db.wav
39,NOGO,NA,0,0,1,0,4915.341935,Song1Pk43(-9.5)63db.wav
40,NOGO,NA,0,0,1,0,5117.631404,Song1Pk43(-9.5)63db.wav
41,GO,1.151698112,1,0,0,0,5144.271364,Song2Pea30(-5.5)63db.wav
42,GO,0.261248112,1,0,0,0,5157.041319,Song2Pea30(-5.5)63db.wav
43,GO,0.554731131,1,0,0,0,5171.151279,Song2Pea30(-5.5)63db.wav
44,NOGO,1.097352028,0,0,0,1,5185.441216,Song1Pk43(-9.5)63db.wav
45,GO,1.418063164,1,0,0,0,5228.981122,Song2Pea30(-5.5)63db.wav
46,GO,0.024701834,1,0,0,0,5242.171094,Song2Pea30(-5.5)63db.wav
47,GO,1.119021893,1,0,0,0,5257.571044,Song2Pea30(-5.5)63db.wav
48,GO,0.390399933,1,0,0,0,5275.791011,Song2Pea30(-5.5)63db.wav
49,NOGO,0.803018093,0,0,0,1,5287.230986,Song1Pk43(-9.5)63db.wav
50,NOGO,0.965435028,0,0,0,1,5315.040888,Song1Pk43(-9.5)63db.wav
51,NOGO,0.998862028,0,0,0,1,5340.180976,Song1Pk43(-9.5)63db.wav
52,NOGO,0.280393839,0,0,0,1,5366.450774,Song1Pk43(-9.5)63db.wav
53,GO,1.723779917,1,0,0,0,5392.760688,Song2Pea30(-5.5)63db.wav
54,NOGO,1.180420876,0,0,0,1,5405.440678,Song1Pk43(-9.5)63db.wav
55,NOGO,NA,0,0,1,0,5433.200592,Song1Pk43(-9.5)63db.wav
56,GO,0.471622944,1,0,0,0,5446.640549,Song2Pea30(-5.5)63db.wav
57,NOGO,NA,0,0,1,0,5461.740535,Song1Pk43(-9.5)63db.wav
58,NOGO,1.160186052,0,0,0,1,5484.950461,Song1Pk43(-9.5)63db.wav
59,GO,NA,0,1,0,0,5514.8405,Song2Pea30(-5.5)63db.wav
60,NOGO,0.480355978,0,0,0,1,5532.44035,Song1Pk43(-9.5)63db.wav
61,NOGO,NA,0,0,1,0,5569.580248,Song1Pk43(-9.5)63db.wav
62,NOGO,1.031075954,0,0,0,1,5648.060033,Song1Pk43(-9.5)63db.wav
63,NOGO,1.291697979,0,0,0,1,5674.849998,Song1Pk43(-9.5)63db.wav
64,GO,0.207171202,1,0,0,0,5706.429883,Song2Pea30(-5.5)63db.wav
65,NOGO,NA,0,0,1,0,5720.93985,Song1Pk43(-9.5)63db.wav
66,GO,NA,0,1,0,0,5739.789818,Song2Pea30(-5.5)63db.wav
67,NOGO,NA,0,0,1,0,7299.955772,Song1Pk43(-9.5)63db.wav
68,GO,NA,0,1,0,0,8033.463879,Song2Pea30(-5.5)63db.wav
69,NOGO,NA,0,0,1,0,8093.813756,Song1Pk43(-9.5)63db.wav
70,GO,NA,0,1,0,0,8127.763676,Song2Pea30(-5.5)63db.wav
71,GO,0.706493855,1,0,0,0,10940.49637,Song2Pea30(-5.5)63db.wav
72,NOGO,1.650905848,0,0,0,1,11196.58573,Song1Pk43(-9.5)63db.wav
73,NOGO,NA,0,0,1,0,11227.08565,Song1Pk43(-9.5)63db.wav
74,GO,1.127840042,1,0,0,0,11256.02556,Song2Pea30(-5.5)63db.wav
75,GO,0.311531067,1,0,0,0,11756.9043,Song2Pea30(-5.5)63db.wav
76,NOGO,0.617842913,0,0,0,1,11779.26423,Song1Pk43(-9.5)63db.wav
77,NOGO,1.54538393,0,0,0,1,11803.84414,Song1Pk43(-9.5)63db.wav
78,GO,1.020330191,1,0,0,0,11829.40412,Song2Pea30(-5.5)63db.wav
79,NOGO,1.511294127,0,0,0,1,11848.34406,Song1Pk43(-9.5)63db.wav
80,NOGO,1.18563199,0,0,0,1,11880.26396,Song1Pk43(-9.5)63db.wav
81,GO,NA,0,1,0,0,11911.63389,Song2Pea30(-5.5)63db.wav
82,NOGO,NA,0,0,1,0,11942.8238,Song1Pk43(-9.5)63db.wav
83,GO,NA,0,1,0,0,11961.80374,Song2Pea30(-5.5)63db.wav
84,NOGO,NA,0,0,1,0,13476.01986,Song1Pk43(-9.5)63db.wav
85,NOGO,NA,0,0,1,0,13492.9798,Song1Pk43(-9.5)63db.wav
86,GO,0.787085056,1,0,0,0,13513.28975,Song2Pea30(-5.5)63db.wav
87,NOGO,NA,0,0,1,0,13541.4397,Song1Pk43(-9.5)63db.wav
88,NOGO,0.413361073,0,0,0,1,13561.41962,Song1Pk43(-9.5)63db.wav
89,NOGO,1.464146137,0,0,0,1,13586.23956,Song1Pk43(-9.5)63db.wav
90,NOGO,NA,0,0,1,0,13869.97884,Song1Pk43(-9.5)63db.wav
91,NOGO,1.562326908,0,0,0,1,13886.67878,Song1Pk43(-9.5)63db.wav
92,GO,NA,0,1,0,0,13922.25869,Song2Pea30(-5.5)63db.wav
93,GO,NA,0,1,0,0,13947.35864,Song2Pea30(-5.5)63db.wav
