Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,1.351907969,0,0,0,1,33.56737685,Song1Pk43(-9.5)63db.wav
2,GO,0.849197865,1,0,0,0,62.26728702,Song2Pea30(-5.5)63db.wav
3,NOGO,0.985347033,0,0,0,1,137.3470869,Song1Pk43(-9.5)63db.wav
4,GO,NA,0,1,0,0,171.337028,Song2Pea30(-5.5)63db.wav
5,NOGO,NA,0,0,1,0,376.9464779,Song1Pk43(-9.5)63db.wav
6,GO,0.208061934,1,0,0,0,399.696404,Song2Pea30(-5.5)63db.wav
7,NOGO,NA,0,0,1,0,425.3563681,Song1Pk43(-9.5)63db.wav
8,NOGO,0.842931032,0,0,0,1,453.0462949,Song1Pk43(-9.5)63db.wav
9,NOGO,NA,0,0,1,0,504.7161369,Song1Pk43(-9.5)63db.wav
10,NOGO,1.28299284,0,0,0,1,520.1760828,Song1Pk43(-9.5)63db.wav
11,GO,0.904686928,1,0,0,0,546.0760829,Song2Pea30(-5.5)63db.wav
12,NOGO,0.842599869,0,0,0,1,560.8659921,Song1Pk43(-9.5)63db.wav
13,GO,0.467111111,1,0,0,0,655.2057509,Song2Pea30(-5.5)63db.wav
14,GO,NA,0,1,0,0,683.9356949,Song2Pea30(-5.5)63db.wav
15,NOGO,NA,0,0,1,0,711.025641,Song1Pk43(-9.5)63db.wav
16,GO,NA,0,1,0,0,755.8654859,Song2Pea30(-5.5)63db.wav
17,NOGO,NA,0,0,1,0,892.875164,Song1Pk43(-9.5)63db.wav
18,NOGO,NA,0,0,1,0,918.8750799,Song1Pk43(-9.5)63db.wav
19,NOGO,1.489011765,0,0,0,1,6258.121291,Song1Pk43(-9.5)63db.wav
20,GO,0.18809104,1,0,0,0,6283.261254,Song2Pea30(-5.5)63db.wav
21,NOGO,NA,0,0,1,0,6852.449835,Song1Pk43(-9.5)63db.wav
22,GO,0.899936199,1,0,0,0,6867.699787,Song2Pea30(-5.5)63db.wav
23,NOGO,NA,0,0,1,0,7400.108365,Song1Pk43(-9.5)63db.wav
24,NOGO,1.643183947,0,0,0,1,7417.998325,Song1Pk43(-9.5)63db.wav
25,NOGO,NA,0,0,1,0,7472.568207,Song1Pk43(-9.5)63db.wav
26,NOGO,NA,0,0,1,0,7485.978142,Song1Pk43(-9.5)63db.wav
27,GO,NA,0,1,0,0,7502.678079,Song2Pea30(-5.5)63db.wav
28,NOGO,NA,0,0,1,0,7518.468041,Song1Pk43(-9.5)63db.wav
29,GO,0.51190114,1,0,0,0,7535.938006,Song2Pea30(-5.5)63db.wav
30,NOGO,NA,0,0,1,0,7582.227886,Song1Pk43(-9.5)63db.wav
31,GO,1.61427784,1,0,0,0,7607.207801,Song2Pea30(-5.5)63db.wav
32,GO,0.904461861,1,0,0,0,7800.127301,Song2Pea30(-5.5)63db.wav
33,NOGO,NA,0,0,1,0,7817.757273,Song1Pk43(-9.5)63db.wav
34,NOGO,NA,0,0,1,0,7838.787213,Song1Pk43(-9.5)63db.wav
35,GO,NA,0,1,0,0,8053.47666,Song2Pea30(-5.5)63db.wav
36,GO,0.345302105,1,0,0,0,8079.776605,Song2Pea30(-5.5)63db.wav
37,NOGO,0.447719097,0,0,0,1,8102.326541,Song1Pk43(-9.5)63db.wav
38,NOGO,NA,0,0,1,0,8143.126417,Song1Pk43(-9.5)63db.wav
39,GO,1.686336994,1,0,0,0,8156.256403,Song2Pea30(-5.5)63db.wav
40,NOGO,NA,0,0,1,0,8174.636356,Song1Pk43(-9.5)63db.wav
41,GO,0.862774849,1,0,0,0,8192.246288,Song2Pea30(-5.5)63db.wav
42,GO,NA,0,1,0,0,8210.316276,Song2Pea30(-5.5)63db.wav
43,GO,NA,0,1,0,0,8224.416228,Song2Pea30(-5.5)63db.wav
44,GO,0.392688036,1,0,0,0,8249.446146,Song2Pea30(-5.5)63db.wav
45,NOGO,NA,0,0,1,0,8343.90594,Song1Pk43(-9.5)63db.wav
46,GO,1.463897943,1,0,0,0,8357.295879,Song2Pea30(-5.5)63db.wav
47,GO,NA,0,1,0,0,8374.505825,Song2Pea30(-5.5)63db.wav
48,GO,0.695084095,1,0,0,0,8517.675474,Song2Pea30(-5.5)63db.wav
49,NOGO,NA,0,0,1,0,8541.345415,Song1Pk43(-9.5)63db.wav
50,NOGO,NA,0,0,1,0,8557.015359,Song1Pk43(-9.5)63db.wav
51,GO,0.435575962,1,0,0,0,8792.294744,Song2Pea30(-5.5)63db.wav
52,GO,0.095839024,1,0,0,0,8806.294725,Song2Pea30(-5.5)63db.wav
53,NOGO,NA,0,0,1,0,8840.004626,Song1Pk43(-9.5)63db.wav
54,GO,1.487679005,1,0,0,0,8853.674587,Song2Pea30(-5.5)63db.wav
55,NOGO,1.504493952,0,0,0,1,8867.714584,Song1Pk43(-9.5)63db.wav
56,GO,1.16051507,1,0,0,0,8894.964495,Song2Pea30(-5.5)63db.wav
57,NOGO,1.6382761,0,0,0,1,8924.53441,Song1Pk43(-9.5)63db.wav
58,NOGO,NA,0,0,1,0,8953.264354,Song1Pk43(-9.5)63db.wav
59,GO,1.163175821,1,0,0,0,8972.454297,Song2Pea30(-5.5)63db.wav
60,GO,0.39433217,1,0,0,0,8990.384231,Song2Pea30(-5.5)63db.wav
61,NOGO,0.463270187,0,0,0,1,9015.004201,Song1Pk43(-9.5)63db.wav
62,NOGO,NA,0,0,1,0,9041.754156,Song1Pk43(-9.5)63db.wav
63,GO,NA,0,1,0,0,9085.693983,Song2Pea30(-5.5)63db.wav
64,NOGO,NA,0,0,1,0,13139.24355,Song1Pk43(-9.5)63db.wav
65,NOGO,NA,0,0,1,0,13159.1535,Song1Pk43(-9.5)63db.wav
66,NOGO,NA,0,0,1,0,13193.23339,Song1Pk43(-9.5)63db.wav
67,NOGO,NA,0,0,1,0,13219.59335,Song1Pk43(-9.5)63db.wav
68,NOGO,0.984452963,0,0,0,1,13249.08326,Song1Pk43(-9.5)63db.wav
69,NOGO,NA,0,0,1,0,14356.55039,Song1Pk43(-9.5)63db.wav
70,NOGO,1.133533001,0,0,0,1,14380.68037,Song1Pk43(-9.5)63db.wav
71,GO,0.072836161,1,0,0,0,14413.50026,Song2Pea30(-5.5)63db.wav
72,NOGO,NA,0,0,1,0,14439.40018,Song1Pk43(-9.5)63db.wav
73,NOGO,1.73592782,0,0,0,1,14452.73016,Song1Pk43(-9.5)63db.wav
74,NOGO,1.254215002,0,0,0,1,14896.00901,Song1Pk43(-9.5)63db.wav
75,NOGO,0.933212042,0,0,0,1,14924.31892,Song1Pk43(-9.5)63db.wav
76,GO,NA,0,1,0,0,14983.17881,Song2Pea30(-5.5)63db.wav
77,NOGO,0.825687885,0,0,0,1,15010.58872,Song1Pk43(-9.5)63db.wav
78,NOGO,1.165230036,0,0,0,1,15153.64838,Song1Pk43(-9.5)63db.wav
,,,22,10,28,18,,
