Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,NA,0,1,0,0,36.51083302,Song2Pea30(-5.5)63db.wav
2,NOGO,NA,0,0,1,0,50.2107811,Song1Pk43(-9.5)63db.wav
3,NOGO,NA,0,0,1,0,64.10078502,Song1Pk43(-9.5)63db.wav
4,GO,1.946011066,1,0,0,0,77.650738,Song2Pea30(-5.5)63db.wav
5,NOGO,NA,0,0,1,0,127.7505889,Song1Pk43(-9.5)63db.wav
6,NOGO,NA,0,0,1,0,283.0902159,Song1Pk43(-9.5)63db.wav
7,NOGO,NA,0,0,1,0,341.490052,Song1Pk43(-9.5)63db.wav
8,GO,1.289813995,1,0,0,0,371.7799549,Song2Pea30(-5.5)63db.wav
9,NOGO,0.875499964,0,0,0,1,398.6599171,Song1Pk43(-9.5)63db.wav
10,NOGO,1.883533001,0,0,0,1,423.6798429,Song1Pk43(-9.5)63db.wav
11,GO,NA,0,1,0,0,732.359036,Song2Pea30(-5.5)63db.wav
12,NOGO,NA,0,0,1,0,1013.928325,Song1Pk43(-9.5)63db.wav
13,GO,0.631601095,1,0,0,0,1038.298278,Song2Pea30(-5.5)63db.wav
14,NOGO,NA,0,0,1,0,1071.078167,Song1Pk43(-9.5)63db.wav
15,NOGO,1.627106905,0,0,0,1,1091.75813,Song1Pk43(-9.5)63db.wav
16,GO,0.342478037,1,0,0,0,2065.875603,Song2Pea30(-5.5)63db.wav
17,GO,0.282207012,1,0,0,0,2098.04551,Song2Pea30(-5.5)63db.wav
18,GO,0.652534008,1,0,0,0,2116.575518,Song2Pea30(-5.5)63db.wav
19,GO,0.546350002,1,0,0,0,2156.795369,Song2Pea30(-5.5)63db.wav
20,GO,NA,0,1,0,0,4788.318565,Song2Pea30(-5.5)63db.wav
21,NOGO,NA,0,0,1,0,5462.586831,Song1Pk43(-9.5)63db.wav
22,GO,1.509433985,1,0,0,0,5483.646811,Song2Pea30(-5.5)63db.wav
23,NOGO,NA,0,0,1,0,5543.576646,Song1Pk43(-9.5)63db.wav
24,NOGO,1.104411125,0,0,0,1,5643.36635,Song1Pk43(-9.5)63db.wav
25,GO,1.53877902,1,0,0,0,5707.216198,Song2Pea30(-5.5)63db.wav
26,NOGO,1.144778967,0,0,0,1,5723.186138,Song1Pk43(-9.5)63db.wav
27,NOGO,NA,0,0,1,0,5753.276068,Song1Pk43(-9.5)63db.wav
28,GO,0.807156086,1,0,0,0,5777.256026,Song2Pea30(-5.5)63db.wav
29,GO,1.240236044,1,0,0,0,5790.875982,Song2Pea30(-5.5)63db.wav
30,NOGO,NA,0,0,1,0,5806.115927,Song1Pk43(-9.5)63db.wav
31,GO,1.428261042,1,0,0,0,6411.064419,Song2Pea30(-5.5)63db.wav
32,GO,0.859847784,1,0,0,0,6645.583784,Song2Pea30(-5.5)63db.wav
33,GO,0.924437046,1,0,0,0,6673.443702,Song2Pea30(-5.5)63db.wav
34,NOGO,0.992707968,0,0,0,1,6689.953721,Song1Pk43(-9.5)63db.wav
35,GO,0.130764008,1,0,0,0,6731.373569,Song2Pea30(-5.5)63db.wav
36,GO,NA,0,1,0,0,6748.633502,Song2Pea30(-5.5)63db.wav
37,GO,1.84472394,1,0,0,0,6762.4135,Song2Pea30(-5.5)63db.wav
38,GO,NA,0,1,0,0,6785.573422,Song2Pea30(-5.5)63db.wav
39,GO,NA,0,1,0,0,6801.193371,Song2Pea30(-5.5)63db.wav
40,GO,1.229908943,1,0,0,0,6823.663334,Song2Pea30(-5.5)63db.wav
41,NOGO,1.075214863,0,0,0,1,6843.873283,Song1Pk43(-9.5)63db.wav
42,GO,1.316817999,1,0,0,0,6878.343185,Song2Pea30(-5.5)63db.wav
43,GO,0.990539074,1,0,0,0,7093.37261,Song2Pea30(-5.5)63db.wav
44,NOGO,1.343009949,0,0,0,1,7113.472585,Song1Pk43(-9.5)63db.wav
45,NOGO,NA,0,0,1,0,7143.942494,Song1Pk43(-9.5)63db.wav
46,GO,NA,0,1,0,0,7162.352418,Song2Pea30(-5.5)63db.wav
47,GO,NA,0,1,0,0,7220.4123,Song2Pea30(-5.5)63db.wav
48,GO,0.921602011,1,0,0,0,7238.952243,Song2Pea30(-5.5)63db.wav
49,NOGO,0.763633013,0,0,0,1,7253.552197,Song1Pk43(-9.5)63db.wav
50,NOGO,0.767490149,0,0,0,1,7279.022156,Song1Pk43(-9.5)63db.wav
51,NOGO,0.638689041,0,0,0,1,7303.192074,Song1Pk43(-9.5)63db.wav
52,NOGO,NA,0,0,1,0,7327.662008,Song1Pk43(-9.5)63db.wav
53,GO,NA,0,1,0,0,7341.402013,Song2Pea30(-5.5)63db.wav
54,GO,0.27267909,1,0,0,0,7374.4319,Song2Pea30(-5.5)63db.wav
55,GO,NA,0,1,0,0,7392.161835,Song2Pea30(-5.5)63db.wav
56,NOGO,NA,0,0,1,0,7424.661777,Song1Pk43(-9.5)63db.wav
57,NOGO,NA,0,0,1,0,7469.191651,Song1Pk43(-9.5)63db.wav
58,GO,NA,0,1,0,0,7485.441596,Song2Pea30(-5.5)63db.wav
59,GO,0.963771105,1,0,0,0,7502.191576,Song2Pea30(-5.5)63db.wav
60,NOGO,NA,0,0,1,0,10114.29483,Song1Pk43(-9.5)63db.wav
61,NOGO,NA,0,0,1,0,10139.11477,Song1Pk43(-9.5)63db.wav
62,GO,NA,0,1,0,0,10160.25472,Song2Pea30(-5.5)63db.wav
63,GO,NA,0,1,0,0,10846.75293,Song2Pea30(-5.5)63db.wav
64,GO,NA,0,1,0,0,10869.15287,Song2Pea30(-5.5)63db.wav
65,NOGO,0.942037106,0,0,0,1,10887.50286,Song1Pk43(-9.5)63db.wav
66,GO,NA,0,1,0,0,10919.39277,Song2Pea30(-5.5)63db.wav
67,GO,NA,0,1,0,0,10936.75271,Song2Pea30(-5.5)63db.wav
68,GO,0.451620817,1,0,0,0,10951.35269,Song2Pea30(-5.5)63db.wav
69,GO,NA,0,1,0,0,14865.89257,Song2Pea30(-5.5)63db.wav
70,GO,NA,0,1,0,0,15594.08068,Song2Pea30(-5.5)63db.wav
71,NOGO,0.72211504,0,0,0,1,15611.56065,Song1Pk43(-9.5)63db.wav
72,NOGO,NA,0,0,1,0,15697.68042,Song1Pk43(-9.5)63db.wav
73,GO,1.305660009,1,0,0,0,15718.34035,Song2Pea30(-5.5)63db.wav
74,NOGO,NA,0,0,1,0,15747.71027,Song1Pk43(-9.5)63db.wav
75,GO,NA,0,1,0,0,15781.60021,Song2Pea30(-5.5)63db.wav
76,NOGO,1.865993977,0,0,0,1,15816.88011,Song1Pk43(-9.5)63db.wav
77,GO,NA,0,1,0,0,15844.16002,Song2Pea30(-5.5)63db.wav
78,NOGO,NA,0,0,1,0,15862.20001,Song1Pk43(-9.5)63db.wav
79,NOGO,NA,0,0,1,0,15885.76993,Song1Pk43(-9.5)63db.wav
80,NOGO,1.224709988,0,0,0,1,15907.03986,Song1Pk43(-9.5)63db.wav
81,NOGO,NA,0,0,1,0,15955.48976,Song1Pk43(-9.5)63db.wav
82,NOGO,NA,0,0,1,0,16408.4086,Song1Pk43(-9.5)63db.wav
,,,24,20,23,15,,
