Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,1.151919127,0,0,0,1,254.0938151,Song1Pk43(-9.5)63db.wav
2,NOGO,1.119524002,0,0,0,1,283.7037251,Song1Pk43(-9.5)63db.wav
3,NOGO,0.594539881,0,0,0,1,309.8536551,Song1Pk43(-9.5)63db.wav
4,NOGO,0.573760986,0,0,0,1,341.0636001,Song1Pk43(-9.5)63db.wav
5,NOGO,0.168768167,0,0,0,1,367.3235099,Song1Pk43(-9.5)63db.wav
6,NOGO,0.656267881,0,0,0,1,391.7534449,Song1Pk43(-9.5)63db.wav
7,NOGO,NA,0,0,1,0,421.7933841,Song1Pk43(-9.5)63db.wav
8,NOGO,0.706782103,0,0,0,1,435.053344,Song1Pk43(-9.5)63db.wav
9,NOGO,NA,0,0,1,0,520.713125,Song1Pk43(-9.5)63db.wav
10,NOGO,1.112708807,0,0,0,1,1694.820098,Song1Pk43(-9.5)63db.wav
11,GO,NA,0,1,0,0,1734.059991,Song2Pea30(-5.5)63db.wav
12,NOGO,0.855561972,0,0,0,1,1816.579784,Song1Pk43(-9.5)63db.wav
13,NOGO,NA,0,0,1,0,2683.257553,Song1Pk43(-9.5)63db.wav
14,GO,1.166778088,1,0,0,0,6108.648695,Song2Pea30(-5.5)63db.wav
15,GO,0.427011967,1,0,0,0,6171.44851,Song2Pea30(-5.5)63db.wav
16,NOGO,NA,0,0,1,0,6194.918498,Song1Pk43(-9.5)63db.wav
17,GO,1.214256048,1,0,0,0,6983.976435,Song2Pea30(-5.5)63db.wav
18,GO,NA,0,1,0,0,16840.31106,Song2Pea30(-5.5)63db.wav
19,GO,NA,0,1,0,0,16858.53098,Song2Pea30(-5.5)63db.wav
,,,3,3,4,9,,
