Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,1.942734003,1,0,0,0,2112.051217,Song2Pea30(-5.5)63db.wav
2,GO,1.417909861,1,0,0,0,2633.169859,Song2Pea30(-5.5)63db.wav
3,GO,0.534988165,1,0,0,0,2661.899774,Song2Pea30(-5.5)63db.wav
4,NOGO,NA,0,0,1,0,2681.709716,Song1Pk43(-9.5)63db.wav
5,NOGO,NA,0,0,1,0,2697.599695,Song1Pk43(-9.5)63db.wav
6,NOGO,NA,0,0,1,0,2804.359415,Song1Pk43(-9.5)63db.wav
7,GO,0.21201992,1,0,0,0,2833.859326,Song2Pea30(-5.5)63db.wav
8,NOGO,0.987303972,0,0,0,1,2850.679304,Song1Pk43(-9.5)63db.wav
9,NOGO,NA,0,0,1,0,3030.178827,Song1Pk43(-9.5)63db.wav
10,NOGO,NA,0,0,1,0,3051.738763,Song1Pk43(-9.5)63db.wav
11,GO,0.686573982,1,0,0,0,3067.138758,Song2Pea30(-5.5)63db.wav
12,GO,1.383172989,1,0,0,0,3086.178687,Song2Pea30(-5.5)63db.wav
13,NOGO,NA,0,0,1,0,3099.208646,Song1Pk43(-9.5)63db.wav
14,NOGO,NA,0,0,1,0,3226.948333,Song1Pk43(-9.5)63db.wav
15,NOGO,NA,0,0,1,0,3246.788286,Song1Pk43(-9.5)63db.wav
16,NOGO,NA,0,0,1,0,3292.078144,Song1Pk43(-9.5)63db.wav
17,NOGO,0.841351032,0,0,0,1,3325.348079,Song1Pk43(-9.5)63db.wav
18,NOGO,NA,0,0,1,0,3373.187949,Song1Pk43(-9.5)63db.wav
19,NOGO,1.431128025,0,0,0,1,3390.227886,Song1Pk43(-9.5)63db.wav
20,GO,NA,0,1,0,0,3473.627702,Song2Pea30(-5.5)63db.wav
21,GO,NA,0,1,0,0,3506.997602,Song2Pea30(-5.5)63db.wav
22,NOGO,NA,0,0,1,0,3596.617356,Song1Pk43(-9.5)63db.wav
23,GO,0.485311985,1,0,0,0,3613.247333,Song2Pea30(-5.5)63db.wav
24,GO,1.452030897,1,0,0,0,3656.197219,Song2Pea30(-5.5)63db.wav
25,NOGO,NA,0,0,1,0,3676.427164,Song1Pk43(-9.5)63db.wav
26,GO,NA,0,1,0,0,3850.346707,Song2Pea30(-5.5)63db.wav
27,GO,0.725211859,1,0,0,0,4074.206147,Song2Pea30(-5.5)63db.wav
28,GO,0.563109875,1,0,0,0,4113.246031,Song2Pea30(-5.5)63db.wav
29,GO,0.97913599,1,0,0,0,4139.025987,Song2Pea30(-5.5)63db.wav
30,NOGO,NA,0,0,1,0,4157.745944,Song1Pk43(-9.5)63db.wav
31,NOGO,NA,0,0,1,0,4204.335802,Song1Pk43(-9.5)63db.wav
32,NOGO,NA,0,0,1,0,4241.375707,Song1Pk43(-9.5)63db.wav
33,NOGO,NA,0,0,1,0,4267.995647,Song1Pk43(-9.5)63db.wav
34,NOGO,1.083902836,0,0,0,1,4291.535577,Song1Pk43(-9.5)63db.wav
35,GO,NA,0,1,0,0,4318.275495,Song2Pea30(-5.5)63db.wav
36,NOGO,NA,0,0,1,0,4337.255471,Song1Pk43(-9.5)63db.wav
37,GO,NA,0,1,0,0,4364.065394,Song2Pea30(-5.5)63db.wav
38,GO,0.894814968,1,0,0,0,4427.685222,Song2Pea30(-5.5)63db.wav
39,NOGO,NA,0,0,1,0,4581.214997,Song1Pk43(-9.5)63db.wav
40,GO,NA,0,1,0,0,4594.704797,Song2Pea30(-5.5)63db.wav
41,NOGO,1.228984118,0,0,0,1,4615.874804,Song1Pk43(-9.5)63db.wav
42,NOGO,0.861932039,0,0,0,1,4642.074689,Song1Pk43(-9.5)63db.wav
43,NOGO,NA,0,0,1,0,4690.614548,Song1Pk43(-9.5)63db.wav
44,NOGO,1.341238022,0,0,0,1,4705.384517,Song1Pk43(-9.5)63db.wav
45,NOGO,1.841639996,0,0,0,1,4743.87442,Song1Pk43(-9.5)63db.wav
46,NOGO,1.330480814,0,0,0,1,5085.493566,Song1Pk43(-9.5)63db.wav
47,GO,NA,0,1,0,0,5114.913447,Song2Pea30(-5.5)63db.wav
48,NOGO,NA,0,0,1,0,5150.663375,Song1Pk43(-9.5)63db.wav
