Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,NA,0,1,0,0,330.5764351,Song2Pea30(-5.5)63db.wav
2,GO,NA,0,1,0,0,419.326216,Song2Pea30(-5.5)63db.wav
3,GO,1.234479189,1,0,0,0,857.685071,Song2Pea30(-5.5)63db.wav
4,GO,1.246633053,1,0,0,0,899.7149479,Song2Pea30(-5.5)63db.wav
5,NOGO,NA,0,0,1,0,964.754806,Song1Pk43(-9.5)63db.wav
6,GO,1.432801008,1,0,0,0,991.564733,Song2Pea30(-5.5)63db.wav
7,GO,1.162142038,1,0,0,0,1034.184631,Song2Pea30(-5.5)63db.wav
8,GO,0.472973108,1,0,0,0,1298.393924,Song2Pea30(-5.5)63db.wav
9,GO,0.225032091,1,0,0,0,1316.113898,Song2Pea30(-5.5)63db.wav
10,NOGO,NA,0,0,1,0,1337.063865,Song1Pk43(-9.5)63db.wav
11,NOGO,NA,0,0,1,0,1351.593798,Song1Pk43(-9.5)63db.wav
12,NOGO,0.853546143,0,0,0,1,1370.623767,Song1Pk43(-9.5)63db.wav
13,NOGO,0.836747885,0,0,0,1,1400.373663,Song1Pk43(-9.5)63db.wav
14,NOGO,NA,0,0,1,0,1434.453562,Song1Pk43(-9.5)63db.wav
15,GO,0.217726946,1,0,0,0,1452.823549,Song2Pea30(-5.5)63db.wav
16,GO,1.015801191,1,0,0,0,1481.713448,Song2Pea30(-5.5)63db.wav
17,GO,1.097750187,1,0,0,0,1502.143399,Song2Pea30(-5.5)63db.wav
18,GO,0.91911912,1,0,0,0,1522.433362,Song2Pea30(-5.5)63db.wav
19,GO,0.498938799,1,0,0,0,1583.323197,Song2Pea30(-5.5)63db.wav
20,NOGO,0.766062021,0,0,0,1,1620.083096,Song1Pk43(-9.5)63db.wav
21,GO,0.122393847,1,0,0,0,1659.133025,Song2Pea30(-5.5)63db.wav
22,GO,0.057430983,1,0,0,0,1690.94294,Song2Pea30(-5.5)63db.wav
23,NOGO,0.92414403,0,0,0,1,1726.142839,Song1Pk43(-9.5)63db.wav
24,GO,0.249794006,1,0,0,0,1762.152744,Song2Pea30(-5.5)63db.wav
25,GO,0.050278902,1,0,0,0,1776.662698,Song2Pea30(-5.5)63db.wav
26,NOGO,1.684761047,0,0,0,1,1804.352616,Song1Pk43(-9.5)63db.wav
27,NOGO,1.86527586,0,0,0,1,1833.682567,Song1Pk43(-9.5)63db.wav
28,NOGO,NA,0,0,1,0,1882.91243,Song1Pk43(-9.5)63db.wav
29,GO,NA,0,1,0,0,2522.790758,Song2Pea30(-5.5)63db.wav
30,GO,NA,0,1,0,0,2611.470594,Song2Pea30(-5.5)63db.wav
31,NOGO,1.552112103,0,0,0,1,3156.769133,Song1Pk43(-9.5)63db.wav
32,NOGO,NA,0,0,1,0,3788.727503,Song1Pk43(-9.5)63db.wav
33,GO,0.916365862,1,0,0,0,3862.167355,Song2Pea30(-5.5)63db.wav
34,NOGO,NA,0,0,1,0,3898.657226,Song1Pk43(-9.5)63db.wav
35,GO,NA,0,1,0,0,5360.033449,Song2Pea30(-5.5)63db.wav
36,NOGO,NA,0,0,1,0,6216.271259,Song1Pk43(-9.5)63db.wav
37,GO,0.819984913,1,0,0,0,6245.591169,Song2Pea30(-5.5)63db.wav
38,GO,0.120467901,1,0,0,0,6280.271083,Song2Pea30(-5.5)63db.wav
39,NOGO,NA,0,0,1,0,6359.500846,Song1Pk43(-9.5)63db.wav
40,NOGO,1.587764025,0,0,0,1,6470.040596,Song1Pk43(-9.5)63db.wav
41,NOGO,NA,0,0,1,0,7910.916863,Song1Pk43(-9.5)63db.wav
42,NOGO,NA,0,0,1,0,8611.435039,Song1Pk43(-9.5)63db.wav
43,NOGO,NA,0,0,1,0,8629.615035,Song1Pk43(-9.5)63db.wav
44,GO,1.028383017,1,0,0,0,8643.554993,Song2Pea30(-5.5)63db.wav
45,NOGO,NA,0,0,1,0,9705.30222,Song1Pk43(-9.5)63db.wav
