Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,0.5120429992675781,1,0,0,0,50.16905903816223,Song2Pea30(-5.5)63db.wav
2,GO,0.48115992546081543,1,0,0,0,101.32894611358643,Song2Pea30(-5.5)63db.wav
3,GO,0.8006410598754883,1,0,0,0,214.89864993095398,Song2Pea30(-5.5)63db.wav
4,GO,1.0851340293884277,1,0,0,0,231.13859605789185,Song2Pea30(-5.5)63db.wav
5,NOGO,NA,0,0,1,0,272.4384961128235,Song1Pk43(-9.5)63db.wav
6,NOGO,0.5059540271759033,0,0,0,1,286.73847794532776,Song1Pk43(-9.5)63db.wav
7,NOGO,NA,0,0,1,0,324.8083510398865,Song1Pk43(-9.5)63db.wav
8,GO,0.3128540515899658,1,0,0,0,370.93825912475586,Song2Pea30(-5.5)63db.wav
9,NOGO,0.2074880599975586,0,0,0,1,400.09816908836365,Song1Pk43(-9.5)63db.wav
10,NOGO,NA,0,0,1,0,425.64808797836304,Song1Pk43(-9.5)63db.wav
11,NOGO,1.7253589630126953,0,0,0,1,438.9180791378021,Song1Pk43(-9.5)63db.wav
12,NOGO,NA,0,0,1,0,471.27800607681274,Song1Pk43(-9.5)63db.wav
13,NOGO,NA,0,0,1,0,493.4079120159149,Song1Pk43(-9.5)63db.wav
14,NOGO,0.3671238422393799,0,0,0,1,2103.8537991046906,Song1Pk43(-9.5)63db.wav
15,GO,NA,0,1,0,0,2133.2537031173706,Song2Pea30(-5.5)63db.wav
16,NOGO,NA,0,0,1,0,2157.5336270332336,Song1Pk43(-9.5)63db.wav
17,NOGO,NA,0,0,1,0,2181.0035920143127,Song1Pk43(-9.5)63db.wav
18,GO,NA,0,1,0,0,2259.64337015152,Song2Pea30(-5.5)63db.wav
19,GO,0.9437551498413086,1,0,0,0,2279.8333129882812,Song2Pea30(-5.5)63db.wav
20,NOGO,NA,0,0,1,0,2294.773255109787,Song1Pk43(-9.5)63db.wav
21,GO,1.0702738761901855,1,0,0,0,2330.0132081508636,Song2Pea30(-5.5)63db.wav
22,GO,1.7137501239776611,1,0,0,0,2361.403105020523,Song2Pea30(-5.5)63db.wav
23,GO,1.5256450176239014,1,0,0,0,2387.9830300807953,Song2Pea30(-5.5)63db.wav
24,NOGO,NA,0,0,1,0,2429.0429360866547,Song1Pk43(-9.5)63db.wav
25,GO,NA,0,1,0,0,2444.4428861141205,Song2Pea30(-5.5)63db.wav
26,GO,NA,0,1,0,0,2555.2225930690765,Song2Pea30(-5.5)63db.wav
27,NOGO,NA,0,0,1,0,2649.752380132675,Song1Pk43(-9.5)63db.wav
28,NOGO,NA,0,0,1,0,2673.2723050117493,Song1Pk43(-9.5)63db.wav
29,GO,0.8306398391723633,1,0,0,0,2744.532105922699,Song2Pea30(-5.5)63db.wav
30,GO,0.955812931060791,1,0,0,0,2759.1420979499817,Song2Pea30(-5.5)63db.wav
31,NOGO,NA,0,0,1,0,2789.0320250988007,Song1Pk43(-9.5)63db.wav
32,GO,NA,0,1,0,0,3051.0613191127777,Song2Pea30(-5.5)63db.wav
33,GO,NA,0,1,0,0,3191.5009820461273,Song2Pea30(-5.5)63db.wav
34,GO,NA,0,1,0,0,3206.5809371471405,Song2Pea30(-5.5)63db.wav
35,NOGO,NA,0,0,1,0,3229.490860939026,Song1Pk43(-9.5)63db.wav
36,NOGO,1.4791128635406494,0,0,0,1,3280.220754146576,Song1Pk43(-9.5)63db.wav
37,NOGO,NA,0,0,1,0,3604.429904937744,Song1Pk43(-9.5)63db.wav
38,GO,0.9772889614105225,1,0,0,0,3621.0198459625244,Song2Pea30(-5.5)63db.wav
39,GO,1.5313739776611328,1,0,0,0,3720.5195820331573,Song2Pea30(-5.5)63db.wav
40,GO,0.7502410411834717,1,0,0,0,3741.589550971985,Song2Pea30(-5.5)63db.wav
41,NOGO,NA,0,0,1,0,3761.1395211219788,Song1Pk43(-9.5)63db.wav
42,NOGO,NA,0,0,1,0,3775.2794449329376,Song1Pk43(-9.5)63db.wav
43,NOGO,NA,0,0,1,0,3789.4394249916077,Song1Pk43(-9.5)63db.wav
44,NOGO,NA,0,0,1,0,3806.629373073578,Song1Pk43(-9.5)63db.wav
45,NOGO,NA,0,0,1,0,3821.8193130493164,Song1Pk43(-9.5)63db.wav
46,GO,0.6692349910736084,1,0,0,0,3854.1592700481415,Song2Pea30(-5.5)63db.wav
47,NOGO,NA,0,0,1,0,3883.269317150116,Song1Pk43(-9.5)63db.wav
48,NOGO,NA,0,0,1,0,3912.3990881443024,Song1Pk43(-9.5)63db.wav
49,NOGO,NA,0,0,1,0,4269.148199081421,Song1Pk43(-9.5)63db.wav
50,GO,0.004313945770263672,1,0,0,0,4298.778123140335,Song2Pea30(-5.5)63db.wav
51,NOGO,NA,0,0,1,0,4321.828033924103,Song1Pk43(-9.5)63db.wav
52,NOGO,NA,0,0,1,0,4337.748027086258,Song1Pk43(-9.5)63db.wav
53,NOGO,NA,0,0,1,0,4363.207958936691,Song1Pk43(-9.5)63db.wav
54,GO,0.1217961311340332,1,0,0,0,4381.697881937027,Song2Pea30(-5.5)63db.wav
55,NOGO,NA,0,0,1,0,4410.437801122665,Song1Pk43(-9.5)63db.wav
56,NOGO,NA,0,0,1,0,4424.027792930603,Song1Pk43(-9.5)63db.wav
57,NOGO,NA,0,0,1,0,4437.90775513649,Song1Pk43(-9.5)63db.wav
58,NOGO,NA,0,0,1,0,4452.757699012756,Song1Pk43(-9.5)63db.wav
59,GO,1.2805070877075195,1,0,0,0,4487.35764503479,Song2Pea30(-5.5)63db.wav
60,NOGO,NA,0,0,1,0,4528.137515068054,Song1Pk43(-9.5)63db.wav
61,GO,1.0483300685882568,1,0,0,0,4542.707473039627,Song2Pea30(-5.5)63db.wav
62,NOGO,NA,0,0,1,0,4559.227447986603,Song1Pk43(-9.5)63db.wav
63,GO,1.0406608581542969,1,0,0,0,4585.457373142242,Song2Pea30(-5.5)63db.wav
64,NOGO,0.6720309257507324,0,0,0,1,4616.597270965576,Song1Pk43(-9.5)63db.wav
65,NOGO,NA,0,0,1,0,4644.937240123749,Song1Pk43(-9.5)63db.wav
66,GO,1.0361740589141846,1,0,0,0,4663.497256040573,Song2Pea30(-5.5)63db.wav
67,GO,1.2607879638671875,1,0,0,0,4790.466825008392,Song2Pea30(-5.5)63db.wav
68,GO,1.077624797821045,1,0,0,0,4808.56680393219,Song2Pea30(-5.5)63db.wav
69,GO,0.8607008457183838,1,0,0,0,4830.046746969223,Song2Pea30(-5.5)63db.wav
70,GO,NA,0,1,0,0,4904.3665289878845,Song2Pea30(-5.5)63db.wav
71,NOGO,NA,0,0,1,0,5096.196033000946,Song1Pk43(-9.5)63db.wav
72,GO,0.24102020263671875,1,0,0,0,5112.996031999588,Song2Pea30(-5.5)63db.wav
73,NOGO,NA,0,0,1,0,5136.365940093994,Song1Pk43(-9.5)63db.wav
74,GO,1.1592888832092285,1,0,0,0,5176.085828065872,Song2Pea30(-5.5)63db.wav
75,GO,1.4057860374450684,1,0,0,0,5230.525702953339,Song2Pea30(-5.5)63db.wav
76,NOGO,NA,0,0,1,0,5248.665652036667,Song1Pk43(-9.5)63db.wav
77,GO,1.0312371253967285,1,0,0,0,5678.194539070129,Song2Pea30(-5.5)63db.wav
78,GO,0.8146669864654541,1,0,0,0,5710.83450293541,Song2Pea30(-5.5)63db.wav
79,NOGO,NA,0,0,1,0,5742.544378995895,Song1Pk43(-9.5)63db.wav
80,NOGO,NA,0,0,1,0,5756.794335126877,Song1Pk43(-9.5)63db.wav
81,NOGO,NA,0,0,1,0,5772.784312963486,Song1Pk43(-9.5)63db.wav
82,GO,1.4011669158935547,1,0,0,0,5786.57427406311,Song2Pea30(-5.5)63db.wav
83,NOGO,NA,0,0,1,0,5803.364212036133,Song1Pk43(-9.5)63db.wav
84,GO,0.85591721534729,1,0,0,0,5827.364169120789,Song2Pea30(-5.5)63db.wav
85,NOGO,1.71604585647583,0,0,0,1,5880.904039144516,Song1Pk43(-9.5)63db.wav
86,NOGO,1.3765931129455566,0,0,0,1,5923.363924026489,Song1Pk43(-9.5)63db.wav
87,NOGO,NA,0,0,1,0,5957.953841924667,Song1Pk43(-9.5)63db.wav
88,GO,1.0243911743164062,1,0,0,0,5984.663759946823,Song2Pea30(-5.5)63db.wav
89,GO,0.9707322120666504,1,0,0,0,6025.173650979996,Song2Pea30(-5.5)63db.wav
90,GO,1.7582330703735352,1,0,0,0,7255.570522069931,Song2Pea30(-5.5)63db.wav
91,NOGO,NA,0,0,1,0,7279.300465106964,Song1Pk43(-9.5)63db.wav
92,GO,0.12451291084289551,1,0,0,0,7297.540382146835,Song2Pea30(-5.5)63db.wav
93,GO,1.2138478755950928,1,0,0,0,7317.980332136154,Song2Pea30(-5.5)63db.wav
94,GO,0.5293850898742676,1,0,0,0,7344.61027097702,Song2Pea30(-5.5)63db.wav
95,NOGO,NA,0,0,1,0,7475.479896068573,Song1Pk43(-9.5)63db.wav
96,NOGO,NA,0,0,1,0,7579.089620113373,Song1Pk43(-9.5)63db.wav
97,GO,0.9338910579681396,1,0,0,0,7698.829349040985,Song2Pea30(-5.5)63db.wav
98,NOGO,NA,0,0,1,0,7717.229288101196,Song1Pk43(-9.5)63db.wav
99,NOGO,1.8107600212097168,0,0,0,1,7732.569226026535,Song1Pk43(-9.5)63db.wav
100,GO,0.7488048076629639,1,0,0,0,7759.429178953171,Song2Pea30(-5.5)63db.wav
101,GO,0.5335719585418701,1,0,0,0,7774.389131069183,Song2Pea30(-5.5)63db.wav
102,NOGO,NA,0,0,1,0,7787.579082965851,Song1Pk43(-9.5)63db.wav
103,NOGO,NA,0,0,1,0,7803.85907793045,Song1Pk43(-9.5)63db.wav
104,NOGO,NA,0,0,1,0,7854.288937091827,Song1Pk43(-9.5)63db.wav
105,GO,1.1873219013214111,1,0,0,0,8074.458356142044,Song2Pea30(-5.5)63db.wav
106,NOGO,NA,0,0,1,0,8089.898339986801,Song1Pk43(-9.5)63db.wav
107,NOGO,NA,0,0,1,0,8114.86828494072,Song1Pk43(-9.5)63db.wav
108,GO,0.6770520210266113,1,0,0,0,8235.887944936752,Song2Pea30(-5.5)63db.wav
109,GO,0.4204988479614258,1,0,0,0,8260.047873973846,Song2Pea30(-5.5)63db.wav
110,NOGO,0.544497013092041,0,0,0,1,8298.93778705597,Song1Pk43(-9.5)63db.wav
111,NOGO,NA,0,0,1,0,8473.257327079773,Song1Pk43(-9.5)63db.wav
112,GO,1.3517279624938965,1,0,0,0,8486.217283964157,Song2Pea30(-5.5)63db.wav
113,NOGO,NA,0,0,1,0,8500.847274065018,Song1Pk43(-9.5)63db.wav
114,GO,1.2845699787139893,1,0,0,0,8518.677242040634,Song2Pea30(-5.5)63db.wav
115,NOGO,NA,0,0,1,0,8640.306908130646,Song1Pk43(-9.5)63db.wav
116,NOGO,NA,0,0,1,0,8677.24683713913,Song1Pk43(-9.5)63db.wav
117,GO,0.7290489673614502,1,0,0,0,8692.976771116257,Song2Pea30(-5.5)63db.wav
118,NOGO,NA,0,0,1,0,8754.416597127914,Song1Pk43(-9.5)63db.wav
119,NOGO,NA,0,0,1,0,8772.9065990448,Song1Pk43(-9.5)63db.wav
120,GO,0.5832719802856445,1,0,0,0,8786.606518983841,Song2Pea30(-5.5)63db.wav
121,NOGO,NA,0,0,1,0,8837.336380004883,Song1Pk43(-9.5)63db.wav
122,GO,NA,0,1,0,0,9139.985652923584,Song2Pea30(-5.5)63db.wav
123,GO,NA,0,1,0,0,9174.35552406311,Song2Pea30(-5.5)63db.wav
124,GO,NA,0,1,0,0,9205.865447998047,Song2Pea30(-5.5)63db.wav
125,NOGO,NA,0,0,1,0,9239.665387153625,Song1Pk43(-9.5)63db.wav
126,NOGO,NA,0,0,1,0,9267.525282144547,Song1Pk43(-9.5)63db.wav
127,GO,1.5610439777374268,1,0,0,0,9284.525264024734,Song2Pea30(-5.5)63db.wav
128,GO,0.5214898586273193,1,0,0,0,9318.10514998436,Song2Pea30(-5.5)63db.wav
129,NOGO,NA,0,0,1,0,9348.385076999664,Song1Pk43(-9.5)63db.wav
130,NOGO,NA,0,0,1,0,9370.45502114296,Song1Pk43(-9.5)63db.wav
131,NOGO,NA,0,0,1,0,9396.954939126968,Song1Pk43(-9.5)63db.wav
132,GO,1.0003979206085205,1,0,0,0,9435.544885158539,Song2Pea30(-5.5)63db.wav
133,GO,0.8185009956359863,1,0,0,0,9465.124788045883,Song2Pea30(-5.5)63db.wav
134,GO,NA,0,1,0,0,10412.222450971603,Song2Pea30(-5.5)63db.wav
135,GO,NA,0,1,0,0,10433.49229502678,Song2Pea30(-5.5)63db.wav
136,NOGO,NA,0,0,1,0,10477.21216392517,Song1Pk43(-9.5)63db.wav
137,NOGO,NA,0,0,1,0,10510.04208111763,Song1Pk43(-9.5)63db.wav
138,NOGO,NA,0,0,1,0,10547.532004117966,Song1Pk43(-9.5)63db.wav
139,GO,0.5347869396209717,1,0,0,0,10590.191914081573,Song2Pea30(-5.5)63db.wav
140,GO,0.9499258995056152,1,0,0,0,10604.331820964813,Song2Pea30(-5.5)63db.wav
141,NOGO,NA,0,0,1,0,10619.911824941635,Song1Pk43(-9.5)63db.wav
142,NOGO,NA,0,0,1,0,10633.88177895546,Song1Pk43(-9.5)63db.wav
143,GO,1.2336158752441406,1,0,0,0,10650.601702928543,Song2Pea30(-5.5)63db.wav
144,GO,1.8964650630950928,1,0,0,0,10672.891649007797,Song2Pea30(-5.5)63db.wav
145,NOGO,NA,0,0,1,0,10894.081094026566,Song1Pk43(-9.5)63db.wav
146,GO,1.0332319736480713,1,0,0,0,10907.371052980423,Song2Pea30(-5.5)63db.wav
147,GO,1.1267199516296387,1,0,0,0,10919.951004981995,Song2Pea30(-5.5)63db.wav
148,NOGO,NA,0,0,1,0,10936.471008062363,Song1Pk43(-9.5)63db.wav
149,GO,NA,0,1,0,0,10985.98085308075,Song2Pea30(-5.5)63db.wav
150,GO,NA,0,1,0,0,11006.080786943436,Song2Pea30(-5.5)63db.wav
151,GO,1.370568037033081,1,0,0,0,11019.21078300476,Song2Pea30(-5.5)63db.wav
152,NOGO,NA,0,0,1,0,11038.360710144043,Song1Pk43(-9.5)63db.wav
153,GO,0.9868679046630859,1,0,0,0,11053.190706968307,Song2Pea30(-5.5)63db.wav
154,NOGO,NA,0,0,1,0,11146.380470991135,Song1Pk43(-9.5)63db.wav
155,GO,NA,0,1,0,0,11221.420278072357,Song2Pea30(-5.5)63db.wav
156,NOGO,1.932358980178833,0,0,0,1,11248.220219135284,Song1Pk43(-9.5)63db.wav
157,NOGO,1.672441005706787,0,0,0,1,11301.44005393982,Song1Pk43(-9.5)63db.wav
158,GO,NA,0,1,0,0,11433.82969212532,Song2Pea30(-5.5)63db.wav
159,NOGO,NA,0,0,1,0,11462.789617061615,Song1Pk43(-9.5)63db.wav
160,GO,NA,0,1,0,0,11764.608844995499,Song2Pea30(-5.5)63db.wav
161,NOGO,NA,0,0,1,0,11977.34829902649,Song1Pk43(-9.5)63db.wav
162,NOGO,NA,0,0,1,0,12348.947332143784,Song1Pk43(-9.5)63db.wav
163,GO,NA,0,1,0,0,12395.93720793724,Song2Pea30(-5.5)63db.wav
164,GO,NA,0,1,0,0,12445.517084121704,Song2Pea30(-5.5)63db.wav
165,GO,NA,0,1,0,0,12572.45677113533,Song2Pea30(-5.5)63db.wav
166,NOGO,NA,0,0,1,0,12598.336688041687,Song1Pk43(-9.5)63db.wav
167,NOGO,NA,0,0,1,0,12624.906643152237,Song1Pk43(-9.5)63db.wav
168,GO,NA,0,1,0,0,12646.546575069427,Song2Pea30(-5.5)63db.wav
169,GO,NA,0,1,0,0,12695.936438083649,Song2Pea30(-5.5)63db.wav
170,NOGO,NA,0,0,1,0,12717.41640996933,Song1Pk43(-9.5)63db.wav
171,NOGO,NA,0,0,1,0,12736.956341981888,Song1Pk43(-9.5)63db.wav
172,NOGO,NA,0,0,1,0,12751.076298952103,Song1Pk43(-9.5)63db.wav
173,GO,NA,0,1,0,0,12772.736258029938,Song2Pea30(-5.5)63db.wav
174,GO,1.304419994354248,1,0,0,0,12829.576103925705,Song2Pea30(-5.5)63db.wav
175,GO,NA,0,1,0,0,12852.906029939651,Song2Pea30(-5.5)63db.wav
176,GO,0.009382963180541992,1,0,0,0,12906.58591413498,Song2Pea30(-5.5)63db.wav
177,GO,NA,0,1,0,0,12920.06586098671,Song2Pea30(-5.5)63db.wav
178,NOGO,1.0262329578399658,0,0,0,1,12958.92576098442,Song1Pk43(-9.5)63db.wav
179,NOGO,NA,0,0,1,0,12985.335714101791,Song1Pk43(-9.5)63db.wav
180,GO,0.9935119152069092,1,0,0,0,12999.345680952072,Song2Pea30(-5.5)63db.wav
181,GO,0.15984296798706055,1,0,0,0,13014.695609092712,Song2Pea30(-5.5)63db.wav
182,GO,0.7714178562164307,1,0,0,0,13033.09554696083,Song2Pea30(-5.5)63db.wav
183,NOGO,1.3737859725952148,0,0,0,1,13047.485666036606,Song1Pk43(-9.5)63db.wav
184,GO,0.4242210388183594,1,0,0,0,13078.915454149246,Song2Pea30(-5.5)63db.wav
185,GO,0.9803249835968018,1,0,0,0,13090.545396089554,Song2Pea30(-5.5)63db.wav
186,GO,NA,0,1,0,0,13112.57536315918,Song2Pea30(-5.5)63db.wav
