Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,GO,NA,0,1,0,0,7.20008397102356
2,NOGO,0.6737878322601318,0,0,0,1,24.84008812904358
3,GO,NA,0,1,0,0,49.30005598068237
4,NOGO,1.6848938465118408,0,0,0,1,69.56010603904724
5,GO,0.12621498107910156,1,0,0,0,96.76008915901184
6,NOGO,0.8503730297088623,0,0,0,1,120.38005709648132
7,GO,NA,0,1,0,0,147.17007613182068
8,GO,1.30250883102417,1,0,0,0,165.69008803367615
9,NOGO,1.5438990592956543,0,0,0,1,189.10006499290466
10,GO,0.8646249771118164,1,0,0,0,216.10008597373962
11,GO,1.7854959964752197,1,0,0,0,261.96008110046387
12,GO,1.2415239810943604,1,0,0,0,310.2000620365143
13,NOGO,NA,0,0,1,0,359.45008397102356
14,NOGO,NA,0,0,1,0,376.9700779914856
15,NOGO,0.27201414108276367,0,0,0,1,433.00006103515625
16,NOGO,0.021420955657958984,0,0,0,1,461.86008405685425
17,NOGO,NA,0,0,1,0,505.70006799697876
18,GO,0.26029300689697266,1,0,0,0,526.9800491333008
19,GO,1.3506219387054443,1,0,0,0,575.6700789928436
20,GO,NA,0,1,0,0,621.1400661468506
21,GO,1.2359628677368164,1,0,0,0,645.850084066391
22,NOGO,0,0,0,0,1,714.1500790119171
23,GO,1.4363369941711426,1,0,0,0,751.3700661659241
24,NOGO,NA,0,0,1,0,801.3400599956512
25,GO,0.5854818820953369,1,0,0,0,816.9100999832153
26,GO,NA,0,1,0,0,877.5702650547028
27,GO,0.7371048927307129,1,0,0,0,907.4800601005554
28,GO,NA,0,1,0,0,935.3500800132751
29,NOGO,NA,0,0,1,0,1541.1400730609894
30,GO,NA,0,1,0,0,1562.4900619983673
31,GO,NA,0,1,0,0,1821.5300741195679
32,NOGO,0.790618896484375,0,0,0,1,1914.6100640296936
33,NOGO,1.105916976928711,0,0,0,1,1944.5700600147247
34,NOGO,0.7485718727111816,0,0,0,1,2221.5600850582123
35,GO,0.5104939937591553,1,0,0,0,2559.9900619983673
36,GO,1.409308910369873,1,0,0,0,2582.860074043274
37,NOGO,NA,0,0,1,0,2628.880081176758
38,NOGO,NA,0,0,1,0,2763.6700899600983
39,GO,1.3295331001281738,1,0,0,0,2896.3100521564484
40,NOGO,NA,0,0,1,0,2916.5401051044464
41,NOGO,NA,0,0,1,0,3015.1400830745697
42,GO,0.06540107727050781,1,0,0,0,3123.100070953369
43,GO,NA,0,1,0,0,3343.1800820827484
44,GO,0.5984609127044678,1,0,0,0,3444.840094089508
45,GO,0,1,0,0,0,3471.20005607605
46,GO,NA,0,1,0,0,4236.210083961487
47,NOGO,NA,0,0,1,0,4649.450081110001
48,NOGO,1.5234591960906982,0,0,0,1,4672.880055189133
49,GO,0.42032909393310547,1,0,0,0,4708.310086965561
50,NOGO,NA,0,0,1,0,4797.660067081451
51,NOGO,0.6218230724334717,0,0,0,1,4914.850058078766
52,GO,NA,0,1,0,0,4950.950082063675
53,NOGO,1.5978960990905762,0,0,0,1,5004.320093154907
54,GO,NA,0,1,0,0,5065.530060052872
55,GO,0.32926106452941895,1,0,0,0,5087.710093021393
56,NOGO,NA,0,0,1,0,5134.20009803772
57,GO,1.3853468894958496,1,0,0,0,5148.0500609874725
58,NOGO,1.3484389781951904,0,0,0,1,5180.500087976456
59,GO,NA,0,1,0,0,5210.180068016052
60,GO,0.5703141689300537,1,0,0,0,5245.260049104691
61,GO,0.32819485664367676,1,0,0,0,5408.880081176758
62,GO,0.8330669403076172,1,0,0,0,5594.390074014664
63,GO,NA,0,1,0,0,5795.920055150986
64,GO,NA,0,1,0,0,5854.3500871658325
65,NOGO,NA,0,0,1,0,5919.41007399559
66,NOGO,NA,0,0,1,0,5944.020059108734
67,NOGO,NA,0,0,1,0,5965.360085964203
68,GO,0,1,0,0,0,6003.050071001053
69,GO,NA,0,1,0,0,6181.890058994293
70,NOGO,1.0064082145690918,0,0,0,1,6380.430112123489
71,NOGO,NA,0,0,1,0,6409.480067014694
72,NOGO,0.35828614234924316,0,0,0,1,6448.980062007904
73,GO,NA,0,1,0,0,6473.880082130432
74,GO,NA,0,1,0,0,6494.250066995621
75,GO,1.5357089042663574,1,0,0,0,6534.1500561237335
76,GO,0,1,0,0,0,6667.2901129722595
77,NOGO,NA,0,0,1,0,7082.150076150894
78,GO,1.1182758808135986,1,0,0,0,7107.150083065033
79,GO,0.6421530246734619,1,0,0,0,7152.950087070465
80,GO,0.47925305366516113,1,0,0,0,7178.710117101669
81,NOGO,NA,0,0,1,0,7200.400081157684
82,GO,0.010955095291137695,1,0,0,0,7309.920082092285
83,GO,NA,0,1,0,0,7507.6201050281525
84,GO,0.8288600444793701,1,0,0,0,7548.950059175491
85,NOGO,NA,0,0,1,0,8491.370095968246
86,NOGO,NA,0,0,1,0,8523.470070123672
87,NOGO,0.9628200531005859,0,0,0,1,8540.840063095093
88,NOGO,0.5384209156036377,0,0,0,1,8586.33008813858
89,NOGO,NA,0,0,1,0,8870.560091972351
90,NOGO,NA,0,0,1,0,8908.99006319046
91,NOGO,NA,0,0,1,0,8939.770081996918
92,NOGO,0.9617099761962891,0,0,0,1,8983.360072135925
93,GO,0.1300969123840332,1,0,0,0,9038.660083055496
94,GO,0.9307279586791992,1,0,0,0,9312.330077171326
95,GO,NA,0,1,0,0,9401.250068187714
96,NOGO,0.16489195823669434,0,0,0,1,10117.970057964325
97,GO,0.22625494003295898,1,0,0,0,10142.830082178116
98,NOGO,NA,0,0,1,0,10758.580096006393
99,NOGO,0.03795003890991211,0,0,0,1,11346.190070152283
100,GO,1.187242031097412,1,0,0,0,11598.690085172653
101,NOGO,0.07587003707885742,0,0,0,1,11724.01006102562
102,NOGO,NA,0,0,1,0,12122.9800760746
103,GO,1.5113861560821533,1,0,0,0,12240.120100975037
104,NOGO,0.10981011390686035,0,0,0,1,12496.35009098053
105,GO,0.46487903594970703,1,0,0,0,12777.90006017685
106,GO,0.37375617027282715,1,0,0,0,12933.340113162994
107,NOGO,1.9056198596954346,0,0,0,1,12957.190061092377
108,NOGO,NA,0,0,1,0,12998.93024301529
109,GO,1.3105289936065674,1,0,0,0,13013.110076189041
110,NOGO,NA,0,0,1,0,13246.22005701065
111,GO,NA,0,1,0,0,13267.520051002502
112,NOGO,NA,0,0,1,0,13314.48010802269
113,NOGO,1.1017019748687744,0,0,0,1,13328.750077009201
114,GO,0.14372897148132324,1,0,0,0,13497.650094032288
115,GO,0.017950057983398438,1,0,0,0,13583.88008403778
116,GO,NA,0,1,0,0,13621.610057115555
117,NOGO,0.10980415344238281,0,0,0,1,13794.400053977966
118,GO,0,1,0,0,0,13822.040088176727
119,NOGO,0.32520198822021484,0,0,0,1,13893.53006696701
120,GO,NA,0,1,0,0,13931.930052042007
121,GO,1.166733980178833,1,0,0,0,13947.92010307312
122,NOGO,1.662919044494629,0,0,0,1,13977.320079088211
123,NOGO,NA,0,0,1,0,14024.310090065002
124,NOGO,0.6744911670684814,0,0,0,1,14221.33007311821
125,GO,NA,0,1,0,0,14774.640055179596
126,NOGO,0.5392439365386963,0,0,0,1,14795.23004603386
127,GO,1.0360870361328125,1,0,0,0,14837.120084047318
128,GO,1.119791030883789,1,0,0,0,14959.920068025589
129,NOGO,NA,0,0,1,0,15071.72006201744
130,NOGO,NA,0,0,1,0,15088.330096960068
131,GO,NA,0,1,0,0,15102.010085105896
132,GO,NA,0,1,0,0,15114.80004811287
133,NOGO,1.118009090423584,0,0,0,1,16449.740103006363
134,GO,1.2255358695983887,1,0,0,0,16482.01007604599
135,NOGO,1.8775970935821533,0,0,0,1,16613.25006198883
136,GO,1.9896008968353271,1,0,0,0,16675.570270061493
137,NOGO,0.14283084869384766,0,0,0,1,16738.630056142807
138,GO,1.535459041595459,1,0,0,0,16790.800052165985
139,NOGO,0.776339054107666,0,0,0,1,16821.780064105988
140,GO,0.20077204704284668,1,0,0,0,16874.72007203102
141,GO,0.6912150382995605,1,0,0,0,16991.850051164627
142,NOGO,1.1013338565826416,0,0,0,1,17018.110069990158
143,NOGO,1.2784440517425537,0,0,0,1,17055.09005999565
144,NOGO,0,0,0,0,1,17084.97007417679
145,GO,0.039906978607177734,1,0,0,0,17122.090095043182
146,GO,0.13558506965637207,1,0,0,0,17197.750066041946
147,GO,NA,0,1,0,0,17285.45007801056
148,NOGO,0.1637279987335205,0,0,0,1,17316.370069026947
149,GO,0,1,0,0,0,17345.430052042007
150,GO,0.5448620319366455,1,0,0,0,17370.930081129074
151,NOGO,NA,0,0,1,0,17458.7900891304
152,NOGO,NA,0,0,1,0,17477.350054979324
153,GO,1.9300220012664795,1,0,0,0,17637.890048980713
154,GO,0.7526650428771973,1,0,0,0,17664.900088071823
155,NOGO,NA,0,0,1,0,17679.650058984756
156,NOGO,1.8174519538879395,0,0,0,1,17708.580044031143
157,NOGO,NA,0,0,1,0,17773.350072145462
158,GO,NA,0,1,0,0,17799.440055131912
159,NOGO,1.4154608249664307,0,0,0,1,17920.710071086884
160,NOGO,NA,0,0,1,0,17953.080065011978
161,GO,0.5516550540924072,1,0,0,0,17979.200080156326
