Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,NOGO,NA,0,0,1,0,11.572150945663452
2,GO,0.007756948471069336,1,0,0,0,44.67213797569275
3,GO,1.8941681385040283,1,0,0,0,82.80206298828125
4,NOGO,NA,0,0,1,0,125.72214889526367
5,GO,0.21318507194519043,1,0,0,0,172.12211990356445
6,GO,NA,0,1,0,0,463.6321120262146
7,GO,0.2427198886871338,1,0,0,0,478.09210205078125
8,NOGO,0.35485291481018066,0,0,0,1,684.6420969963074
9,NOGO,0.7110400199890137,0,0,0,1,712.6321158409119
10,NOGO,NA,0,0,1,0,738.2021329402924
11,NOGO,NA,0,0,1,0,780.4420809745789
12,NOGO,NA,0,0,1,0,796.1020839214325
13,GO,0.90966796875,1,0,0,0,881.39208984375
14,GO,0.8820021152496338,1,0,0,0,1141.8021278381348
15,GO,NA,0,1,0,0,1260.5221118927002
16,GO,0.3128361701965332,1,0,0,0,1279.1921248435974
17,GO,NA,0,1,0,0,1331.6820800304413
18,GO,1.383842945098877,1,0,0,0,1597.1220798492432
19,GO,1.0013749599456787,1,0,0,0,1688.5821318626404
20,NOGO,NA,0,0,1,0,1719.1620819568634
21,GO,1.5399839878082275,1,0,0,0,1733.6320819854736
22,NOGO,1.5622940063476562,0,0,0,1,1875.5220930576324
23,NOGO,1.8240530490875244,0,0,0,1,1909.9321069717407
24,NOGO,NA,0,0,1,0,1937.5620629787445
25,NOGO,1.171428918838501,0,0,0,1,1951.7620990276337
26,NOGO,NA,0,0,1,0,1977.4620809555054
27,GO,1.0745689868927002,1,0,0,0,1994.9520840644836
28,GO,NA,0,1,0,0,2470.6020929813385
29,NOGO,0,0,0,0,1,2522.6421308517456
30,NOGO,NA,0,0,1,0,2561.3120799064636
31,GO,0.8208959102630615,1,0,0,0,2622.192131996155
32,GO,1.0739879608154297,1,0,0,0,3143.312080860138
33,NOGO,NA,0,0,1,0,3281.8621020317078
34,GO,0.010448932647705078,1,0,0,0,3365.752105951309
35,NOGO,NA,0,0,1,0,3394.2120678424835
36,NOGO,1.3505079746246338,0,0,0,1,3437.9420850276947
37,GO,0.6645560264587402,1,0,0,0,3467.402093887329
38,NOGO,NA,0,0,1,0,3516.392068862915
39,NOGO,0.8208298683166504,0,0,0,1,3530.9620809555054
40,GO,1.03631591796875,1,0,0,0,3557.5420908927917
