Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,0.250319004,1,0,0,0,72.74212909,Song1Pk43(-9.5)63db.wav
2,GO,0.843059063,1,0,0,0,88.92209411,Song1Pk43(-9.5)63db.wav
3,GO,0.522848845,1,0,0,0,233.691808,Song1Pk43(-9.5)63db.wav
4,NOGO,1.36971879,0,0,0,1,263.711736,Song2Pea30(-5.5)63db.wav
5,NOGO,NA,0,0,1,0,362.1015191,Song2Pea30(-5.5)63db.wav
6,NOGO,NA,0,0,1,0,513.2312272,Song2Pea30(-5.5)63db.wav
7,GO,0.229228973,1,0,0,0,682.910862,Song1Pk43(-9.5)63db.wav
8,GO,0.775161028,1,0,0,0,718.920774,Song1Pk43(-9.5)63db.wav
9,GO,0.277734041,1,0,0,0,755.670727,Song1Pk43(-9.5)63db.wav
10,GO,0.317911863,1,0,0,0,776.850693,Song1Pk43(-9.5)63db.wav
11,NOGO,NA,0,0,1,0,825.640553,Song2Pea30(-5.5)63db.wav
12,NOGO,1.679938078,0,0,0,1,850.6405261,Song2Pea30(-5.5)63db.wav
13,GO,0.218290091,1,0,0,0,1044.590106,Song1Pk43(-9.5)63db.wav
14,NOGO,NA,0,0,1,0,1067.70004,Song2Pea30(-5.5)63db.wav
15,GO,0.137356043,1,0,0,0,1087.459996,Song1Pk43(-9.5)63db.wav
16,NOGO,NA,0,0,1,0,1114.689973,Song2Pea30(-5.5)63db.wav
17,GO,0.514239073,1,0,0,0,1153.529876,Song1Pk43(-9.5)63db.wav
18,GO,0,1,0,0,0,1179.939811,Song1Pk43(-9.5)63db.wav
19,GO,1.50365591,1,0,0,0,1221.069752,Song1Pk43(-9.5)63db.wav
20,NOGO,1.263961077,0,0,0,1,1577.838987,Song2Pea30(-5.5)63db.wav
21,NOGO,NA,0,0,1,0,1946.518196,Song2Pea30(-5.5)63db.wav
22,GO,0.242654085,1,0,0,0,2010.338083,Song1Pk43(-9.5)63db.wav
23,NOGO,0.951516867,0,0,0,1,2026.088044,Song2Pea30(-5.5)63db.wav
24,NOGO,NA,0,0,1,0,2065.837955,Song2Pea30(-5.5)63db.wav
25,NOGO,1.025274992,0,0,0,1,2118.177857,Song2Pea30(-5.5)63db.wav
26,NOGO,1.465872049,0,0,0,1,2162.707758,Song2Pea30(-5.5)63db.wav
27,GO,0.612133026,1,0,0,0,2199.287661,Song1Pk43(-9.5)63db.wav
28,GO,0.809452057,1,0,0,0,2226.897622,Song1Pk43(-9.5)63db.wav
29,GO,0.554200888,1,0,0,0,2252.937568,Song1Pk43(-9.5)63db.wav
30,NOGO,NA,0,0,1,0,2299.327463,Song2Pea30(-5.5)63db.wav
31,NOGO,NA,0,0,1,0,2315.897452,Song2Pea30(-5.5)63db.wav
32,NOGO,NA,0,0,1,0,2336.387387,Song2Pea30(-5.5)63db.wav
33,GO,0.421133995,1,0,0,0,2387.417279,Song1Pk43(-9.5)63db.wav
34,NOGO,NA,0,0,1,0,2413.597237,Song2Pea30(-5.5)63db.wav
35,NOGO,NA,0,0,1,0,2447.81716,Song2Pea30(-5.5)63db.wav
36,GO,0.632766008,1,0,0,0,2462.987115,Song1Pk43(-9.5)63db.wav
37,NOGO,NA,0,0,1,0,2575.276897,Song2Pea30(-5.5)63db.wav
38,GO,1.445952177,1,0,0,0,2600.346837,Song1Pk43(-9.5)63db.wav
39,GO,0.713119984,1,0,0,0,2619.726782,Song1Pk43(-9.5)63db.wav
40,GO,0.280771971,1,0,0,0,2633.716749,Song1Pk43(-9.5)63db.wav
41,GO,0.291754007,1,0,0,0,2663.806713,Song1Pk43(-9.5)63db.wav
42,NOGO,0.997570038,0,0,0,1,2705.4066,Song2Pea30(-5.5)63db.wav
43,GO,0.479413033,1,0,0,0,2756.116499,Song1Pk43(-9.5)63db.wav
44,NOGO,NA,0,0,1,0,2779.676518,Song2Pea30(-5.5)63db.wav
45,NOGO,NA,0,0,1,0,2804.216418,Song2Pea30(-5.5)63db.wav
46,NOGO,1.386859894,0,0,0,1,2834.846345,Song2Pea30(-5.5)63db.wav
47,NOGO,NA,0,0,1,0,2863.156316,Song2Pea30(-5.5)63db.wav
