Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,0.379199028,1,0,0,0,6.996930122,Song1Pk43(-9.5)63db.wav
2,NOGO,1.615454197,0,0,0,1,24.78688502,Song2Pea30(-5.5)63db.wav
3,GO,0.095880985,1,0,0,0,50.18682814,Song1Pk43(-9.5)63db.wav
4,NOGO,0.964599133,0,0,0,1,70.53680897,Song2Pea30(-5.5)63db.wav
5,NOGO,1.706159115,0,0,0,1,119.3366971,Song2Pea30(-5.5)63db.wav
6,GO,0.914889812,1,0,0,0,146.336628,Song1Pk43(-9.5)63db.wav
7,GO,NA,0,1,0,0,178.1565809,Song1Pk43(-9.5)63db.wav
8,GO,1.443756104,1,0,0,0,195.336534,Song1Pk43(-9.5)63db.wav
9,NOGO,NA,0,0,1,0,355.346189,Song2Pea30(-5.5)63db.wav
10,NOGO,NA,0,0,1,0,375.106168,Song2Pea30(-5.5)63db.wav
11,NOGO,NA,0,0,1,0,430.656049,Song2Pea30(-5.5)63db.wav
12,NOGO,NA,0,0,1,0,448.7459941,Song2Pea30(-5.5)63db.wav
13,NOGO,NA,0,0,1,0,466.4759741,Song2Pea30(-5.5)63db.wav
14,GO,NA,0,1,0,0,543.9858031,Song1Pk43(-9.5)63db.wav
15,NOGO,1.458159924,0,0,0,1,562.6857991,Song2Pea30(-5.5)63db.wav
16,NOGO,0.897236824,0,0,0,1,618.615654,Song2Pea30(-5.5)63db.wav
17,NOGO,NA,0,0,1,0,652.6755831,Song2Pea30(-5.5)63db.wav
18,GO,0.437587023,1,0,0,0,667.1455441,Song1Pk43(-9.5)63db.wav
19,NOGO,NA,0,0,1,0,702.515491,Song2Pea30(-5.5)63db.wav
20,GO,0.237299919,1,0,0,0,717.4554641,Song1Pk43(-9.5)63db.wav
21,GO,NA,0,1,0,0,735.5654321,Song1Pk43(-9.5)63db.wav
22,NOGO,NA,0,0,1,0,753.1153951,Song2Pea30(-5.5)63db.wav
23,NOGO,NA,0,0,1,0,771.4953561,Song2Pea30(-5.5)63db.wav
24,NOGO,0.724063158,0,0,0,1,785.9253221,Song2Pea30(-5.5)63db.wav
25,GO,NA,0,1,0,0,811.4452929,Song1Pk43(-9.5)63db.wav
26,GO,0.063333988,1,0,0,0,827.315244,Song1Pk43(-9.5)63db.wav
27,GO,1.16513896,1,0,0,0,841.5452111,Song1Pk43(-9.5)63db.wav
28,GO,0.980402231,1,0,0,0,860.625155,Song1Pk43(-9.5)63db.wav
29,GO,0.581592083,1,0,0,0,874.8751531,Song1Pk43(-9.5)63db.wav
30,GO,1.389398813,1,0,0,0,889.575114,Song1Pk43(-9.5)63db.wav
31,NOGO,0.532682896,0,0,0,1,904.275079,Song2Pea30(-5.5)63db.wav
32,NOGO,1.510812998,0,0,0,1,931.7650321,Song2Pea30(-5.5)63db.wav
33,GO,0.384104967,1,0,0,0,961.6249621,Song1Pk43(-9.5)63db.wav
34,GO,0.528403044,1,0,0,0,975.2449191,Song1Pk43(-9.5)63db.wav
35,NOGO,0.697628975,0,0,0,1,989.2249069,Song2Pea30(-5.5)63db.wav
36,NOGO,1.228112936,0,0,0,1,1016.254851,Song2Pea30(-5.5)63db.wav
37,GO,0.340969086,1,0,0,0,1074.354716,Song1Pk43(-9.5)63db.wav
38,GO,0.429351091,1,0,0,0,1092.504698,Song1Pk43(-9.5)63db.wav
39,NOGO,1.443272114,0,0,0,1,1150.164571,Song2Pea30(-5.5)63db.wav
40,NOGO,0.139696121,0,0,0,1,1177.754502,Song2Pea30(-5.5)63db.wav
41,NOGO,1.429332972,0,0,0,1,1219.704445,Song2Pea30(-5.5)63db.wav
42,GO,NA,0,1,0,0,1324.574206,Song1Pk43(-9.5)63db.wav
43,NOGO,0.362010002,0,0,0,1,1357.424144,Song2Pea30(-5.5)63db.wav
44,GO,0.464020014,1,0,0,0,1387.934087,Song1Pk43(-9.5)63db.wav
45,NOGO,1.600939035,0,0,0,1,1559.703721,Song2Pea30(-5.5)63db.wav
46,GO,0.546089888,1,0,0,0,1672.003472,Song1Pk43(-9.5)63db.wav
47,NOGO,NA,0,0,1,0,1768.873283,Song2Pea30(-5.5)63db.wav
48,GO,0.767650127,1,0,0,0,1844.733113,Song1Pk43(-9.5)63db.wav
49,GO,0.714623213,1,0,0,0,1879.483092,Song1Pk43(-9.5)63db.wav
50,NOGO,NA,0,0,1,0,1894.293046,Song2Pea30(-5.5)63db.wav
51,GO,0.579525948,1,0,0,0,1911.383011,Song1Pk43(-9.5)63db.wav
52,GO,0.512580872,1,0,0,0,1983.582836,Song1Pk43(-9.5)63db.wav
53,NOGO,NA,0,0,1,0,2005.082814,Song2Pea30(-5.5)63db.wav
54,GO,1.526309967,1,0,0,0,2022.662779,Song1Pk43(-9.5)63db.wav
55,NOGO,0.587260008,0,0,0,1,2075.012703,Song2Pea30(-5.5)63db.wav
56,NOGO,NA,0,0,1,0,2149.03252,Song2Pea30(-5.5)63db.wav
57,GO,0.108072042,1,0,0,0,2174.10246,Song1Pk43(-9.5)63db.wav
58,GO,1.037741899,1,0,0,0,2247.7723,Song1Pk43(-9.5)63db.wav
59,NOGO,NA,0,0,1,0,2330.152147,Song2Pea30(-5.5)63db.wav
60,NOGO,1.77581501,0,0,0,1,2410.981965,Song2Pea30(-5.5)63db.wav
61,NOGO,NA,0,0,1,0,2453.141885,Song2Pea30(-5.5)63db.wav
62,NOGO,NA,0,0,1,0,2474.231851,Song2Pea30(-5.5)63db.wav
63,NOGO,NA,0,0,1,0,2493.411804,Song2Pea30(-5.5)63db.wav
64,GO,0.171999931,1,0,0,0,2506.151765,Song1Pk43(-9.5)63db.wav
65,NOGO,0.912252903,0,0,0,1,2540.44168,Song2Pea30(-5.5)63db.wav
66,NOGO,0.402382135,0,0,0,1,2614.011549,Song2Pea30(-5.5)63db.wav
67,GO,0.127341032,1,0,0,0,2686.691384,Song1Pk43(-9.5)63db.wav
68,NOGO,NA,0,0,1,0,2726.791294,Song2Pea30(-5.5)63db.wav
69,GO,0.237586975,1,0,0,0,2762.991237,Song1Pk43(-9.5)63db.wav
70,NOGO,NA,0,0,1,0,2784.221181,Song2Pea30(-5.5)63db.wav
71,GO,0.484442949,1,0,0,0,2827.901078,Song1Pk43(-9.5)63db.wav
72,GO,1.84216094,1,0,0,0,2849.591052,Song1Pk43(-9.5)63db.wav
73,GO,NA,0,1,0,0,2937.840861,Song1Pk43(-9.5)63db.wav
74,GO,0.475342035,1,0,0,0,2956.460812,Song1Pk43(-9.5)63db.wav
75,GO,0.756359816,1,0,0,0,3042.47065,Song1Pk43(-9.5)63db.wav
76,GO,1.360870123,1,0,0,0,3077.730566,Song1Pk43(-9.5)63db.wav
77,NOGO,1.463864803,0,0,0,1,3119.450466,Song2Pea30(-5.5)63db.wav
