Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,1.045578003,0,0,0,1,9.789499044,Song2Pea30(-5.5)63db.wav
2,GO,NA,0,1,0,0,35.57946897,Song1Pk43(-9.5)63db.wav
3,NOGO,1.892739058,0,0,0,1,51.51960492,Song2Pea30(-5.5)63db.wav
4,GO,1.114550829,1,0,0,0,83.47933507,Song1Pk43(-9.5)63db.wav
5,NOGO,0.474185944,0,0,0,1,106.829303,Song2Pea30(-5.5)63db.wav
6,NOGO,0.614624023,0,0,0,1,130.2292221,Song2Pea30(-5.5)63db.wav
7,GO,NA,0,1,0,0,165.439177,Song1Pk43(-9.5)63db.wav
8,GO,NA,0,1,0,0,180.809128,Song1Pk43(-9.5)63db.wav
9,GO,0.107371807,1,0,0,0,196.169106,Song1Pk43(-9.5)63db.wav
10,NOGO,NA,0,0,1,0,214.3090761,Song2Pea30(-5.5)63db.wav
11,NOGO,NA,0,0,1,0,238.649014,Song2Pea30(-5.5)63db.wav
12,NOGO,0.114443064,0,0,0,1,319.5088351,Song2Pea30(-5.5)63db.wav
13,NOGO,NA,0,0,1,0,367.418746,Song2Pea30(-5.5)63db.wav
14,GO,NA,0,1,0,0,502.5784609,Song1Pk43(-9.5)63db.wav
15,NOGO,NA,0,0,1,0,519.878454,Song2Pea30(-5.5)63db.wav
16,NOGO,NA,0,0,1,0,577.988286,Song2Pea30(-5.5)63db.wav
17,GO,NA,0,1,0,0,725.997987,Song1Pk43(-9.5)63db.wav
18,GO,0.650861025,1,0,0,0,1203.326973,Song1Pk43(-9.5)63db.wav
19,NOGO,NA,0,0,1,0,1267.196825,Song2Pea30(-5.5)63db.wav
20,NOGO,NA,0,0,1,0,1288.306804,Song2Pea30(-5.5)63db.wav
21,NOGO,NA,0,0,1,0,1302.556761,Song2Pea30(-5.5)63db.wav
22,GO,0.674854994,1,0,0,0,1517.826302,Song1Pk43(-9.5)63db.wav
23,NOGO,NA,0,0,1,0,1583.70619,Song2Pea30(-5.5)63db.wav
24,GO,NA,0,1,0,0,1651.276028,Song1Pk43(-9.5)63db.wav
25,GO,1.929141045,1,0,0,0,1680.285962,Song1Pk43(-9.5)63db.wav
26,GO,NA,0,1,0,0,1745.735842,Song1Pk43(-9.5)63db.wav
27,GO,NA,0,1,0,0,1771.945783,Song1Pk43(-9.5)63db.wav
28,NOGO,NA,0,0,1,0,1844.115613,Song2Pea30(-5.5)63db.wav
29,NOGO,NA,0,0,1,0,1863.545623,Song2Pea30(-5.5)63db.wav
30,NOGO,NA,0,0,1,0,1880.895559,Song2Pea30(-5.5)63db.wav
31,NOGO,0.25710988,0,0,0,1,1905.205495,Song2Pea30(-5.5)63db.wav
32,NOGO,0.054256916,0,0,0,1,1962.185411,Song2Pea30(-5.5)63db.wav
33,GO,NA,0,1,0,0,1990.995337,Song1Pk43(-9.5)63db.wav
34,GO,1.587641001,1,0,0,0,2038.585238,Song1Pk43(-9.5)63db.wav
35,GO,NA,0,1,0,0,2058.655182,Song1Pk43(-9.5)63db.wav
36,GO,0.362223148,1,0,0,0,2154.034997,Song1Pk43(-9.5)63db.wav
37,GO,0.462921858,1,0,0,0,2178.714933,Song1Pk43(-9.5)63db.wav
38,NOGO,NA,0,0,1,0,2207.724871,Song2Pea30(-5.5)63db.wav
39,NOGO,NA,0,0,1,0,2285.834723,Song2Pea30(-5.5)63db.wav
40,GO,NA,0,1,0,0,2372.15453,Song1Pk43(-9.5)63db.wav
41,NOGO,NA,0,0,1,0,2389.024488,Song2Pea30(-5.5)63db.wav
42,NOGO,NA,0,0,1,0,2405.524471,Song2Pea30(-5.5)63db.wav
