Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,0.186750889,1,0,0,0,7.214162111,Song1Pk43(-9.5)63db.wav
2,NOGO,0.774028063,0,0,0,1,28.92395306,Song2Pea30(-5.5)63db.wav
3,GO,0.527539015,1,0,0,0,54.46392012,Song1Pk43(-9.5)63db.wav
4,GO,0.068519115,1,0,0,0,70.97386408,Song1Pk43(-9.5)63db.wav
5,GO,NA,0,1,0,0,98.34380198,Song1Pk43(-9.5)63db.wav
6,GO,0.335379124,1,0,0,0,119.313792,Song1Pk43(-9.5)63db.wav
7,NOGO,0.750833988,0,0,0,1,132.433748,Song2Pea30(-5.5)63db.wav
8,GO,0.298854828,1,0,0,0,170.143693,Song1Pk43(-9.5)63db.wav
9,GO,0.513459921,1,0,0,0,182.7536449,Song1Pk43(-9.5)63db.wav
10,NOGO,NA,0,0,1,0,202.5935941,Song2Pea30(-5.5)63db.wav
11,NOGO,0.51650095,0,0,0,1,226.2635341,Song2Pea30(-5.5)63db.wav
12,GO,NA,0,1,0,0,254.1835151,Song1Pk43(-9.5)63db.wav
13,GO,NA,0,1,0,0,286.0134161,Song1Pk43(-9.5)63db.wav
14,GO,NA,0,1,0,0,311.9733541,Song1Pk43(-9.5)63db.wav
15,NOGO,0.082450151,0,0,0,1,336.183305,Song2Pea30(-5.5)63db.wav
16,GO,0.32220006,1,0,0,0,426.6531191,Song1Pk43(-9.5)63db.wav
17,NOGO,NA,0,0,1,0,440.113091,Song2Pea30(-5.5)63db.wav
18,NOGO,0.567073107,0,0,0,1,480.7930121,Song2Pea30(-5.5)63db.wav
19,NOGO,NA,0,0,1,0,544.3728981,Song2Pea30(-5.5)63db.wav
20,GO,0.681714058,1,0,0,0,561.422853,Song1Pk43(-9.5)63db.wav
21,NOGO,0.605891943,0,0,0,1,582.5228012,Song2Pea30(-5.5)63db.wav
22,GO,0.492125034,1,0,0,0,655.3726602,Song1Pk43(-9.5)63db.wav
23,NOGO,NA,0,0,1,0,668.232635,Song2Pea30(-5.5)63db.wav
24,NOGO,0.337662935,0,0,0,1,691.782568,Song2Pea30(-5.5)63db.wav
25,NOGO,NA,0,0,1,0,754.232455,Song2Pea30(-5.5)63db.wav
26,GO,0.076086044,1,0,0,0,802.11252,Song1Pk43(-9.5)63db.wav
27,GO,0.372272015,1,0,0,0,827.742286,Song1Pk43(-9.5)63db.wav
28,GO,NA,0,1,0,0,838.5922811,Song1Pk43(-9.5)63db.wav
29,NOGO,0.276369095,0,0,0,1,857.0922341,Song2Pea30(-5.5)63db.wav
30,NOGO,NA,0,0,1,0,929.1520731,Song2Pea30(-5.5)63db.wav
31,NOGO,0,0,0,0,1,942.912065,Song2Pea30(-5.5)63db.wav
32,NOGO,0.175850153,0,0,0,1,974.6519871,Song2Pea30(-5.5)63db.wav
33,NOGO,1.32020402,0,0,0,1,1092.521725,Song2Pea30(-5.5)63db.wav
34,GO,0.139636993,1,0,0,0,1161.021615,Song1Pk43(-9.5)63db.wav
35,NOGO,0.278225899,0,0,0,1,1174.441577,Song2Pea30(-5.5)63db.wav
36,NOGO,0.313691139,0,0,0,1,1220.151467,Song2Pea30(-5.5)63db.wav
37,NOGO,NA,0,0,1,0,1275.251364,Song2Pea30(-5.5)63db.wav
38,GO,1.160488844,1,0,0,0,1302.751302,Song1Pk43(-9.5)63db.wav
39,GO,1.254441977,1,0,0,0,1355.471199,Song1Pk43(-9.5)63db.wav
40,NOGO,NA,0,0,1,0,1393.031138,Song2Pea30(-5.5)63db.wav
41,GO,NA,0,1,0,0,1459.940983,Song1Pk43(-9.5)63db.wav
42,NOGO,0.408589125,0,0,0,1,1519.630851,Song2Pea30(-5.5)63db.wav
43,GO,0.328239202,1,0,0,0,1556.800796,Song1Pk43(-9.5)63db.wav
44,NOGO,0.263082027,0,0,0,1,1570.190757,Song2Pea30(-5.5)63db.wav
45,NOGO,1.50525403,0,0,0,1,1628.050633,Song2Pea30(-5.5)63db.wav
46,GO,NA,0,1,0,0,1951.349973,Song1Pk43(-9.5)63db.wav
47,GO,NA,0,1,0,0,2006.439843,Song1Pk43(-9.5)63db.wav
48,GO,NA,0,1,0,0,2059.609725,Song1Pk43(-9.5)63db.wav
49,GO,0.47480607,1,0,0,0,2076.379708,Song1Pk43(-9.5)63db.wav
