Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,0.503021955,0,0,0,1,149.9960961,Song2Pea30(-5.5)63db.wav
2,NOGO,1.546638966,0,0,0,1,177.0560391,Song2Pea30(-5.5)63db.wav
3,GO,1.39528513,1,0,0,0,221.4359651,Song1Pk43(-9.5)63db.wav
4,NOGO,0.698578119,0,0,0,1,248.1459119,Song2Pea30(-5.5)63db.wav
5,NOGO,0.264213085,0,0,0,1,273.205862,Song2Pea30(-5.5)63db.wav
6,NOGO,0.146252155,0,0,0,1,301.9559879,Song2Pea30(-5.5)63db.wav
7,GO,1.483176947,1,0,0,0,454.9354789,Song1Pk43(-9.5)63db.wav
8,GO,0.732889175,1,0,0,0,498.735544,Song1Pk43(-9.5)63db.wav
9,NOGO,NA,0,0,1,0,543.7152979,Song2Pea30(-5.5)63db.wav
10,NOGO,0.721199036,0,0,0,1,591.2852011,Song2Pea30(-5.5)63db.wav
11,NOGO,NA,0,0,1,0,640.82511,Song2Pea30(-5.5)63db.wav
12,GO,0.253652096,1,0,0,0,656.5150831,Song1Pk43(-9.5)63db.wav
13,GO,0.395672083,1,0,0,0,735.374891,Song1Pk43(-9.5)63db.wav
14,NOGO,1.73677206,0,0,0,1,783.1247811,Song2Pea30(-5.5)63db.wav
15,NOGO,1.042725086,0,0,0,1,841.3046751,Song2Pea30(-5.5)63db.wav
16,GO,NA,0,1,0,0,1147.654014,Song1Pk43(-9.5)63db.wav
17,NOGO,NA,0,0,1,0,1163.923978,Song2Pea30(-5.5)63db.wav
18,GO,0.231293917,1,0,0,0,1226.963869,Song1Pk43(-9.5)63db.wav
19,GO,NA,0,1,0,0,1253.023799,Song1Pk43(-9.5)63db.wav
20,GO,0.199042082,1,0,0,0,1423.043482,Song1Pk43(-9.5)63db.wav
21,NOGO,1.193206072,0,0,0,1,1512.13327,Song2Pea30(-5.5)63db.wav
22,GO,0.354645967,1,0,0,0,1550.873179,Song1Pk43(-9.5)63db.wav
