Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,GO,0.26491689682006836,1,0,0,0,17.65336799621582
2,GO,0.43836212158203125,1,0,0,0,76.10159301757812
3,GO,NA,0,1,0,0,98.00088095664978
4,NOGO,NA,0,0,1,0,166.92881512641907
5,NOGO,NA,0,0,1,0,437.11033511161804
6,NOGO,NA,0,0,1,0,509.4581289291382
7,NOGO,NA,0,0,1,0,648.7638580799103
8,NOGO,NA,0,0,1,0,715.341794013977
9,NOGO,NA,0,0,1,0,911.9257550239563
10,NOGO,1.7881231307983398,0,0,0,1,933.5450611114502
11,GO,0.8990738391876221,1,0,0,0,1313.503291130066
12,NOGO,NA,0,0,1,0,2291.323084115982
13,GO,0.4035000801086426,1,0,0,0,2409.9494841098785
14,GO,NA,0,1,0,0,4740.997482061386
15,NOGO,NA,0,0,1,0,4844.804242134094
16,GO,NA,0,1,0,0,4864.133651018143
17,NOGO,NA,0,0,1,0,4965.60054898262
18,NOGO,NA,0,0,1,0,5653.0392899513245
19,GO,0,1,0,0,0,7280.818807125092
20,GO,NA,0,1,0,0,7543.300656080246
21,GO,0.8432979583740234,1,0,0,0,8054.464990139008
22,NOGO,NA,0,0,1,0,8124.712811946869
23,NOGO,NA,0,0,1,0,8143.282195091248
24,NOGO,NA,0,0,1,0,8157.181765079498
25,GO,1.0413391590118408,1,0,0,0,8458.112597942352
26,NOGO,NA,0,0,1,0,8680.315709114075
27,NOGO,NA,0,0,1,0,8747.003672122955
28,NOGO,NA,0,0,1,0,8873.599801063538
29,GO,NA,0,1,0,0,10332.154685974121
30,NOGO,NA,0,0,1,0,12803.388339996338
31,GO,NA,0,1,0,0,14181.065856933594
