Subject,Treatment,Logit_Coeff,Logit_Intercept,Area_under_curve,%Correct,Hit_rate,Rejection_rate
SRCF014,TRAINING1,0.016770948718990493,-0.3426949738732743,61.894719041012664,61.53846153846154,34.01639344262295,42.91581108829568
SRCF006,TRAINING1,0.009905505531174011,-0.2665730100896841,55.820204696847846,55.58646267964766,55.03231763619575,33.70577281191806
SRCF009,TRAINING1,0.0047722138457503074,0.35324925803696056,64.42588251016937,64.31952662721893,38.49710982658959,32.72727272727273
SRCF012,TRAINING1,0.009107548646823498,0.08819535335958399,63.26368334159434,63.06188925081433,39.87341772151899,33.8255033557047
SROF017,TRAINING1,0.009528133367768447,0.03891493473078864,62.60599560997232,62.38743939044101,21.860033987331995,53.25153374233129
SROF018,TRAINING1,0.010324705548130142,0.19483152823560804,66.96049193537084,66.74246731097215,33.4106728538283,33.11036789297659
SROF012,TRAINING1,0.010729124706818968,0.20096760574459416,67.51218754807752,67.2859450726979,33.751044277360066,31.743549648162627
SROF020,TRAINING1,0.005930870000922292,0.4639331952998342,68.15910612225329,68.03584764749813,38.291139240506325,26.308345120226306
