Subject,Trial_type,Logit_Coeff,Logit_Intercept,Area_under_curve,%Correct,Hit_rate,Rejection_rate
SROF012,GO,0.003126367102595738,1.0166034611742567,76.38492649406254,76.33087633087634,23.669123669123667,nan
SROF012,NOGO,0.017642390815482203,-0.40301310389103273,61.47632794988948,61.0974610974611,nan,38.9025389025389
SROF017,GO,0.021642002512925532,0.9249105429928098,86.86272562479496,86.63294797687861,13.367052023121387,nan
SROF017,NOGO,0.012565584757810127,-0.850415753805856,44.94331905955201,44.653179190751445,nan,55.346820809248555
SROF020,GO,0.008021765761562152,0.6383683801331916,73.78388399369703,73.63515312916113,26.364846870838882,nan
SROF020,NOGO,0.010247320680730705,-0.059294471686304535,61.149637769449214,60.918774966711055,nan,39.081225033288945
SROF018,GO,0.015225438517578425,0.08101428465585245,69.43175896099845,69.19431279620854,30.80568720379147,nan
SROF018,NOGO,0.016360829357813033,-0.6314021178671811,54.79573430718059,54.502369668246445,nan,45.497630331753555
