Subject,Treatment,Logit_Coeff,Logit_Intercept,Area_under_curve,%Correct,Hit_rate,Rejection_rate
female265W,TRAINING1,0.00030491946113856956,0.40632421196385876,60.392993254231726,68.93382352941177,21.052631578947366,41.340782122905026
Male_W147R,TRAINING1,-0.00634166579230746,0.47421446683238855,53.73157336912005,59.88435128297795,36.30481667864846,43.968023255813954
female161W,TRAINING1,-0.008083913199609325,0.40978971627750943,49.938587460409636,59.63203463203463,40.12041598248495,40.6099518459069
maleG47,TRAINING1,0.0019355294342211767,2.925182933052666e-05,52.46460900210035,63.49484335473828,34.43683409436834,38.669852648347266
maleB86L39,TRAINING1,-0.006281000264535641,0.6990806628834654,59.283622814914544,63.678905687545,26.637554585152838,45.7977207977208
male96P,TRAINING1,-0.002705067357909812,0.5559400949913745,60.28500758399826,64.25470332850941,25.71428571428571,46.04105571847507
