Subject,Treatment,Logit_Coeff,Logit_Intercept,Area_under_curve,%Correct,Hit_rate,Rejection_rate
SRCF014,TRAINING1,-0.012539388205662009,0.8123577297698769,54.175584417466226,61.53846153846154,34.01639344262295,42.91581108829568
SRCF006,TRAINING1,0.0024884102217648672,-0.5572549743713838,39.41740645029631,55.58646267964766,55.03231763619575,33.70577281191806
SRCF009,TRAINING1,0.0005025613981687496,-0.12701491749472296,47.467694575882774,64.31952662721893,38.49710982658959,32.72727272727273
SRCF012,TRAINING1,-0.0016621966697203052,-0.022531842204714155,47.32151138735214,63.06188925081433,39.87341772151899,33.8255033557047
SROF017,TRAINING1,0.0018418013428582664,0.5561130774294636,65.69206361960136,62.38743939044101,21.860033987331995,53.25153374233129
SROF018,TRAINING1,-0.002205228696345241,0.09097499297802907,49.46327253158651,66.74246731097215,33.4106728538283,33.11036789297659
SROF012,TRAINING1,-0.00810120135121098,0.3412928084874643,48.22819074158356,67.2859450726979,33.751044277360066,31.743549648162627
SROF020,TRAINING1,-0.004957229008023094,-0.03453335597932103,42.90079799459977,68.03584764749813,38.291139240506325,26.308345120226306
