Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,1.094027996,1,0,0,0,88.63991213,Song2Pea30(-5.5)63db.wav
2,NOGO,1.569028854,0,0,0,1,121.1297991,Song1Pk43(-9.5)63db.wav
3,NOGO,0.814960003,0,0,0,1,156.6497371,Song1Pk43(-9.5)63db.wav
4,GO,0,1,0,0,0,217.16958,Song2Pea30(-5.5)63db.wav
5,GO,0.21363616,1,0,0,0,255.3794861,Song2Pea30(-5.5)63db.wav
6,NOGO,0.497729063,0,0,0,1,279.5994279,Song1Pk43(-9.5)63db.wav
7,GO,NA,0,1,0,0,314.1793211,Song2Pea30(-5.5)63db.wav
8,NOGO,0,0,0,0,1,330.809454,Song1Pk43(-9.5)63db.wav
9,GO,0,1,0,0,0,359.1892211,Song2Pea30(-5.5)63db.wav
10,NOGO,NA,0,0,1,0,467.7889462,Song1Pk43(-9.5)63db.wav
11,NOGO,NA,0,0,1,0,563.2486889,Song1Pk43(-9.5)63db.wav
12,NOGO,NA,0,0,1,0,690.1684179,Song1Pk43(-9.5)63db.wav
13,NOGO,NA,0,0,1,0,1950.375224,Song1Pk43(-9.5)63db.wav
14,NOGO,NA,0,0,1,0,5009.517554,Song1Pk43(-9.5)63db.wav
15,NOGO,0,0,0,0,1,6564.683686,Song1Pk43(-9.5)63db.wav
16,GO,0.646700144,1,0,0,0,6917.852778,Song2Pea30(-5.5)63db.wav
17,NOGO,NA,0,0,1,0,7348.991683,Song1Pk43(-9.5)63db.wav
18,NOGO,1.22665906,0,0,0,1,7436.831499,Song1Pk43(-9.5)63db.wav
19,GO,NA,0,1,0,0,8304.669293,Song2Pea30(-5.5)63db.wav
20,GO,0,1,0,0,0,8398.269045,Song2Pea30(-5.5)63db.wav
21,NOGO,NA,0,0,1,0,8619.898524,Song1Pk43(-9.5)63db.wav
22,NOGO,0,0,0,0,1,8790.788076,Song1Pk43(-9.5)63db.wav
23,GO,0,1,0,0,0,9293.896802,Song2Pea30(-5.5)63db.wav
24,GO,0.788600922,1,0,0,0,9456.686419,Song2Pea30(-5.5)63db.wav
25,NOGO,NA,0,0,1,0,9588.246071,Song1Pk43(-9.5)63db.wav
26,GO,0.632903814,1,0,0,0,9923.995229,Song2Pea30(-5.5)63db.wav
27,NOGO,NA,0,0,1,0,10528.37375,Song1Pk43(-9.5)63db.wav
28,NOGO,NA,0,0,1,0,11985.45006,Song1Pk43(-9.5)63db.wav
29,NOGO,NA,0,0,1,0,12287.1193,Song1Pk43(-9.5)63db.wav
30,NOGO,NA,0,0,1,0,13629.03594,Song1Pk43(-9.5)63db.wav
31,NOGO,NA,0,0,1,0,14820.27293,Song1Pk43(-9.5)63db.wav
32,NOGO,0,0,0,0,1,17290.99671,Song1Pk43(-9.5)63db.wav
,,,9,2,13,8,,
