Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,NA,0,0,1,0,65.28631091,Song1Pk43(-9.5)63db.wav
2,NOGO,0.433996201,0,0,0,1,95.49623704,Song1Pk43(-9.5)63db.wav
3,GO,0.588354111,1,0,0,0,131.946137,Song2Pea30(-5.5)63db.wav
4,NOGO,NA,0,0,1,0,157.016058,Song1Pk43(-9.5)63db.wav
5,GO,0.128153086,1,0,0,0,201.5960081,Song2Pea30(-5.5)63db.wav
6,GO,NA,0,1,0,0,223.565918,Song2Pea30(-5.5)63db.wav
7,NOGO,NA,0,0,1,0,293.0757201,Song1Pk43(-9.5)63db.wav
8,GO,1.05358386,1,0,0,0,513.475193,Song2Pea30(-5.5)63db.wav
9,GO,NA,0,1,0,0,855.4643159,Song2Pea30(-5.5)63db.wav
10,NOGO,NA,0,0,1,0,1307.393193,Song1Pk43(-9.5)63db.wav
11,NOGO,NA,0,0,1,0,1616.052419,Song1Pk43(-9.5)63db.wav
12,GO,0.997946024,1,0,0,0,1801.491984,Song2Pea30(-5.5)63db.wav
13,NOGO,0.204239845,0,0,0,1,1934.341606,Song1Pk43(-9.5)63db.wav
14,GO,0.34068203,1,0,0,0,2237.640865,Song2Pea30(-5.5)63db.wav
15,NOGO,NA,0,0,1,0,2346.460609,Song1Pk43(-9.5)63db.wav
16,GO,0.007526159,1,0,0,0,2392.490458,Song2Pea30(-5.5)63db.wav
17,NOGO,1.559494972,0,0,0,1,2668.349809,Song1Pk43(-9.5)63db.wav
18,NOGO,NA,0,0,1,0,2989.238975,Song1Pk43(-9.5)63db.wav
19,GO,0.452090979,1,0,0,0,3044.328848,Song2Pea30(-5.5)63db.wav
20,GO,0.238461971,1,0,0,0,4158.496058,Song2Pea30(-5.5)63db.wav
21,NOGO,NA,0,0,1,0,4233.885845,Song1Pk43(-9.5)63db.wav
22,NOGO,0.148441076,0,0,0,1,4492.315193,Song1Pk43(-9.5)63db.wav
23,NOGO,0.277896166,0,0,0,1,4633.874875,Song1Pk43(-9.5)63db.wav
24,GO,1.072414875,1,0,0,0,4662.484785,Song2Pea30(-5.5)63db.wav
25,NOGO,1.149257898,0,0,0,1,4958.154039,Song1Pk43(-9.5)63db.wav
26,GO,NA,0,1,0,0,5021.853907,Song2Pea30(-5.5)63db.wav
27,GO,0,1,0,0,0,5489.602719,Song2Pea30(-5.5)63db.wav
28,GO,0,1,0,0,0,5556.262534,Song2Pea30(-5.5)63db.wav
29,GO,NA,0,1,0,0,5750.14211,Song2Pea30(-5.5)63db.wav
30,NOGO,NA,0,0,1,0,5808.591917,Song1Pk43(-9.5)63db.wav
31,NOGO,1.083444834,0,0,0,1,5873.671763,Song1Pk43(-9.5)63db.wav
32,NOGO,NA,0,0,1,0,7007.478924,Song1Pk43(-9.5)63db.wav
33,NOGO,0.798449039,0,0,0,1,7185.438457,Song1Pk43(-9.5)63db.wav
34,NOGO,0.108513832,0,0,0,1,7423.447854,Song1Pk43(-9.5)63db.wav
35,GO,NA,0,1,0,0,7893.086697,Song2Pea30(-5.5)63db.wav
36,NOGO,NA,0,0,1,0,8005.486411,Song1Pk43(-9.5)63db.wav
37,NOGO,1.449657917,0,0,0,1,8018.856359,Song1Pk43(-9.5)63db.wav
38,GO,0.434792995,1,0,0,0,8389.565454,Song2Pea30(-5.5)63db.wav
39,NOGO,1.764398098,0,0,0,1,8489.275218,Song1Pk43(-9.5)63db.wav
40,GO,NA,0,1,0,0,9698.122152,Song2Pea30(-5.5)63db.wav
41,NOGO,1.185125113,0,0,0,1,9716.162129,Song1Pk43(-9.5)63db.wav
42,GO,0.446080923,1,0,0,0,9742.172052,Song2Pea30(-5.5)63db.wav
43,NOGO,0.503123999,0,0,0,1,9763.151994,Song1Pk43(-9.5)63db.wav
44,NOGO,1.138926029,0,0,0,1,9788.611951,Song1Pk43(-9.5)63db.wav
45,NOGO,NA,0,0,1,0,9821.821871,Song1Pk43(-9.5)63db.wav
46,NOGO,0.333136797,0,0,0,1,9841.921826,Song1Pk43(-9.5)63db.wav
47,GO,1.171819925,1,0,0,0,10577.45998,Song2Pea30(-5.5)63db.wav
48,NOGO,0.376873016,0,0,0,1,10715.68961,Song1Pk43(-9.5)63db.wav
49,GO,1.491850853,1,0,0,0,10762.75953,Song2Pea30(-5.5)63db.wav
50,GO,0.589115858,1,0,0,0,10904.34918,Song2Pea30(-5.5)63db.wav
51,GO,NA,0,1,0,0,11026.09883,Song2Pea30(-5.5)63db.wav
52,GO,0.869986057,1,0,0,0,11161.00853,Song2Pea30(-5.5)63db.wav
53,NOGO,NA,0,0,1,0,11567.77749,Song1Pk43(-9.5)63db.wav
54,NOGO,1.856088161,0,0,0,1,11584.49744,Song1Pk43(-9.5)63db.wav
55,NOGO,NA,0,0,1,0,12208.99589,Song1Pk43(-9.5)63db.wav
56,NOGO,1.147348881,0,0,0,1,12256.60579,Song1Pk43(-9.5)63db.wav
57,GO,0.699683905,1,0,0,0,12299.07565,Song2Pea30(-5.5)63db.wav
58,NOGO,NA,0,0,1,0,12440.50531,Song1Pk43(-9.5)63db.wav
59,NOGO,NA,0,0,1,0,12492.34518,Song1Pk43(-9.5)63db.wav
60,NOGO,NA,0,0,1,0,12526.02526,Song1Pk43(-9.5)63db.wav
61,NOGO,0.194904089,0,0,0,1,12889.1042,Song1Pk43(-9.5)63db.wav
62,GO,0.117357016,1,0,0,0,12914.57413,Song2Pea30(-5.5)63db.wav
63,GO,0,1,0,0,0,12962.104,Song2Pea30(-5.5)63db.wav
64,NOGO,0.066545963,0,0,0,1,13331.62309,Song1Pk43(-9.5)63db.wav
65,NOGO,0.255855083,0,0,0,1,13405.15289,Song1Pk43(-9.5)63db.wav
66,GO,0.07920289,1,0,0,0,13439.76278,Song2Pea30(-5.5)63db.wav
67,NOGO,NA,0,0,1,0,13496.35267,Song1Pk43(-9.5)63db.wav
68,GO,0.719357967,1,0,0,0,13585.32243,Song2Pea30(-5.5)63db.wav
69,GO,0.184493065,1,0,0,0,13617.28234,Song2Pea30(-5.5)63db.wav
70,GO,0.218924999,1,0,0,0,13640.9023,Song2Pea30(-5.5)63db.wav
71,GO,0.083076,1,0,0,0,13681.50219,Song2Pea30(-5.5)63db.wav
72,GO,0.751724005,1,0,0,0,13757.032,Song2Pea30(-5.5)63db.wav
73,GO,0,1,0,0,0,13837.82182,Song2Pea30(-5.5)63db.wav
74,NOGO,NA,0,0,1,0,14039.9313,Song1Pk43(-9.5)63db.wav
75,GO,NA,0,1,0,0,14136.66105,Song2Pea30(-5.5)63db.wav
76,GO,0.93510294,1,0,0,0,14171.56101,Song2Pea30(-5.5)63db.wav
77,NOGO,NA,0,0,1,0,14215.50086,Song1Pk43(-9.5)63db.wav
78,GO,NA,0,1,0,0,14237.31081,Song2Pea30(-5.5)63db.wav
79,GO,0,1,0,0,0,14258.20077,Song2Pea30(-5.5)63db.wav
80,NOGO,NA,0,0,1,0,14346.86053,Song1Pk43(-9.5)63db.wav
81,GO,0.88096714,1,0,0,0,14361.39068,Song2Pea30(-5.5)63db.wav
82,GO,0.270145178,1,0,0,0,14472.43024,Song2Pea30(-5.5)63db.wav
83,NOGO,0.922194958,0,0,0,1,14575.88997,Song1Pk43(-9.5)63db.wav
84,GO,1.900475025,1,0,0,0,14829.01935,Song2Pea30(-5.5)63db.wav
85,NOGO,0.455919981,0,0,0,1,15013.83888,Song1Pk43(-9.5)63db.wav
86,NOGO,1.046686888,0,0,0,1,15119.80861,Song1Pk43(-9.5)63db.wav
87,NOGO,0.913077831,0,0,0,1,15162.12851,Song1Pk43(-9.5)63db.wav
88,NOGO,NA,0,0,1,0,15195.36843,Song1Pk43(-9.5)63db.wav
89,GO,1.286071062,1,0,0,0,15240.28832,Song2Pea30(-5.5)63db.wav
90,GO,0.717647791,1,0,0,0,15286.14818,Song2Pea30(-5.5)63db.wav
91,GO,NA,0,1,0,0,15307.11818,Song2Pea30(-5.5)63db.wav
92,NOGO,NA,0,0,1,0,15356.46802,Song1Pk43(-9.5)63db.wav
93,NOGO,NA,0,0,1,0,15414.65786,Song1Pk43(-9.5)63db.wav
94,NOGO,NA,0,0,1,0,15453.09782,Song1Pk43(-9.5)63db.wav
95,GO,0.110631943,1,0,0,0,15486.75787,Song2Pea30(-5.5)63db.wav
96,NOGO,NA,0,0,1,0,15505.22765,Song1Pk43(-9.5)63db.wav
97,NOGO,0.972024202,0,0,0,1,15848.09683,Song1Pk43(-9.5)63db.wav
98,GO,0.579032898,1,0,0,0,15963.68653,Song2Pea30(-5.5)63db.wav
99,GO,0.013701916,1,0,0,0,16088.89618,Song2Pea30(-5.5)63db.wav
100,GO,NA,0,1,0,0,16135.40609,Song2Pea30(-5.5)63db.wav
101,GO,0.172844887,1,0,0,0,16182.77599,Song2Pea30(-5.5)63db.wav
102,GO,NA,0,1,0,0,16320.1956,Song2Pea30(-5.5)63db.wav
103,GO,0.224411964,1,0,0,0,16423.38537,Song2Pea30(-5.5)63db.wav
104,GO,0.623930931,1,0,0,0,16537.55508,Song2Pea30(-5.5)63db.wav
105,GO,0.377527952,1,0,0,0,16647.98481,Song2Pea30(-5.5)63db.wav
106,NOGO,NA,0,0,1,0,16677.89475,Song1Pk43(-9.5)63db.wav
107,GO,0.284270048,1,0,0,0,16694.45471,Song2Pea30(-5.5)63db.wav
108,GO,0.088826895,1,0,0,0,16803.7244,Song2Pea30(-5.5)63db.wav
109,NOGO,NA,0,0,1,0,16823.55437,Song1Pk43(-9.5)63db.wav
110,NOGO,NA,0,0,1,0,16888.47421,Song1Pk43(-9.5)63db.wav
111,GO,NA,0,1,0,0,16912.88415,Song2Pea30(-5.5)63db.wav
112,GO,0.09822917,1,0,0,0,16933.76409,Song2Pea30(-5.5)63db.wav
113,GO,0,1,0,0,0,17159.91353,Song2Pea30(-5.5)63db.wav
114,GO,NA,0,1,0,0,17260.95326,Song2Pea30(-5.5)63db.wav
115,NOGO,NA,0,0,1,0,17373.65299,Song1Pk43(-9.5)63db.wav
116,GO,0.129489899,1,0,0,0,17427.20305,Song2Pea30(-5.5)63db.wav
117,GO,NA,0,1,0,0,17555.22253,Song2Pea30(-5.5)63db.wav
118,NOGO,NA,0,0,1,0,17653.21227,Song1Pk43(-9.5)63db.wav
119,NOGO,NA,0,0,1,0,17770.56203,Song1Pk43(-9.5)63db.wav
120,NOGO,NA,0,0,1,0,17819.25186,Song1Pk43(-9.5)63db.wav
121,GO,0.225675106,1,0,0,0,17854.65179,Song2Pea30(-5.5)63db.wav
122,GO,NA,0,1,0,0,17908.07166,Song2Pea30(-5.5)63db.wav
123,GO,NA,0,1,0,0,17958.86154,Song2Pea30(-5.5)63db.wav
,,,47,17,33,26,,
