Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,NA,0,0,1,0,120.055325,Song1Pk43(-9.5)63db.wav
2,NOGO,0.886293888,0,0,0,1,150.6152611,Song1Pk43(-9.5)63db.wav
3,GO,1.378548145,1,0,0,0,230.105094,Song2Pea30(-5.5)63db.wav
4,NOGO,NA,0,0,1,0,253.9950211,Song1Pk43(-9.5)63db.wav
5,GO,0.138386965,1,0,0,0,301.4448841,Song2Pea30(-5.5)63db.wav
6,GO,0.340797901,1,0,0,0,353.1847551,Song2Pea30(-5.5)63db.wav
7,NOGO,1.898030996,0,0,0,1,443.7245171,Song1Pk43(-9.5)63db.wav
8,GO,1.82548213,1,0,0,0,494.614404,Song2Pea30(-5.5)63db.wav
9,NOGO,1.299930811,0,0,0,1,545.0543129,Song1Pk43(-9.5)63db.wav
10,GO,NA,0,1,0,0,579.3241911,Song2Pea30(-5.5)63db.wav
11,GO,NA,0,1,0,0,646.3740389,Song2Pea30(-5.5)63db.wav
12,GO,0.497977972,1,0,0,0,676.4539371,Song2Pea30(-5.5)63db.wav
13,GO,1.138206005,1,0,0,0,700.9138689,Song2Pea30(-5.5)63db.wav
14,GO,NA,0,1,0,0,804.1336451,Song2Pea30(-5.5)63db.wav
15,NOGO,NA,0,0,1,0,852.173507,Song1Pk43(-9.5)63db.wav
16,GO,0,1,0,0,0,1062.902991,Song2Pea30(-5.5)63db.wav
17,NOGO,1.132555008,0,0,0,1,1128.462829,Song1Pk43(-9.5)63db.wav
18,NOGO,NA,0,0,1,0,1187.132663,Song1Pk43(-9.5)63db.wav
19,GO,1.005033016,1,0,0,0,1253.922489,Song2Pea30(-5.5)63db.wav
20,GO,0.891826868,1,0,0,0,1316.882356,Song2Pea30(-5.5)63db.wav
21,GO,0.869087934,1,0,0,0,1373.992208,Song2Pea30(-5.5)63db.wav
22,GO,NA,0,1,0,0,1425.45206,Song2Pea30(-5.5)63db.wav
23,NOGO,0.124803066,0,0,0,1,1496.581933,Song1Pk43(-9.5)63db.wav
24,GO,0.067769051,1,0,0,0,1625.021572,Song2Pea30(-5.5)63db.wav
25,GO,0.549887896,1,0,0,0,1672.731435,Song2Pea30(-5.5)63db.wav
26,NOGO,NA,0,0,1,0,1695.751393,Song1Pk43(-9.5)63db.wav
27,GO,NA,0,1,0,0,1739.771298,Song2Pea30(-5.5)63db.wav
28,NOGO,NA,0,0,1,0,1791.651141,Song1Pk43(-9.5)63db.wav
29,NOGO,0,0,0,0,1,1983.990678,Song1Pk43(-9.5)63db.wav
30,NOGO,0.006597996,0,0,0,1,2017.770592,Song1Pk43(-9.5)63db.wav
31,NOGO,NA,0,0,1,0,2066.430456,Song1Pk43(-9.5)63db.wav
32,GO,0.809784889,1,0,0,0,2165.990257,Song2Pea30(-5.5)63db.wav
33,GO,NA,0,1,0,0,2343.59979,Song2Pea30(-5.5)63db.wav
34,NOGO,0.063642025,0,0,0,1,2489.429395,Song1Pk43(-9.5)63db.wav
35,NOGO,NA,0,0,1,0,2594.409154,Song1Pk43(-9.5)63db.wav
36,GO,0.529196978,1,0,0,0,2632.359056,Song2Pea30(-5.5)63db.wav
37,NOGO,0.867144823,0,0,0,1,2697.929055,Song1Pk43(-9.5)63db.wav
38,NOGO,0.86598897,0,0,0,1,2753.018759,Song1Pk43(-9.5)63db.wav
39,NOGO,0.462866068,0,0,0,1,2805.328643,Song1Pk43(-9.5)63db.wav
40,NOGO,NA,0,0,1,0,3278.017459,Song1Pk43(-9.5)63db.wav
41,GO,1.168343067,1,0,0,0,3466.076992,Song2Pea30(-5.5)63db.wav
42,GO,0.040731907,1,0,0,0,3578.766718,Song2Pea30(-5.5)63db.wav
43,GO,0.768204927,1,0,0,0,3955.42574,Song2Pea30(-5.5)63db.wav
44,GO,NA,0,1,0,0,4232.295165,Song2Pea30(-5.5)63db.wav
45,GO,1.880488157,1,0,0,0,4249.90503,Song2Pea30(-5.5)63db.wav
46,NOGO,NA,0,0,1,0,4267.284985,Song1Pk43(-9.5)63db.wav
47,GO,NA,0,1,0,0,4526.634333,Song2Pea30(-5.5)63db.wav
48,NOGO,NA,0,0,1,0,4983.423186,Song1Pk43(-9.5)63db.wav
49,GO,NA,0,1,0,0,5009.52311,Song2Pea30(-5.5)63db.wav
50,NOGO,1.104514837,0,0,0,1,5175.782712,Song1Pk43(-9.5)63db.wav
51,GO,NA,0,1,0,0,5247.972514,Song2Pea30(-5.5)63db.wav
52,NOGO,NA,0,0,1,0,5329.452298,Song1Pk43(-9.5)63db.wav
53,GO,0.393274069,1,0,0,0,5342.082289,Song2Pea30(-5.5)63db.wav
54,GO,0.993379116,1,0,0,0,5493.081897,Song2Pea30(-5.5)63db.wav
55,GO,0,1,0,0,0,5645.281512,Song2Pea30(-5.5)63db.wav
56,GO,NA,0,1,0,0,6097.790397,Song2Pea30(-5.5)63db.wav
57,NOGO,0.334079027,0,0,0,1,7368.997374,Song1Pk43(-9.5)63db.wav
58,GO,1.28476119,1,0,0,0,7438.177017,Song2Pea30(-5.5)63db.wav
59,GO,NA,0,1,0,0,8189.035152,Song2Pea30(-5.5)63db.wav
60,NOGO,NA,0,0,1,0,8497.734382,Song1Pk43(-9.5)63db.wav
61,NOGO,1.631484032,0,0,0,1,8517.434336,Song1Pk43(-9.5)63db.wav
62,NOGO,0.715627909,0,0,0,1,8983.793158,Song1Pk43(-9.5)63db.wav
63,GO,0.939430952,1,0,0,0,9433.472023,Song2Pea30(-5.5)63db.wav
64,NOGO,NA,0,0,1,0,9466.741937,Song1Pk43(-9.5)63db.wav
65,GO,NA,0,1,0,0,9480.401917,Song2Pea30(-5.5)63db.wav
66,NOGO,NA,0,0,1,0,9500.871858,Song1Pk43(-9.5)63db.wav
67,NOGO,NA,0,0,1,0,9992.450604,Song1Pk43(-9.5)63db.wav
68,NOGO,1.471942902,0,0,0,1,10271.68992,Song1Pk43(-9.5)63db.wav
69,NOGO,0.000919104,0,0,0,1,11342.04726,Song1Pk43(-9.5)63db.wav
70,NOGO,NA,0,0,1,0,11377.18714,Song1Pk43(-9.5)63db.wav
71,NOGO,0.005626917,0,0,0,1,11438.48701,Song1Pk43(-9.5)63db.wav
72,NOGO,1.378816128,0,0,0,1,11464.77693,Song1Pk43(-9.5)63db.wav
73,NOGO,0.929229975,0,0,0,1,12150.6354,Song1Pk43(-9.5)63db.wav
74,GO,0.211065054,1,0,0,0,12436.32453,Song2Pea30(-5.5)63db.wav
75,GO,NA,0,1,0,0,12479.25439,Song2Pea30(-5.5)63db.wav
76,GO,NA,0,1,0,0,13159.25269,Song2Pea30(-5.5)63db.wav
77,GO,NA,0,1,0,0,13188.89261,Song2Pea30(-5.5)63db.wav
78,GO,0.266665936,1,0,0,0,13289.15235,Song2Pea30(-5.5)63db.wav
79,GO,NA,0,1,0,0,13366.57219,Song2Pea30(-5.5)63db.wav
80,NOGO,NA,0,0,1,0,13455.53196,Song1Pk43(-9.5)63db.wav
81,GO,1.829380035,1,0,0,0,13716.82129,Song2Pea30(-5.5)63db.wav
82,GO,0.049637794,1,0,0,0,14476.22939,Song2Pea30(-5.5)63db.wav
83,GO,NA,0,1,0,0,15152.91771,Song2Pea30(-5.5)63db.wav
84,NOGO,NA,0,0,1,0,15317.97729,Song1Pk43(-9.5)63db.wav
85,GO,0,1,0,0,0,15369.41714,Song2Pea30(-5.5)63db.wav
86,GO,1.615160942,1,0,0,0,15623.11653,Song2Pea30(-5.5)63db.wav
87,GO,NA,0,1,0,0,15802.83609,Song2Pea30(-5.5)63db.wav
88,NOGO,NA,0,0,1,0,15819.41606,Song1Pk43(-9.5)63db.wav
89,NOGO,0.585377932,0,0,0,1,15836.21599,Song1Pk43(-9.5)63db.wav
90,GO,0.790945053,1,0,0,0,15939.53574,Song2Pea30(-5.5)63db.wav
91,NOGO,NA,0,0,1,0,16169.98513,Song1Pk43(-9.5)63db.wav
92,NOGO,NA,0,0,1,0,16315.885,Song1Pk43(-9.5)63db.wav
93,GO,0.706277132,1,0,0,0,16424.46451,Song2Pea30(-5.5)63db.wav
94,NOGO,0.170631886,0,0,0,1,16654.34394,Song1Pk43(-9.5)63db.wav
95,GO,0.307416916,1,0,0,0,16914.2533,Song2Pea30(-5.5)63db.wav
96,GO,0.51019311,1,0,0,0,16962.36319,Song2Pea30(-5.5)63db.wav
97,NOGO,1.101351976,0,0,0,1,16997.42309,Song1Pk43(-9.5)63db.wav
98,NOGO,0.147957087,0,0,0,1,17335.23224,Song1Pk43(-9.5)63db.wav
99,GO,NA,0,1,0,0,17716.24129,Song2Pea30(-5.5)63db.wav
100,NOGO,NA,0,0,1,0,17921.59074,Song1Pk43(-9.5)63db.wav
,,,33,20,23,24,,
