Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,0.709902048,1,0,0,0,419.407696,Song2Pea30(-5.5)63db.wav
2,NOGO,1.474569798,0,0,0,1,714.596957,Song1Pk43(-9.5)63db.wav
3,GO,NA,0,1,0,0,961.9163101,Song2Pea30(-5.5)63db.wav
4,NOGO,NA,0,0,1,0,1281.425523,Song1Pk43(-9.5)63db.wav
5,NOGO,NA,0,0,1,0,1627.40466,Song1Pk43(-9.5)63db.wav
6,GO,0.476398945,1,0,0,0,1719.864396,Song2Pea30(-5.5)63db.wav
7,NOGO,1.444205046,0,0,0,1,1828.894145,Song1Pk43(-9.5)63db.wav
8,GO,0.312400103,1,0,0,0,1906.743954,Song2Pea30(-5.5)63db.wav
9,NOGO,0.070645094,0,0,0,1,1927.853884,Song1Pk43(-9.5)63db.wav
10,GO,0.241153002,1,0,0,0,2150.663354,Song2Pea30(-5.5)63db.wav
11,GO,0.212687969,1,0,0,0,2346.10288,Song2Pea30(-5.5)63db.wav
12,NOGO,0.528403044,0,0,0,1,3545.09983,Song1Pk43(-9.5)63db.wav
13,NOGO,NA,0,0,1,0,3599.259747,Song1Pk43(-9.5)63db.wav
14,GO,NA,0,1,0,0,4081.498488,Song2Pea30(-5.5)63db.wav
15,GO,0.162299156,1,0,0,0,4574.767277,Song2Pea30(-5.5)63db.wav
16,NOGO,0,0,0,0,1,4613.907194,Song1Pk43(-9.5)63db.wav
17,NOGO,NA,0,0,1,0,4784.536739,Song1Pk43(-9.5)63db.wav
18,NOGO,1.991554022,0,0,0,1,5209.525656,Song1Pk43(-9.5)63db.wav
19,NOGO,0.112818003,0,0,0,1,5279.125508,Song1Pk43(-9.5)63db.wav
20,NOGO,NA,0,0,1,0,5383.555238,Song1Pk43(-9.5)63db.wav
21,GO,1.568653107,1,0,0,0,5760.144458,Song2Pea30(-5.5)63db.wav
22,NOGO,NA,0,0,1,0,5868.304031,Song1Pk43(-9.5)63db.wav
23,NOGO,1.442542076,0,0,0,1,5883.183989,Song1Pk43(-9.5)63db.wav
24,GO,0.603621006,1,0,0,0,6008.893657,Song2Pea30(-5.5)63db.wav
25,GO,0.245998144,1,0,0,0,6035.593616,Song2Pea30(-5.5)63db.wav
