Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,0.406677961,1,0,0,0,34.128088,Song2Pea30(-5.5)63db.wav
2,NOGO,0.771254063,0,0,0,1,92.77794003,Song1Pk43(-9.5)63db.wav
3,GO,0,1,0,0,0,126.267858,Song2Pea30(-5.5)63db.wav
4,NOGO,NA,0,0,1,0,177.777739,Song1Pk43(-9.5)63db.wav
5,NOGO,NA,0,0,1,0,194.1777151,Song1Pk43(-9.5)63db.wav
6,NOGO,NA,0,0,1,0,234.0175819,Song1Pk43(-9.5)63db.wav
7,NOGO,1.432518959,0,0,0,1,253.827528,Song1Pk43(-9.5)63db.wav
8,GO,0.123965979,1,0,0,0,381.9172549,Song2Pea30(-5.5)63db.wav
9,NOGO,NA,0,0,1,0,543.766819,Song1Pk43(-9.5)63db.wav
10,NOGO,0.285304785,0,0,0,1,557.0067639,Song1Pk43(-9.5)63db.wav
11,GO,0.060563087,1,0,0,0,644.546582,Song2Pea30(-5.5)63db.wav
12,NOGO,NA,0,0,1,0,678.116472,Song1Pk43(-9.5)63db.wav
13,GO,0.038401842,1,0,0,0,731.9863329,Song2Pea30(-5.5)63db.wav
14,GO,0.306264877,1,0,0,0,756.7062991,Song2Pea30(-5.5)63db.wav
15,NOGO,1.099643946,0,0,0,1,826.9461179,Song1Pk43(-9.5)63db.wav
16,NOGO,NA,0,0,1,0,894.1960969,Song1Pk43(-9.5)63db.wav
17,NOGO,0.15417695,0,0,0,1,969.295752,Song1Pk43(-9.5)63db.wav
18,GO,0.061779022,1,0,0,0,1294.704937,Song2Pea30(-5.5)63db.wav
19,GO,NA,0,1,0,0,1402.594668,Song2Pea30(-5.5)63db.wav
20,GO,0,1,0,0,0,1432.344627,Song2Pea30(-5.5)63db.wav
21,NOGO,NA,0,0,1,0,1559.964301,Song1Pk43(-9.5)63db.wav
22,GO,0.15682292,1,0,0,0,1677.39399,Song2Pea30(-5.5)63db.wav
23,GO,0.491222143,1,0,0,0,1772.303745,Song2Pea30(-5.5)63db.wav
24,NOGO,0.390562057,0,0,0,1,1916.073374,Song1Pk43(-9.5)63db.wav
25,NOGO,0.242622852,0,0,0,1,2043.003042,Song1Pk43(-9.5)63db.wav
26,GO,0,1,0,0,0,2165.102755,Song2Pea30(-5.5)63db.wav
27,NOGO,NA,0,0,1,0,2234.232572,Song1Pk43(-9.5)63db.wav
28,GO,NA,0,1,0,0,2256.982515,Song2Pea30(-5.5)63db.wav
29,NOGO,0.898841858,0,0,0,1,2280.822476,Song1Pk43(-9.5)63db.wav
30,NOGO,NA,0,0,1,0,3381.199693,Song1Pk43(-9.5)63db.wav
31,NOGO,1.400668144,0,0,0,1,3395.34965,Song1Pk43(-9.5)63db.wav
32,GO,0.231436014,1,0,0,0,3425.579626,Song2Pea30(-5.5)63db.wav
33,GO,0.305414915,1,0,0,0,3492.339421,Song2Pea30(-5.5)63db.wav
34,NOGO,0.445239067,0,0,0,1,3878.278445,Song1Pk43(-9.5)63db.wav
35,GO,0.631855965,1,0,0,0,3938.948332,Song2Pea30(-5.5)63db.wav
36,GO,0.725321054,1,0,0,0,3973.248256,Song2Pea30(-5.5)63db.wav
37,NOGO,NA,0,0,1,0,4047.428021,Song1Pk43(-9.5)63db.wav
38,GO,NA,0,1,0,0,4222.307607,Song2Pea30(-5.5)63db.wav
39,GO,NA,0,1,0,0,4490.79692,Song2Pea30(-5.5)63db.wav
40,GO,0,1,0,0,0,4558.056741,Song2Pea30(-5.5)63db.wav
41,GO,0.07656002,1,0,0,0,4674.556472,Song2Pea30(-5.5)63db.wav
42,NOGO,0.531129122,0,0,0,1,4730.226316,Song1Pk43(-9.5)63db.wav
43,GO,1.057805061,1,0,0,0,4771.61621,Song2Pea30(-5.5)63db.wav
44,NOGO,NA,0,0,1,0,4930.335822,Song1Pk43(-9.5)63db.wav
45,GO,NA,0,1,0,0,5057.135524,Song2Pea30(-5.5)63db.wav
46,NOGO,NA,0,0,1,0,5086.165434,Song1Pk43(-9.5)63db.wav
47,GO,1.058610916,1,0,0,0,5377.094711,Song2Pea30(-5.5)63db.wav
48,NOGO,0.070688009,0,0,0,1,5444.834531,Song1Pk43(-9.5)63db.wav
49,GO,0,1,0,0,0,5675.133957,Song2Pea30(-5.5)63db.wav
50,NOGO,NA,0,0,1,0,5707.343902,Song1Pk43(-9.5)63db.wav
51,NOGO,NA,0,0,1,0,5730.713858,Song1Pk43(-9.5)63db.wav
52,NOGO,1.288022995,0,0,0,1,5793.023654,Song1Pk43(-9.5)63db.wav
53,GO,0,1,0,0,0,5948.553306,Song2Pea30(-5.5)63db.wav
54,NOGO,0.198512077,0,0,0,1,6087.23293,Song1Pk43(-9.5)63db.wav
55,GO,0,1,0,0,0,6164.902729,Song2Pea30(-5.5)63db.wav
56,GO,0.063448906,1,0,0,0,6217.352635,Song2Pea30(-5.5)63db.wav
57,NOGO,0.421312094,0,0,0,1,6494.721949,Song1Pk43(-9.5)63db.wav
58,GO,0.017294884,1,0,0,0,6738.381302,Song2Pea30(-5.5)63db.wav
59,NOGO,NA,0,0,1,0,6773.271245,Song1Pk43(-9.5)63db.wav
60,NOGO,NA,0,0,1,0,6852.091043,Song1Pk43(-9.5)63db.wav
61,GO,0.195002079,1,0,0,0,6988.710867,Song2Pea30(-5.5)63db.wav
62,GO,0.682389975,1,0,0,0,7623.149095,Song2Pea30(-5.5)63db.wav
63,GO,0.021349907,1,0,0,0,7663.428983,Song2Pea30(-5.5)63db.wav
64,NOGO,NA,0,0,1,0,7687.78893,Song1Pk43(-9.5)63db.wav
65,GO,1.151517153,1,0,0,0,7701.778899,Song2Pea30(-5.5)63db.wav
