Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,NA,0,1,0,0,202.943974,Song2Pea30(-5.5)63db.wav
2,GO,1.304904938,1,0,0,0,241.0338681,Song2Pea30(-5.5)63db.wav
3,NOGO,NA,0,0,1,0,296.2137489,Song1Pk43(-9.5)63db.wav
4,NOGO,1.797011852,0,0,0,1,322.663677,Song1Pk43(-9.5)63db.wav
5,GO,0.12383008,1,0,0,0,348.88361,Song2Pea30(-5.5)63db.wav
6,GO,NA,0,1,0,0,388.003535,Song2Pea30(-5.5)63db.wav
7,NOGO,NA,0,0,1,0,477.703294,Song1Pk43(-9.5)63db.wav
8,GO,0.177798986,1,0,0,0,804.2024829,Song2Pea30(-5.5)63db.wav
9,GO,NA,0,1,0,0,1314.501218,Song2Pea30(-5.5)63db.wav
10,GO,NA,0,1,0,0,1352.131118,Song2Pea30(-5.5)63db.wav
11,NOGO,0.693789005,0,0,0,1,3233.456371,Song1Pk43(-9.5)63db.wav
12,GO,0.158728838,1,0,0,0,3273.286304,Song2Pea30(-5.5)63db.wav
13,GO,0.538099051,1,0,0,0,3329.776138,Song2Pea30(-5.5)63db.wav
14,GO,0.729743004,1,0,0,0,3836.43487,Song2Pea30(-5.5)63db.wav
15,GO,NA,0,1,0,0,4362.793568,Song2Pea30(-5.5)63db.wav
16,GO,NA,0,1,0,0,4481.453264,Song2Pea30(-5.5)63db.wav
17,NOGO,NA,0,0,1,0,5275.03126,Song1Pk43(-9.5)63db.wav
18,GO,0.835843086,1,0,0,0,5578.560511,Song2Pea30(-5.5)63db.wav
19,NOGO,1.213178158,0,0,0,1,5768.440011,Song1Pk43(-9.5)63db.wav
20,GO,NA,0,1,0,0,5841.829816,Song2Pea30(-5.5)63db.wav
21,GO,0.200576067,1,0,0,0,5950.53959,Song2Pea30(-5.5)63db.wav
22,GO,0.106716156,1,0,0,0,6392.118454,Song2Pea30(-5.5)63db.wav
23,NOGO,0.581518888,0,0,0,1,6903.677171,Song1Pk43(-9.5)63db.wav
24,NOGO,NA,0,0,1,0,8089.074224,Song1Pk43(-9.5)63db.wav
25,NOGO,0.530315876,0,0,0,1,8361.323521,Song1Pk43(-9.5)63db.wav
26,NOGO,0.32089901,0,0,0,1,8672.822723,Song1Pk43(-9.5)63db.wav
27,GO,1.007472992,1,0,0,0,10165.25901,Song2Pea30(-5.5)63db.wav
28,GO,NA,0,1,0,0,10511.17812,Song2Pea30(-5.5)63db.wav
29,NOGO,NA,0,0,1,0,11414.29584,Song1Pk43(-9.5)63db.wav
30,GO,0,1,0,0,0,11434.02581,Song2Pea30(-5.5)63db.wav
31,GO,0.951549053,1,0,0,0,12243.27376,Song2Pea30(-5.5)63db.wav
32,NOGO,0,0,0,0,1,12300.96362,Song1Pk43(-9.5)63db.wav
33,GO,0.510761023,1,0,0,0,12342.23353,Song2Pea30(-5.5)63db.wav
34,NOGO,NA,0,0,1,0,12831.29231,Song1Pk43(-9.5)63db.wav
35,GO,0.248048067,1,0,0,0,12902.47214,Song2Pea30(-5.5)63db.wav
36,NOGO,0.246551037,0,0,0,1,13643.64027,Song1Pk43(-9.5)63db.wav
37,GO,0.091150045,1,0,0,0,14721.09774,Song2Pea30(-5.5)63db.wav
38,GO,0.149466038,1,0,0,0,16244.05373,Song2Pea30(-5.5)63db.wav
39,GO,0.078518867,1,0,0,0,16841.48225,Song2Pea30(-5.5)63db.wav
40,NOGO,NA,0,0,1,0,17138.01152,Song1Pk43(-9.5)63db.wav
41,NOGO,NA,0,0,1,0,17881.18962,Song1Pk43(-9.5)63db.wav
,,,17,8,8,8,,
