Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,0.302411079,0,0,0,1,940.3240919,Song1Pk43(-9.5)63db.wav
2,NOGO,0.853070974,0,0,0,1,1413.573114,Song1Pk43(-9.5)63db.wav
3,NOGO,0.26926899,0,0,0,1,1458.602808,Song1Pk43(-9.5)63db.wav
4,NOGO,NA,0,0,1,0,1508.032692,Song1Pk43(-9.5)63db.wav
5,GO,0,1,0,0,0,1528.702651,Song2Pea30(-5.5)63db.wav
6,GO,1.266877174,1,0,0,0,1554.082603,Song2Pea30(-5.5)63db.wav
7,NOGO,1.481385946,0,0,0,1,1701.222206,Song1Pk43(-9.5)63db.wav
8,GO,NA,0,1,0,0,1741.082172,Song2Pea30(-5.5)63db.wav
9,GO,0.214950085,1,0,0,0,2113.251224,Song2Pea30(-5.5)63db.wav
10,NOGO,NA,0,0,1,0,2143.15114,Song1Pk43(-9.5)63db.wav
11,GO,0.299716949,1,0,0,0,2377.390604,Song2Pea30(-5.5)63db.wav
12,NOGO,0.149085999,0,0,0,1,3322.048149,Song1Pk43(-9.5)63db.wav
13,GO,1.071907997,1,0,0,0,3802.426941,Song2Pea30(-5.5)63db.wav
14,NOGO,1.41328907,0,0,0,1,3885.996756,Song1Pk43(-9.5)63db.wav
15,NOGO,NA,0,0,1,0,4040.806378,Song1Pk43(-9.5)63db.wav
16,NOGO,0.709319115,0,0,0,1,4060.33629,Song1Pk43(-9.5)63db.wav
17,GO,NA,0,1,0,0,4097.676221,Song2Pea30(-5.5)63db.wav
18,GO,0.683172941,1,0,0,0,4145.146099,Song2Pea30(-5.5)63db.wav
19,NOGO,NA,0,0,1,0,4161.546044,Song1Pk43(-9.5)63db.wav
20,NOGO,NA,0,0,1,0,4334.065636,Song1Pk43(-9.5)63db.wav
21,NOGO,0.085287094,0,0,0,1,4359.945589,Song1Pk43(-9.5)63db.wav
22,NOGO,0.684798002,0,0,0,1,4393.695467,Song1Pk43(-9.5)63db.wav
23,GO,0.793706179,1,0,0,0,4421.885419,Song2Pea30(-5.5)63db.wav
24,NOGO,NA,0,0,1,0,4629.474892,Song1Pk43(-9.5)63db.wav
25,NOGO,NA,0,0,1,0,4647.504876,Song1Pk43(-9.5)63db.wav
26,NOGO,NA,0,0,1,0,4665.564816,Song1Pk43(-9.5)63db.wav
27,GO,1.817712069,1,0,0,0,4689.11474,Song2Pea30(-5.5)63db.wav
28,GO,NA,0,1,0,0,4718.104662,Song2Pea30(-5.5)63db.wav
29,NOGO,NA,0,0,1,0,4749.854601,Song1Pk43(-9.5)63db.wav
30,GO,NA,0,1,0,0,4775.684739,Song2Pea30(-5.5)63db.wav
31,GO,NA,0,1,0,0,4793.874502,Song2Pea30(-5.5)63db.wav
32,GO,1.345131159,1,0,0,0,4989.364004,Song2Pea30(-5.5)63db.wav
33,NOGO,NA,0,0,1,0,5005.733968,Song1Pk43(-9.5)63db.wav
34,NOGO,NA,0,0,1,0,5032.073879,Song1Pk43(-9.5)63db.wav
35,GO,0.954524994,1,0,0,0,5067.033843,Song2Pea30(-5.5)63db.wav
36,NOGO,NA,0,0,1,0,5083.093765,Song1Pk43(-9.5)63db.wav
37,GO,0.756807804,1,0,0,0,5129.043636,Song2Pea30(-5.5)63db.wav
38,GO,NA,0,1,0,0,5220.773459,Song2Pea30(-5.5)63db.wav
39,NOGO,NA,0,0,1,0,5295.093258,Song1Pk43(-9.5)63db.wav
40,GO,0.901506901,1,0,0,0,5997.571496,Song2Pea30(-5.5)63db.wav
41,NOGO,1.037334919,0,0,0,1,6047.931359,Song1Pk43(-9.5)63db.wav
42,NOGO,NA,0,0,1,0,6075.991272,Song1Pk43(-9.5)63db.wav
43,NOGO,NA,0,0,1,0,6099.30126,Song1Pk43(-9.5)63db.wav
44,GO,NA,0,1,0,0,6122.681188,Song2Pea30(-5.5)63db.wav
45,GO,1.216945887,1,0,0,0,6295.370734,Song2Pea30(-5.5)63db.wav
46,GO,1.463836908,1,0,0,0,6491.04026,Song2Pea30(-5.5)63db.wav
47,GO,NA,0,1,0,0,6513.63022,Song2Pea30(-5.5)63db.wav
48,NOGO,0.970396042,0,0,0,1,6620.84992,Song1Pk43(-9.5)63db.wav
49,NOGO,NA,0,0,1,0,6654.6,Song1Pk43(-9.5)63db.wav
50,GO,0.001225948,1,0,0,0,6683.299804,Song2Pea30(-5.5)63db.wav
51,GO,0.636701107,1,0,0,0,6740.449648,Song2Pea30(-5.5)63db.wav
52,GO,0.823485136,1,0,0,0,7538.357617,Song2Pea30(-5.5)63db.wav
53,NOGO,NA,0,0,1,0,7633.9674,Song1Pk43(-9.5)63db.wav
54,NOGO,0.948645115,0,0,0,1,7919.056671,Song1Pk43(-9.5)63db.wav
55,GO,0.941374063,1,0,0,0,7971.026564,Song2Pea30(-5.5)63db.wav
56,GO,1.834676981,1,0,0,0,8037.286409,Song2Pea30(-5.5)63db.wav
57,NOGO,NA,0,0,1,0,8088.566293,Song1Pk43(-9.5)63db.wav
58,GO,0,1,0,0,0,8471.345282,Song2Pea30(-5.5)63db.wav
59,NOGO,NA,0,0,1,0,8527.195161,Song1Pk43(-9.5)63db.wav
60,GO,0.31928587,1,0,0,0,8701.924732,Song2Pea30(-5.5)63db.wav
61,NOGO,NA,0,0,1,0,8766.234532,Song1Pk43(-9.5)63db.wav
62,GO,0.509015083,1,0,0,0,9240.103361,Song2Pea30(-5.5)63db.wav
63,GO,0.246412039,1,0,0,0,9632.732364,Song2Pea30(-5.5)63db.wav
64,NOGO,1.103426933,0,0,0,1,9878.501767,Song1Pk43(-9.5)63db.wav
65,GO,0.378152847,1,0,0,0,10232.64089,Song2Pea30(-5.5)63db.wav
66,GO,1.200824976,1,0,0,0,10288.06073,Song2Pea30(-5.5)63db.wav
67,NOGO,NA,0,0,1,0,10546.02007,Song1Pk43(-9.5)63db.wav
68,NOGO,0.119884968,0,0,0,1,10625.15989,Song1Pk43(-9.5)63db.wav
69,NOGO,NA,0,0,1,0,10656.77981,Song1Pk43(-9.5)63db.wav
70,GO,0.091001034,1,0,0,0,10683.06976,Song2Pea30(-5.5)63db.wav
71,GO,1.022377968,1,0,0,0,10822.03942,Song2Pea30(-5.5)63db.wav
72,GO,NA,0,1,0,0,10889.58923,Song2Pea30(-5.5)63db.wav
73,NOGO,NA,0,0,1,0,11256.7283,Song1Pk43(-9.5)63db.wav
74,NOGO,NA,0,0,1,0,11272.35829,Song1Pk43(-9.5)63db.wav
75,GO,1.826961994,1,0,0,0,11541.3176,Song2Pea30(-5.5)63db.wav
76,NOGO,1.006789923,0,0,0,1,11669.79728,Song1Pk43(-9.5)63db.wav
77,NOGO,NA,0,0,1,0,11826.12688,Song1Pk43(-9.5)63db.wav
78,NOGO,NA,0,0,1,0,11995.02645,Song1Pk43(-9.5)63db.wav
79,GO,0,1,0,0,0,12019.11638,Song2Pea30(-5.5)63db.wav
80,GO,NA,0,1,0,0,12171.16602,Song2Pea30(-5.5)63db.wav
81,NOGO,NA,0,0,1,0,12224.3959,Song1Pk43(-9.5)63db.wav
82,NOGO,0.523159027,0,0,0,1,12321.54562,Song1Pk43(-9.5)63db.wav
83,GO,0.153157949,1,0,0,0,12497.23521,Song2Pea30(-5.5)63db.wav
84,NOGO,NA,0,0,1,0,12794.08445,Song1Pk43(-9.5)63db.wav
85,NOGO,NA,0,0,1,0,12860.37446,Song1Pk43(-9.5)63db.wav
86,GO,1.19826293,1,0,0,0,12889.81421,Song2Pea30(-5.5)63db.wav
87,NOGO,1.135907173,0,0,0,1,13149.18376,Song1Pk43(-9.5)63db.wav
88,GO,NA,0,1,0,0,13591.47245,Song2Pea30(-5.5)63db.wav
89,NOGO,NA,0,0,1,0,13707.05218,Song1Pk43(-9.5)63db.wav
90,GO,NA,0,1,0,0,14892.74927,Song2Pea30(-5.5)63db.wav
91,NOGO,NA,0,0,1,0,14910.09933,Song1Pk43(-9.5)63db.wav
92,NOGO,NA,0,0,1,0,14929.49909,Song1Pk43(-9.5)63db.wav
93,GO,0.713246107,1,0,0,0,14945.42929,Song2Pea30(-5.5)63db.wav
94,GO,1.791064024,1,0,0,0,14990.86895,Song2Pea30(-5.5)63db.wav
95,GO,0.287979126,1,0,0,0,15013.24891,Song2Pea30(-5.5)63db.wav
96,GO,NA,0,1,0,0,15045.25902,Song2Pea30(-5.5)63db.wav
97,GO,0,1,0,0,0,15100.83869,Song2Pea30(-5.5)63db.wav
98,GO,0,1,0,0,0,15141.53858,Song2Pea30(-5.5)63db.wav
99,GO,NA,0,1,0,0,15152.53861,Song2Pea30(-5.5)63db.wav
100,GO,NA,0,1,0,0,15177.91854,Song2Pea30(-5.5)63db.wav
101,GO,0,1,0,0,0,15233.95836,Song2Pea30(-5.5)63db.wav
102,GO,0.115833044,1,0,0,0,15291.96823,Song2Pea30(-5.5)63db.wav
103,NOGO,NA,0,0,1,0,15564.17755,Song1Pk43(-9.5)63db.wav
104,GO,NA,0,1,0,0,15791.96699,Song2Pea30(-5.5)63db.wav
105,GO,0,1,0,0,0,16082.90627,Song2Pea30(-5.5)63db.wav
106,GO,1.216665983,1,0,0,0,16431.12538,Song2Pea30(-5.5)63db.wav
107,GO,NA,0,1,0,0,16468.49528,Song2Pea30(-5.5)63db.wav
108,GO,0.028398037,1,0,0,0,16543.42511,Song2Pea30(-5.5)63db.wav
109,GO,0.282906055,1,0,0,0,16637.45486,Song2Pea30(-5.5)63db.wav
110,NOGO,NA,0,0,1,0,16679.09477,Song1Pk43(-9.5)63db.wav
111,NOGO,NA,0,0,1,0,16748.9246,Song1Pk43(-9.5)63db.wav
112,NOGO,NA,0,0,1,0,16894.64422,Song1Pk43(-9.5)63db.wav
113,GO,0.15354681,1,0,0,0,16998.65398,Song2Pea30(-5.5)63db.wav
114,NOGO,NA,0,0,1,0,17125.30366,Song1Pk43(-9.5)63db.wav
115,GO,1.043375015,1,0,0,0,17172.08354,Song2Pea30(-5.5)63db.wav
116,NOGO,NA,0,0,1,0,17374.69302,Song1Pk43(-9.5)63db.wav
117,GO,0,1,0,0,0,17427.18287,Song2Pea30(-5.5)63db.wav
118,GO,0.396573067,1,0,0,0,17882.60177,Song2Pea30(-5.5)63db.wav
,,,46,17,38,17,,
