Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,NOGO,0.7249500751495361,0,0,0,1,28.44665813446045
2,NOGO,0.06641912460327148,0,0,0,1,52.396399974823
3,NOGO,0,0,0,0,1,77.74613404273987
4,GO,0,1,0,0,0,112.70600295066833
5,NOGO,0.5616931915283203,0,0,0,1,151.5554599761963
6,GO,0.37166500091552734,1,0,0,0,175.23523902893066
7,NOGO,0.303131103515625,0,0,0,1,380.3033790588379
8,NOGO,NA,0,0,1,0,646.6308860778809
9,GO,0.1364729404449463,1,0,0,0,708.3205001354218
10,NOGO,NA,0,0,1,0,911.5285210609436
11,GO,0,1,0,0,0,1295.2748801708221
12,GO,0.5091099739074707,1,0,0,0,1318.5947551727295
13,NOGO,0.9492170810699463,0,0,0,1,1422.5736830234528
14,NOGO,0.33439016342163086,0,0,0,1,1472.8632099628448
15,NOGO,NA,0,0,1,0,1505.2528820037842
16,NOGO,NA,0,0,1,0,1519.3927910327911
17,NOGO,NA,0,0,1,0,1628.781767129898
18,NOGO,NA,0,0,1,0,1783.1702871322632
19,NOGO,0.48368406295776367,0,0,0,1,2085.1575090885162
20,NOGO,0.4951670169830322,0,0,0,1,2122.087182044983
21,GO,0,1,0,0,0,2161.5668959617615
22,NOGO,NA,0,0,1,0,2300.0855391025543
23,GO,0,1,0,0,0,2368.8849020004272
24,NOGO,NA,0,0,1,0,2390.9947991371155
25,GO,0,1,0,0,0,2589.232812166214
26,GO,0.3902740478515625,1,0,0,0,2648.782286167145
27,NOGO,NA,0,0,1,0,2699.3718769550323
28,GO,NA,0,1,0,0,2720.5015981197357
29,NOGO,1.1967990398406982,0,0,0,1,2951.949450969696
30,NOGO,NA,0,0,1,0,2989.409080028534
31,NOGO,NA,0,0,1,0,3055.9684851169586
32,GO,NA,0,1,0,0,3371.1056401729584
33,GO,NA,0,1,0,0,3655.6330020427704
34,GO,0,1,0,0,0,3681.8626849651337
35,NOGO,NA,0,0,1,0,3719.16264295578
36,GO,NA,0,1,0,0,3863.6510519981384
37,NOGO,0.7939939498901367,0,0,0,1,4147.148404121399
38,GO,0,1,0,0,0,4179.68811416626
39,NOGO,NA,0,0,1,0,5177.228903055191
40,NOGO,NA,0,0,1,0,5197.0487360954285
41,GO,0.05109691619873047,1,0,0,0,5247.5382170677185
42,NOGO,NA,0,0,1,0,5292.597798109055
43,GO,0.19118404388427734,1,0,0,0,5325.617494106293
44,GO,NA,0,1,0,0,5376.06707906723
45,GO,0.4494590759277344,1,0,0,0,5554.215572118759
46,GO,NA,0,1,0,0,5595.325117111206
47,GO,0,1,0,0,0,5720.483839035034
48,GO,0.23238492012023926,1,0,0,0,5899.342235088348
49,NOGO,NA,0,0,1,0,6034.731014966965
50,NOGO,NA,0,0,1,0,6075.050668954849
51,GO,0.1648731231689453,1,0,0,0,6091.770483016968
52,GO,0,1,0,0,0,6171.499746084213
53,GO,0.1848161220550537,1,0,0,0,6199.539433002472
