Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,NOGO,NA,0,0,1,0,77.86178398132324
2,NOGO,NA,0,0,1,0,112.43156695365906
3,NOGO,0.004169940948486328,0,0,0,1,192.42084097862244
4,NOGO,0,0,0,0,1,223.47049689292908
5,NOGO,0,0,0,0,1,245.75027990341187
6,GO,0,1,0,0,0,268.2301068305969
7,NOGO,1.1053528785705566,0,0,0,1,295.5897707939148
8,GO,0.39925694465637207,1,0,0,0,323.06965494155884
9,NOGO,0.6137919425964355,0,0,0,1,341.0294108390808
10,NOGO,0.1618959903717041,0,0,0,1,364.35916090011597
11,GO,0.2696089744567871,1,0,0,0,388.18896889686584
12,GO,0.5284819602966309,1,0,0,0,405.8588149547577
13,GO,0.16765499114990234,1,0,0,0,422.8786599636078
14,GO,0.0019359588623046875,1,0,0,0,447.3383598327637
15,NOGO,1.149583101272583,0,0,0,1,526.2678098678589
16,NOGO,NA,0,0,1,0,550.3875179290771
17,NOGO,NA,0,0,1,0,581.8471338748932
18,GO,NA,0,1,0,0,616.2768189907074
19,GO,0.1690998077392578,1,0,0,0,778.0953469276428
20,GO,NA,0,1,0,0,946.2737989425659
21,GO,0.2106490135192871,1,0,0,0,959.4736368656158
22,NOGO,NA,0,0,1,0,2074.9733238220215
23,GO,0.5566651821136475,1,0,0,0,2409.7001638412476
24,GO,0.3991098403930664,1,0,0,0,2540.6489248275757
25,NOGO,NA,0,0,1,0,2595.34840798378
26,NOGO,NA,0,0,1,0,2673.97772192955
27,NOGO,NA,0,0,1,0,2688.3376739025116
28,GO,0.7306530475616455,1,0,0,0,2756.6768798828125
29,NOGO,NA,0,0,1,0,2839.826073884964
30,NOGO,NA,0,0,1,0,2859.6858518123627
31,NOGO,NA,0,0,1,0,2880.615646839142
32,NOGO,NA,0,0,1,0,2897.8754889965057
33,NOGO,NA,0,0,1,0,2938.235118865967
34,GO,NA,0,1,0,0,3189.772720813751
35,GO,0.5099489688873291,1,0,0,0,3282.211856842041
36,GO,NA,0,1,0,0,3652.2583928108215
37,NOGO,NA,0,0,1,0,3701.048033952713
38,NOGO,NA,0,0,1,0,3743.0176198482513
39,GO,0.16453981399536133,1,0,0,0,3954.655532836914
40,GO,NA,0,1,0,0,4027.944837808609
41,NOGO,NA,0,0,1,0,4108.994040966034
42,NOGO,NA,0,0,1,0,4338.00189781189
43,GO,0,1,0,0,0,4352.331740856171
44,GO,NA,0,1,0,0,4365.971668958664
45,GO,1.1501379013061523,1,0,0,0,4431.461050987244
46,NOGO,NA,0,0,1,0,4515.450258970261
47,NOGO,NA,0,0,1,0,4527.920086860657
48,GO,0.6299638748168945,1,0,0,0,4583.67959690094
49,GO,NA,0,1,0,0,4669.168831825256
50,NOGO,NA,0,0,1,0,4683.82870388031
51,NOGO,NA,0,0,1,0,4697.018667936325
52,GO,0,1,0,0,0,4784.007887840271
53,NOGO,NA,0,0,1,0,4844.757303953171
54,GO,NA,0,1,0,0,4859.027044773102
55,NOGO,NA,0,0,1,0,4913.436598777771
56,GO,0,1,0,0,0,4925.9464638233185
57,NOGO,NA,0,0,1,0,4998.355749845505
58,GO,0.0962071418762207,1,0,0,0,5071.965095996857
59,NOGO,NA,0,0,1,0,5306.0528819561005
60,NOGO,NA,0,0,1,0,5566.030584812164
61,NOGO,NA,0,0,1,0,5750.159017801285
62,GO,0.18240880966186523,1,0,0,0,6025.076300859451
63,NOGO,NA,0,0,1,0,6182.164929866791
64,NOGO,NA,0,0,1,0,6837.198813915253
65,NOGO,NA,0,0,1,0,6917.348059892654
66,GO,0,1,0,0,0,7017.1770849227905
67,NOGO,NA,0,0,1,0,7193.755473852158
68,NOGO,NA,0,0,1,0,7251.1949598789215
69,NOGO,NA,0,0,1,0,7297.354371786118
70,GO,NA,0,1,0,0,7371.49369597435
71,GO,0.35261106491088867,1,0,0,0,7465.942814826965
72,GO,0.5293350219726562,1,0,0,0,7556.161925792694
73,GO,NA,0,1,0,0,7618.331337928772
74,NOGO,NA,0,0,1,0,7654.7110068798065
75,GO,0.8267340660095215,1,0,0,0,7854.319166898727
76,GO,NA,0,1,0,0,7894.7387409210205
77,NOGO,NA,0,0,1,0,8113.056671857834
78,NOGO,NA,0,0,1,0,8207.425768852234
79,NOGO,NA,0,0,1,0,8570.6623108387
80,NOGO,NA,0,0,1,0,8582.332199811935
81,GO,0,1,0,0,0,8650.35154080391
82,NOGO,NA,0,0,1,0,8887.44936299324
83,NOGO,NA,0,0,1,0,9041.36802482605
84,GO,0.5862500667572021,1,0,0,0,9168.606740951538
85,NOGO,NA,0,0,1,0,9243.685949802399
86,GO,0.21029400825500488,1,0,0,0,9544.783136844635
87,NOGO,NA,0,0,1,0,9785.020714998245
88,GO,NA,0,1,0,0,10183.066982984543
89,NOGO,NA,0,0,1,0,10249.036302804947
90,GO,NA,0,1,0,0,10261.566224813461
91,GO,NA,0,1,0,0,10292.405878782272
92,GO,1.1751289367675781,1,0,0,0,10313.76568198204
93,NOGO,NA,0,0,1,0,10387.795017957687
94,NOGO,NA,0,0,1,0,10533.26376080513
95,NOGO,0.5487470626831055,0,0,0,1,10601.723014831543
96,NOGO,NA,0,0,1,0,10631.562783002853
97,GO,0.14462995529174805,1,0,0,0,10658.142595767975
98,NOGO,NA,0,0,1,0,10756.871587991714
99,NOGO,NA,0,0,1,0,10921.520067930222
