Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,GO,NA,0,1,0,0,34.0855770111084
2,NOGO,0.32956409454345703,0,0,0,1,75.92520499229431
3,GO,0,1,0,0,0,127.8346700668335
4,GO,0.1961531639099121,1,0,0,0,162.04434299468994
5,NOGO,1.236504077911377,0,0,0,1,199.6540470123291
6,NOGO,0.0007250308990478516,0,0,0,1,225.843759059906
7,GO,0.14747405052185059,1,0,0,0,299.8731770515442
8,NOGO,NA,0,0,1,0,378.88234210014343
9,GO,NA,0,1,0,0,441.46172404289246
10,NOGO,0.8482699394226074,0,0,0,1,617.0500860214233
11,GO,0.14625906944274902,1,0,0,0,643.1698570251465
12,GO,0.36614489555358887,1,0,0,0,672.6595661640167
13,GO,NA,0,1,0,0,712.5392210483551
14,NOGO,0.5015830993652344,0,0,0,1,793.5584919452667
15,NOGO,1.0108060836791992,0,0,0,1,843.8979830741882
16,NOGO,0.9443230628967285,0,0,0,1,906.5673861503601
17,NOGO,0.4638221263885498,0,0,0,1,996.9865231513977
18,NOGO,0.0008280277252197266,0,0,0,1,1157.89510512352
19,GO,0,1,0,0,0,1200.9746520519257
20,GO,0,1,0,0,0,1222.2644679546356
21,GO,1.0134100914001465,1,0,0,0,1614.13076710701
22,NOGO,0,0,0,0,1,1667.6302559375763
23,GO,0.19031310081481934,1,0,0,0,1692.3299961090088
24,GO,0,1,0,0,0,1743.0795469284058
25,NOGO,0.7565159797668457,0,0,0,1,1791.1790499687195
26,NOGO,NA,0,0,1,0,1840.1585929393768
27,GO,0,1,0,0,0,1968.0374369621277
28,GO,NA,0,1,0,0,2047.566705942154
29,NOGO,0,0,0,0,1,2068.8765320777893
30,NOGO,0,0,0,0,1,2126.275978088379
31,GO,0,1,0,0,0,2161.255630016327
32,GO,NA,0,1,0,0,2209.055217027664
33,GO,0.44368577003479004,1,0,0,0,2281.2245540618896
34,NOGO,NA,0,0,1,0,2403.063436985016
35,NOGO,0.35598111152648926,0,0,0,1,2518.2822971343994
36,GO,0.6360828876495361,1,0,0,0,3221.425780057907
37,GO,0,1,0,0,0,3297.8750030994415
38,GO,0.5774590969085693,1,0,0,0,3373.4743750095367
39,GO,NA,0,1,0,0,3406.1540229320526
40,NOGO,0.09306693077087402,0,0,0,1,3429.7237639427185
41,NOGO,0.22689318656921387,0,0,0,1,3459.3235039711
42,NOGO,NA,0,0,1,0,3682.8314390182495
43,NOGO,0,0,0,0,1,3717.7312049865723
44,GO,NA,0,1,0,0,3752.7007870674133
45,NOGO,0.8946659564971924,0,0,0,1,3836.4799399375916
46,GO,0.34096717834472656,1,0,0,0,4347.505170106888
47,NOGO,NA,0,0,1,0,4723.541615009308
48,NOGO,NA,0,0,1,0,5563.073852062225
49,GO,0.21821904182434082,1,0,0,0,5748.642117023468
50,GO,NA,0,1,0,0,6013.609607934952
51,NOGO,NA,0,0,1,0,6043.729416131973
52,NOGO,NA,0,0,1,0,6055.809242963791
53,GO,0.47123122215270996,1,0,0,0,6074.009074926376
54,NOGO,0.4376969337463379,0,0,0,1,6127.9586181640625
55,GO,0,1,0,0,0,6207.038058996201
56,NOGO,NA,0,0,1,0,6259.697433948517
57,GO,0.5132489204406738,1,0,0,0,6275.197250127792
58,GO,0.24411678314208984,1,0,0,0,6333.206702947617
59,NOGO,NA,0,0,1,0,6396.676126003265
60,NOGO,1.0469801425933838,0,0,0,1,6592.48429107666
61,NOGO,0.6855111122131348,0,0,0,1,7106.96947312355
62,GO,0.041563987731933594,1,0,0,0,7160.208956956863
63,NOGO,NA,0,0,1,0,7281.887797117233
64,NOGO,NA,0,0,1,0,7324.387367963791
65,GO,0.6236050128936768,1,0,0,0,7339.167256116867
66,GO,1.4636390209197998,1,0,0,0,7368.926944971085
67,GO,0.27129197120666504,1,0,0,0,7447.116129159927
68,NOGO,0,0,0,0,1,7482.625822067261
69,GO,0.19768714904785156,1,0,0,0,7573.484966993332
70,GO,0.5083320140838623,1,0,0,0,7669.304003953934
71,NOGO,0.06206798553466797,0,0,0,1,7692.873831033707
72,NOGO,0.8972680568695068,0,0,0,1,8125.739784002304
73,GO,0.832679033279419,1,0,0,0,8153.71955704689
74,NOGO,NA,0,0,1,0,8332.517850160599
75,GO,NA,0,1,0,0,8442.766960144043
76,GO,0,1,0,0,0,8462.75669002533
77,NOGO,0.34431886672973633,0,0,0,1,8500.316362142563
78,NOGO,NA,0,0,1,0,8703.744507074356
79,NOGO,NA,0,0,1,0,8768.733866930008
80,NOGO,NA,0,0,1,0,9099.850832939148
81,GO,0,1,0,0,0,9122.790663003922
82,NOGO,NA,0,0,1,0,9220.049564123154
83,NOGO,NA,0,0,1,0,9516.886831998825
84,GO,NA,0,1,0,0,9542.786561012268
85,GO,1.0944249629974365,1,0,0,0,9587.03620314598
86,NOGO,0.06402778625488281,0,0,0,1,9796.774259090424
87,GO,0,1,0,0,0,9908.043161153793
88,NOGO,NA,0,0,1,0,10013.612265110016
89,NOGO,NA,0,0,1,0,10043.271981954575
90,GO,0.2605597972869873,1,0,0,0,10125.361240148544
91,NOGO,NA,0,0,1,0,10353.649031162262
92,NOGO,NA,0,0,1,0,10731.085629940033
93,GO,0.1716148853302002,1,0,0,0,10782.455023050308
94,GO,0.39801907539367676,1,0,0,0,10809.324777126312
95,GO,NA,0,1,0,0,10890.894008159637
96,NOGO,NA,0,0,1,0,10960.083368062973
97,GO,0.7227950096130371,1,0,0,0,11001.143022060394
98,NOGO,NA,0,0,1,0,11186.881401062012
99,GO,NA,0,1,0,0,11220.51107096672
100,GO,NA,0,1,0,0,11267.95045208931
101,GO,0.44601011276245117,1,0,0,0,11307.100208044052
102,GO,0.22440695762634277,1,0,0,0,11477.718600034714
103,NOGO,NA,0,0,1,0,11905.234538078308
104,GO,NA,0,1,0,0,12022.373479127884
105,NOGO,NA,0,0,1,0,12053.673146009445
106,NOGO,NA,0,0,1,0,12175.612023115158
107,NOGO,NA,0,0,1,0,12310.030840158463
108,GO,NA,0,1,0,0,13458.100239992142
109,GO,NA,0,1,0,0,13957.155555009842
110,NOGO,NA,0,0,1,0,13971.215433120728
111,GO,NA,0,1,0,0,13989.255269050598
112,NOGO,NA,0,0,1,0,14072.244430065155
113,GO,1.2577857971191406,1,0,0,0,14351.121873140335
