Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,0.9912929534912109,0,0,0,1,25.529871940612793,Song2Pea30(-5.5)63db.wav
2,NOGO,NA,0,0,1,0,94.68971014022827,Song2Pea30(-5.5)63db.wav
3,NOGO,NA,0,0,1,0,132.34961104393005,Song2Pea30(-5.5)63db.wav
4,NOGO,1.900007963180542,0,0,0,1,184.82947397232056,Song2Pea30(-5.5)63db.wav
5,NOGO,NA,0,0,1,0,239.81937098503113,Song2Pea30(-5.5)63db.wav
6,GO,NA,0,1,0,0,363.56909799575806,Song1Pk43(-9.5)63db.wav
7,NOGO,0.6321730613708496,0,0,0,1,434.40888714790344,Song2Pea30(-5.5)63db.wav
8,GO,NA,0,1,0,0,460.98881006240845,Song1Pk43(-9.5)63db.wav
9,GO,NA,0,1,0,0,565.9985520839691,Song1Pk43(-9.5)63db.wav
10,NOGO,NA,0,0,1,0,659.8683121204376,Song2Pea30(-5.5)63db.wav
11,NOGO,1.7656009197235107,0,0,0,1,716.0981690883636,Song2Pea30(-5.5)63db.wav
12,GO,NA,0,1,0,0,753.4080729484558,Song1Pk43(-9.5)63db.wav
13,NOGO,NA,0,0,1,0,818.3979570865631,Song2Pea30(-5.5)63db.wav
14,GO,0.675825834274292,1,0,0,0,833.8078889846802,Song1Pk43(-9.5)63db.wav
15,NOGO,NA,0,0,1,0,1544.3961160182953,Song2Pea30(-5.5)63db.wav
16,NOGO,NA,0,0,1,0,1578.9860219955444,Song2Pea30(-5.5)63db.wav
17,NOGO,NA,0,0,1,0,1607.6159529685974,Song2Pea30(-5.5)63db.wav
18,NOGO,NA,0,0,1,0,1621.4161450862885,Song2Pea30(-5.5)63db.wav
19,NOGO,NA,0,0,1,0,1901.465397119522,Song2Pea30(-5.5)63db.wav
20,GO,NA,0,1,0,0,1990.1249990463257,Song1Pk43(-9.5)63db.wav
21,NOGO,NA,0,0,1,0,2005.504996061325,Song2Pea30(-5.5)63db.wav
22,GO,0.9211230278015137,1,0,0,0,2139.8946340084076,Song1Pk43(-9.5)63db.wav
23,GO,0.5761041641235352,1,0,0,0,2416.1039440631866,Song1Pk43(-9.5)63db.wav
24,GO,NA,0,1,0,0,2778.1230959892273,Song1Pk43(-9.5)63db.wav
25,GO,NA,0,1,0,0,2871.2128660678864,Song1Pk43(-9.5)63db.wav
26,GO,NA,0,1,0,0,2900.7327830791473,Song1Pk43(-9.5)63db.wav
