Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,1.7877109050750732,0,0,0,1,459.932687997818,Song2Pea30(-5.5)63db.wav
2,NOGO,0.1838381290435791,0,0,0,1,484.5526931285858,Song2Pea30(-5.5)63db.wav
3,NOGO,1.3966290950775146,0,0,0,1,554.1724781990051,Song2Pea30(-5.5)63db.wav
4,GO,1.053596019744873,1,0,0,0,671.4221680164337,Song1Pk43(-9.5)63db.wav
5,NOGO,0.6197190284729004,0,0,0,1,698.1921191215515,Song2Pea30(-5.5)63db.wav
6,NOGO,0.7450308799743652,0,0,0,1,730.1920330524445,Song2Pea30(-5.5)63db.wav
7,GO,NA,0,1,0,0,757.9319741725922,Song1Pk43(-9.5)63db.wav
8,NOGO,NA,0,0,1,0,772.9419560432434,Song2Pea30(-5.5)63db.wav
9,GO,NA,0,1,0,0,822.9018030166626,Song1Pk43(-9.5)63db.wav
10,NOGO,NA,0,0,1,0,911.5115730762482,Song2Pea30(-5.5)63db.wav
11,NOGO,NA,0,0,1,0,943.0317010879517,Song2Pea30(-5.5)63db.wav
12,NOGO,0.21332311630249023,0,0,0,1,965.1314761638641,Song2Pea30(-5.5)63db.wav
13,NOGO,NA,0,0,1,0,1060.841224193573,Song2Pea30(-5.5)63db.wav
14,NOGO,0.7688398361206055,0,0,0,1,1149.8010070323944,Song2Pea30(-5.5)63db.wav
15,GO,NA,0,1,0,0,1230.63081407547,Song1Pk43(-9.5)63db.wav
16,NOGO,NA,0,0,1,0,1280.3306760787964,Song2Pea30(-5.5)63db.wav
17,NOGO,0.2570528984069824,0,0,0,1,1307.4706552028656,Song2Pea30(-5.5)63db.wav
18,GO,1.402757167816162,1,0,0,0,1596.7399442195892,Song1Pk43(-9.5)63db.wav
19,NOGO,NA,0,0,1,0,1769.2495141029358,Song2Pea30(-5.5)63db.wav
20,GO,0.36015892028808594,1,0,0,0,1860.369306087494,Song1Pk43(-9.5)63db.wav
21,NOGO,NA,0,0,1,0,1915.9591631889343,Song2Pea30(-5.5)63db.wav
22,NOGO,NA,0,0,1,0,2106.4987211227417,Song2Pea30(-5.5)63db.wav
23,NOGO,NA,0,0,1,0,2185.268554210663,Song2Pea30(-5.5)63db.wav
24,NOGO,NA,0,0,1,0,2202.8584871292114,Song2Pea30(-5.5)63db.wav
25,GO,0.7732682228088379,1,0,0,0,2225.708432197571,Song1Pk43(-9.5)63db.wav
26,NOGO,NA,0,0,1,0,2306.048243045807,Song2Pea30(-5.5)63db.wav
27,GO,0.243117094039917,1,0,0,0,2335.2081730365753,Song1Pk43(-9.5)63db.wav
28,NOGO,1.356321096420288,0,0,0,1,2446.4478771686554,Song2Pea30(-5.5)63db.wav
29,NOGO,0.9621500968933105,0,0,0,1,2603.677532196045,Song2Pea30(-5.5)63db.wav
30,NOGO,NA,0,0,1,0,2636.6776390075684,Song2Pea30(-5.5)63db.wav
31,NOGO,NA,0,0,1,0,2742.4771480560303,Song2Pea30(-5.5)63db.wav
