Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,NA,0,0,1,0,56.923009157180786,Song2Pea30(-5.5)63db.wav
2,NOGO,0,0,0,0,1,213.742418050766,Song2Pea30(-5.5)63db.wav
3,NOGO,0.13202810287475586,0,0,0,1,239.47236514091492,Song2Pea30(-5.5)63db.wav
4,NOGO,NA,0,0,1,0,265.3723120689392,Song2Pea30(-5.5)63db.wav
5,NOGO,NA,0,0,1,0,278.9722559452057,Song2Pea30(-5.5)63db.wav
6,NOGO,1.5745339393615723,0,0,0,1,354.9120891094208,Song2Pea30(-5.5)63db.wav
7,GO,0.8340699672698975,1,0,0,0,385.5720100402832,Song1Pk43(-9.5)63db.wav
8,NOGO,1.2676630020141602,0,0,0,1,401.35195994377136,Song2Pea30(-5.5)63db.wav
9,NOGO,1.0043840408325195,0,0,0,1,428.03187894821167,Song2Pea30(-5.5)63db.wav
10,GO,NA,0,1,0,0,453.9820520877838,Song1Pk43(-9.5)63db.wav
11,NOGO,1.5066039562225342,0,0,0,1,567.041552066803,Song2Pea30(-5.5)63db.wav
12,GO,NA,0,1,0,0,603.391618013382,Song1Pk43(-9.5)63db.wav
13,NOGO,NA,0,0,1,0,720.5311779975891,Song2Pea30(-5.5)63db.wav
14,NOGO,0.8389089107513428,0,0,0,1,921.77068400383,Song2Pea30(-5.5)63db.wav
15,GO,0.3537721633911133,1,0,0,0,969.1905720233917,Song1Pk43(-9.5)63db.wav
16,GO,1.9901008605957031,1,0,0,0,989.8705480098724,Song1Pk43(-9.5)63db.wav
17,GO,NA,0,1,0,0,1014.8604590892792,Song1Pk43(-9.5)63db.wav
18,GO,1.7933349609375,1,0,0,0,1043.9404101371765,Song1Pk43(-9.5)63db.wav
19,GO,1.97806715965271,1,0,0,0,1067.2803630828857,Song1Pk43(-9.5)63db.wav
20,NOGO,0.30118799209594727,0,0,0,1,1086.890293121338,Song2Pea30(-5.5)63db.wav
21,NOGO,NA,0,0,1,0,1113.0102479457855,Song2Pea30(-5.5)63db.wav
22,GO,NA,0,1,0,0,1126.2302329540253,Song1Pk43(-9.5)63db.wav
23,GO,NA,0,1,0,0,1141.3402070999146,Song1Pk43(-9.5)63db.wav
24,GO,1.828916072845459,1,0,0,0,1157.9803230762482,Song1Pk43(-9.5)63db.wav
25,NOGO,1.2616150379180908,0,0,0,1,1219.4900171756744,Song2Pea30(-5.5)63db.wav
26,GO,NA,0,1,0,0,1244.23992395401,Song1Pk43(-9.5)63db.wav
27,NOGO,0.5685098171234131,0,0,0,1,1258.3699021339417,Song2Pea30(-5.5)63db.wav
28,NOGO,0.7197301387786865,0,0,0,1,1288.2898361682892,Song2Pea30(-5.5)63db.wav
29,GO,NA,0,1,0,0,1348.209666967392,Song1Pk43(-9.5)63db.wav
30,NOGO,0.1849520206451416,0,0,0,1,1361.7496399879456,Song2Pea30(-5.5)63db.wav
31,NOGO,1.6144280433654785,0,0,0,1,1384.9695780277252,Song2Pea30(-5.5)63db.wav
32,GO,1.0783491134643555,1,0,0,0,1411.1695261001587,Song1Pk43(-9.5)63db.wav
33,NOGO,1.0298380851745605,0,0,0,1,1447.9594440460205,Song2Pea30(-5.5)63db.wav
34,NOGO,0,0,0,0,1,1473.4894061088562,Song2Pea30(-5.5)63db.wav
35,NOGO,NA,0,0,1,0,1511.1592910289764,Song2Pea30(-5.5)63db.wav
36,GO,NA,0,1,0,0,1670.8689229488373,Song1Pk43(-9.5)63db.wav
37,GO,NA,0,1,0,0,1685.6788799762726,Song1Pk43(-9.5)63db.wav
38,NOGO,1.1050691604614258,0,0,0,1,1747.198702096939,Song2Pea30(-5.5)63db.wav
39,NOGO,0.7985239028930664,0,0,0,1,1927.1582741737366,Song2Pea30(-5.5)63db.wav
40,NOGO,0.5015089511871338,0,0,0,1,1958.8381931781769,Song2Pea30(-5.5)63db.wav
41,NOGO,0.9634389877319336,0,0,0,1,1995.3081109523773,Song2Pea30(-5.5)63db.wav
42,GO,1.6954271793365479,1,0,0,0,2021.0780651569366,Song1Pk43(-9.5)63db.wav
43,NOGO,NA,0,0,1,0,2078.2479009628296,Song2Pea30(-5.5)63db.wav
44,NOGO,0.259537935256958,0,0,0,1,2094.1580381393433,Song2Pea30(-5.5)63db.wav
45,GO,1.1799118518829346,1,0,0,0,2119.0778090953827,Song1Pk43(-9.5)63db.wav
46,GO,NA,0,1,0,0,2149.4277110099792,Song1Pk43(-9.5)63db.wav
47,GO,1.6820390224456787,1,0,0,0,2162.4978489875793,Song1Pk43(-9.5)63db.wav
48,NOGO,0.08177804946899414,0,0,0,1,2179.0176610946655,Song2Pea30(-5.5)63db.wav
49,GO,NA,0,1,0,0,2205.5875980854034,Song1Pk43(-9.5)63db.wav
50,NOGO,NA,0,0,1,0,2330.097476005554,Song2Pea30(-5.5)63db.wav
51,GO,0.5031678676605225,1,0,0,0,2347.9772720336914,Song1Pk43(-9.5)63db.wav
52,NOGO,NA,0,0,1,0,2381.2671740055084,Song2Pea30(-5.5)63db.wav
53,NOGO,NA,0,0,1,0,2468.726928949356,Song2Pea30(-5.5)63db.wav
54,GO,1.7557199001312256,1,0,0,0,2501.3768920898438,Song1Pk43(-9.5)63db.wav
55,NOGO,0.7602238655090332,0,0,0,1,2529.0568130016327,Song2Pea30(-5.5)63db.wav
56,GO,0.6177270412445068,1,0,0,0,2560.636700153351,Song1Pk43(-9.5)63db.wav
57,GO,NA,0,1,0,0,2585.1366901397705,Song1Pk43(-9.5)63db.wav
58,GO,NA,0,1,0,0,2598.226634979248,Song1Pk43(-9.5)63db.wav
59,GO,NA,0,1,0,0,2845.436000108719,Song1Pk43(-9.5)63db.wav
60,GO,0.9212849140167236,1,0,0,0,3108.675376176834,Song1Pk43(-9.5)63db.wav
61,GO,NA,0,1,0,0,3126.8553581237793,Song1Pk43(-9.5)63db.wav
62,GO,NA,0,1,0,0,3141.935312986374,Song1Pk43(-9.5)63db.wav
63,GO,1.2928709983825684,1,0,0,0,3163.0752601623535,Song1Pk43(-9.5)63db.wav
64,GO,NA,0,1,0,0,3177.5751950740814,Song1Pk43(-9.5)63db.wav
65,GO,0.26857995986938477,1,0,0,0,3193.7951531410217,Song1Pk43(-9.5)63db.wav
66,GO,1.7918939590454102,1,0,0,0,3204.815152168274,Song1Pk43(-9.5)63db.wav
