Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,0.4922599792480469,1,0,0,0,9.408176898956299,Song1Pk43(-9.5)63db.wav
2,GO,0.4505469799041748,1,0,0,0,60.86803102493286,Song1Pk43(-9.5)63db.wav
3,NOGO,NA,0,0,1,0,132.86783385276794,Song2Pea30(-5.5)63db.wav
4,NOGO,NA,0,0,1,0,146.81786108016968,Song2Pea30(-5.5)63db.wav
5,GO,0.7900829315185547,1,0,0,0,207.19766902923584,Song1Pk43(-9.5)63db.wav
6,GO,NA,0,1,0,0,287.1874580383301,Song1Pk43(-9.5)63db.wav
7,GO,1.1448628902435303,1,0,0,0,729.9464349746704,Song1Pk43(-9.5)63db.wav
8,GO,NA,0,1,0,0,826.676167011261,Song1Pk43(-9.5)63db.wav
9,NOGO,NA,0,0,1,0,859.3760528564453,Song2Pea30(-5.5)63db.wav
10,GO,1.7578160762786865,1,0,0,0,1150.9153668880463,Song1Pk43(-9.5)63db.wav
11,GO,0.9885470867156982,1,0,0,0,1565.9343059062958,Song1Pk43(-9.5)63db.wav
12,GO,0.8871860504150391,1,0,0,0,1608.8541860580444,Song1Pk43(-9.5)63db.wav
13,NOGO,NA,0,0,1,0,1700.8739838600159,Song2Pea30(-5.5)63db.wav
14,NOGO,NA,0,0,1,0,1762.8638129234314,Song2Pea30(-5.5)63db.wav
15,NOGO,NA,0,0,1,0,1850.2436320781708,Song2Pea30(-5.5)63db.wav
16,NOGO,NA,0,0,1,0,1929.9834349155426,Song2Pea30(-5.5)63db.wav
17,NOGO,1.022312879562378,0,0,0,1,1951.583566904068,Song2Pea30(-5.5)63db.wav
18,NOGO,NA,0,0,1,0,1989.5933120250702,Song2Pea30(-5.5)63db.wav
19,NOGO,NA,0,0,1,0,2112.343006849289,Song2Pea30(-5.5)63db.wav
20,GO,0.631127119064331,1,0,0,0,2157.333046913147,Song1Pk43(-9.5)63db.wav
21,GO,0.07321310043334961,1,0,0,0,2220.7827298641205,Song1Pk43(-9.5)63db.wav
22,NOGO,NA,0,0,1,0,2316.8625349998474,Song2Pea30(-5.5)63db.wav
23,GO,0.5418360233306885,1,0,0,0,2612.881756067276,Song1Pk43(-9.5)63db.wav
24,GO,0.9115560054779053,1,0,0,0,2702.461564064026,Song1Pk43(-9.5)63db.wav
25,NOGO,NA,0,0,1,0,2772.0713629722595,Song2Pea30(-5.5)63db.wav
26,GO,0.9514920711517334,1,0,0,0,2813.6812999248505,Song1Pk43(-9.5)63db.wav
27,GO,NA,0,1,0,0,2897.341083049774,Song1Pk43(-9.5)63db.wav
28,GO,1.1467490196228027,1,0,0,0,3022.250787973404,Song1Pk43(-9.5)63db.wav
29,GO,0.9888560771942139,1,0,0,0,3062.910891056061,Song1Pk43(-9.5)63db.wav
30,NOGO,NA,0,0,1,0,3088.6706109046936,Song2Pea30(-5.5)63db.wav
31,GO,NA,0,1,0,0,3174.060384988785,Song1Pk43(-9.5)63db.wav
