Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,0.2890608310699463,0,0,0,1,296.3783209323883,Song2Pea30(-5.5)63db.wav
2,NOGO,1.5747590065002441,0,0,0,1,343.7582280635834,Song2Pea30(-5.5)63db.wav
3,NOGO,NA,0,0,1,0,445.12797713279724,Song2Pea30(-5.5)63db.wav
4,NOGO,0.45699095726013184,0,0,0,1,481.59787011146545,Song2Pea30(-5.5)63db.wav
5,NOGO,NA,0,0,1,0,668.1974489688873,Song2Pea30(-5.5)63db.wav
6,NOGO,1.4651780128479004,0,0,0,1,702.6973659992218,Song2Pea30(-5.5)63db.wav
7,GO,NA,0,1,0,0,834.7370359897614,Song1Pk43(-9.5)63db.wav
8,NOGO,NA,0,0,1,0,855.5069739818573,Song2Pea30(-5.5)63db.wav
9,NOGO,NA,0,0,1,0,912.9268369674683,Song2Pea30(-5.5)63db.wav
10,GO,NA,0,1,0,0,1419.2855460643768,Song1Pk43(-9.5)63db.wav
11,GO,0.605104923248291,1,0,0,0,1448.995509147644,Song1Pk43(-9.5)63db.wav
12,NOGO,NA,0,0,1,0,1526.22531914711,Song2Pea30(-5.5)63db.wav
13,NOGO,NA,0,0,1,0,1567.0253801345825,Song2Pea30(-5.5)63db.wav
14,NOGO,NA,0,0,1,0,1594.725135087967,Song2Pea30(-5.5)63db.wav
15,GO,NA,0,1,0,0,1607.5651469230652,Song1Pk43(-9.5)63db.wav
16,GO,NA,0,1,0,0,1622.895075082779,Song1Pk43(-9.5)63db.wav
17,NOGO,NA,0,0,1,0,1680.1849329471588,Song2Pea30(-5.5)63db.wav
18,GO,NA,0,1,0,0,1731.1648030281067,Song1Pk43(-9.5)63db.wav
19,NOGO,NA,0,0,1,0,1759.414745092392,Song2Pea30(-5.5)63db.wav
20,GO,1.3725390434265137,1,0,0,0,1840.234547138214,Song1Pk43(-9.5)63db.wav
21,NOGO,NA,0,0,1,0,1966.4543030261993,Song2Pea30(-5.5)63db.wav
22,NOGO,NA,0,0,1,0,2002.3341989517212,Song2Pea30(-5.5)63db.wav
23,NOGO,NA,0,0,1,0,2293.0234019756317,Song2Pea30(-5.5)63db.wav
24,GO,NA,0,1,0,0,2601.502650976181,Song1Pk43(-9.5)63db.wav
25,GO,NA,0,1,0,0,2711.272365093231,Song1Pk43(-9.5)63db.wav
26,GO,1.7093098163604736,1,0,0,0,2998.7116680145264,Song1Pk43(-9.5)63db.wav
27,GO,1.1831538677215576,1,0,0,0,3023.5516469478607,Song1Pk43(-9.5)63db.wav
28,NOGO,0,0,0,0,1,3078.141494989395,Song2Pea30(-5.5)63db.wav
29,GO,NA,0,1,0,0,3176.051258087158,Song1Pk43(-9.5)63db.wav
30,GO,NA,0,1,0,0,3193.0312020778656,Song1Pk43(-9.5)63db.wav
31,GO,NA,0,1,0,0,3260.5010330677032,Song1Pk43(-9.5)63db.wav
32,NOGO,NA,0,0,1,0,3622.540125131607,Song2Pea30(-5.5)63db.wav
33,GO,1.282904863357544,1,0,0,0,4030.7691481113434,Song1Pk43(-9.5)63db.wav
34,GO,NA,0,1,0,0,4203.648714065552,Song1Pk43(-9.5)63db.wav
35,NOGO,NA,0,0,1,0,4292.478475093842,Song2Pea30(-5.5)63db.wav
36,NOGO,NA,0,0,1,0,4349.868372917175,Song2Pea30(-5.5)63db.wav
37,NOGO,NA,0,0,1,0,4436.098315954208,Song2Pea30(-5.5)63db.wav
38,NOGO,NA,0,0,1,0,4451.9980800151825,Song2Pea30(-5.5)63db.wav
39,NOGO,NA,0,0,1,0,4516.057943105698,Song2Pea30(-5.5)63db.wav
40,NOGO,NA,0,0,1,0,4564.857815027237,Song2Pea30(-5.5)63db.wav
41,NOGO,NA,0,0,1,0,4582.4477779865265,Song2Pea30(-5.5)63db.wav
42,NOGO,NA,0,0,1,0,4753.227352142334,Song2Pea30(-5.5)63db.wav
43,NOGO,NA,0,0,1,0,4788.677279949188,Song2Pea30(-5.5)63db.wav
44,GO,0.7340929508209229,1,0,0,0,4835.427139043808,Song1Pk43(-9.5)63db.wav
45,NOGO,NA,0,0,1,0,4909.017163038254,Song2Pea30(-5.5)63db.wav
46,NOGO,1.9406111240386963,0,0,0,1,5136.306427001953,Song2Pea30(-5.5)63db.wav
47,GO,0.8117549419403076,1,0,0,0,5240.006145000458,Song1Pk43(-9.5)63db.wav
48,GO,NA,0,1,0,0,5311.155983924866,Song1Pk43(-9.5)63db.wav
49,NOGO,NA,0,0,1,0,5368.725872039795,Song2Pea30(-5.5)63db.wav
50,GO,1.887213945388794,1,0,0,0,5457.565617084503,Song1Pk43(-9.5)63db.wav
51,GO,0.5867660045623779,1,0,0,0,5679.115113019943,Song1Pk43(-9.5)63db.wav
52,NOGO,0,0,0,0,1,5715.185012102127,Song2Pea30(-5.5)63db.wav
53,NOGO,NA,0,0,1,0,5744.004956960678,Song2Pea30(-5.5)63db.wav
54,GO,0,1,0,0,0,5758.75492811203,Song1Pk43(-9.5)63db.wav
55,GO,1.45632004737854,1,0,0,0,5784.074834108353,Song1Pk43(-9.5)63db.wav
56,GO,0.621661901473999,1,0,0,0,6350.42346906662,Song1Pk43(-9.5)63db.wav
57,GO,0.6843469142913818,1,0,0,0,6385.523566007614,Song1Pk43(-9.5)63db.wav
58,NOGO,1.3305292129516602,0,0,0,1,6502.1430740356445,Song2Pea30(-5.5)63db.wav
59,NOGO,NA,0,0,1,0,6556.162940979004,Song2Pea30(-5.5)63db.wav
60,NOGO,NA,0,0,1,0,6577.582911014557,Song2Pea30(-5.5)63db.wav
61,NOGO,NA,0,0,1,0,6610.28280711174,Song2Pea30(-5.5)63db.wav
62,GO,1.4367191791534424,1,0,0,0,6638.502756118774,Song1Pk43(-9.5)63db.wav
63,NOGO,NA,0,0,1,0,6913.362062931061,Song2Pea30(-5.5)63db.wav
64,GO,NA,0,1,0,0,7195.141413927078,Song1Pk43(-9.5)63db.wav
65,GO,0.20684194564819336,1,0,0,0,7221.811300992966,Song1Pk43(-9.5)63db.wav
66,GO,NA,0,1,0,0,8290.90874505043,Song1Pk43(-9.5)63db.wav
67,GO,NA,0,1,0,0,9555.475675106049,Song1Pk43(-9.5)63db.wav
68,NOGO,NA,0,0,1,0,10721.222909927368,Song2Pea30(-5.5)63db.wav
69,NOGO,0.8867650032043457,0,0,0,1,10858.942547082901,Song2Pea30(-5.5)63db.wav
70,NOGO,1.7760210037231445,0,0,0,1,10953.382342100143,Song2Pea30(-5.5)63db.wav
71,GO,NA,0,1,0,0,10986.102236032486,Song1Pk43(-9.5)63db.wav
72,NOGO,NA,0,0,1,0,11005.822209119797,Song2Pea30(-5.5)63db.wav
73,NOGO,1.7771658897399902,0,0,0,1,11018.2821559906,Song2Pea30(-5.5)63db.wav
74,GO,1.7410540580749512,1,0,0,0,11076.74199295044,Song1Pk43(-9.5)63db.wav
75,NOGO,NA,0,0,1,0,11233.611622095108,Song2Pea30(-5.5)63db.wav
76,NOGO,NA,0,0,1,0,11384.171273946762,Song2Pea30(-5.5)63db.wav
77,GO,NA,0,1,0,0,11413.56122303009,Song1Pk43(-9.5)63db.wav
78,GO,NA,0,1,0,0,11432.31111907959,Song1Pk43(-9.5)63db.wav
79,GO,NA,0,1,0,0,11546.000891923904,Song1Pk43(-9.5)63db.wav
80,NOGO,NA,0,0,1,0,11574.640799999237,Song2Pea30(-5.5)63db.wav
81,NOGO,NA,0,0,1,0,11594.640722036362,Song2Pea30(-5.5)63db.wav
82,NOGO,0.8748340606689453,0,0,0,1,11620.260678052902,Song2Pea30(-5.5)63db.wav
83,NOGO,0.915524959564209,0,0,0,1,11910.489938020706,Song2Pea30(-5.5)63db.wav
84,GO,NA,0,1,0,0,11934.37988114357,Song1Pk43(-9.5)63db.wav
85,NOGO,NA,0,0,1,0,11979.779818058014,Song2Pea30(-5.5)63db.wav
86,GO,0.5369410514831543,1,0,0,0,11999.439749956131,Song1Pk43(-9.5)63db.wav
87,GO,1.0231809616088867,1,0,0,0,12054.619585990906,Song1Pk43(-9.5)63db.wav
88,GO,NA,0,1,0,0,12122.999442100525,Song1Pk43(-9.5)63db.wav
89,NOGO,NA,0,0,1,0,12152.759348154068,Song2Pea30(-5.5)63db.wav
90,GO,NA,0,1,0,0,12225.449151992798,Song1Pk43(-9.5)63db.wav
91,NOGO,NA,0,0,1,0,12274.539047002792,Song2Pea30(-5.5)63db.wav
92,NOGO,NA,0,0,1,0,12302.568998098373,Song2Pea30(-5.5)63db.wav
93,NOGO,NA,0,0,1,0,12319.368917942047,Song2Pea30(-5.5)63db.wav
94,NOGO,NA,0,0,1,0,12658.768121957779,Song2Pea30(-5.5)63db.wav
95,NOGO,0.8355910778045654,0,0,0,1,12728.487926959991,Song2Pea30(-5.5)63db.wav
96,GO,1.2272918224334717,1,0,0,0,12826.107672929764,Song1Pk43(-9.5)63db.wav
97,GO,NA,0,1,0,0,12867.407611131668,Song1Pk43(-9.5)63db.wav
98,GO,NA,0,1,0,0,12890.887552976608,Song1Pk43(-9.5)63db.wav
99,GO,0.5203790664672852,1,0,0,0,12917.167443037033,Song1Pk43(-9.5)63db.wav
100,GO,1.1159460544586182,1,0,0,0,12950.24738407135,Song1Pk43(-9.5)63db.wav
101,NOGO,NA,0,0,1,0,13022.577199935913,Song2Pea30(-5.5)63db.wav
102,GO,NA,0,1,0,0,13045.777142047882,Song1Pk43(-9.5)63db.wav
103,GO,0.7425990104675293,1,0,0,0,13067.007103919983,Song1Pk43(-9.5)63db.wav
104,GO,1.671151876449585,1,0,0,0,13157.03687095642,Song1Pk43(-9.5)63db.wav
105,GO,NA,0,1,0,0,13228.186696052551,Song1Pk43(-9.5)63db.wav
106,NOGO,NA,0,0,1,0,13356.58640909195,Song2Pea30(-5.5)63db.wav
107,NOGO,NA,0,0,1,0,13396.67651104927,Song2Pea30(-5.5)63db.wav
108,NOGO,NA,0,0,1,0,13413.486254930496,Song2Pea30(-5.5)63db.wav
109,GO,NA,0,1,0,0,14441.803770065308,Song1Pk43(-9.5)63db.wav
110,NOGO,NA,0,0,1,0,14598.433352947235,Song2Pea30(-5.5)63db.wav
111,NOGO,NA,0,0,1,0,14662.28319311142,Song2Pea30(-5.5)63db.wav
112,NOGO,NA,0,0,1,0,14797.802875995636,Song2Pea30(-5.5)63db.wav
113,GO,0.598884105682373,1,0,0,0,14847.9327480793,Song1Pk43(-9.5)63db.wav
114,GO,0.883336067199707,1,0,0,0,14971.10245013237,Song1Pk43(-9.5)63db.wav
115,GO,1.4791090488433838,1,0,0,0,15192.981908082962,Song1Pk43(-9.5)63db.wav
116,GO,0.9843459129333496,1,0,0,0,15299.111637115479,Song1Pk43(-9.5)63db.wav
117,GO,0.7993450164794922,1,0,0,0,15373.681647062302,Song1Pk43(-9.5)63db.wav
118,GO,1.6671648025512695,1,0,0,0,15394.871391057968,Song1Pk43(-9.5)63db.wav
119,GO,0.7239890098571777,1,0,0,0,15660.290781974792,Song1Pk43(-9.5)63db.wav
120,NOGO,NA,0,0,1,0,15779.07049703598,Song2Pea30(-5.5)63db.wav
