Trial_number,Time_s
1,3545.8363258838654
2,3641.598382949829
3,3763.845785856247
4,3806.6564378738403
5,3829.609673976898
6,3846.846825838089
7,3863.4099400043488
8,3876.9858980178833
9,3891.344177007675
10,3930.771040916443
11,3945.800087928772
12,3976.10196185112
13,3990.765529870987
14,4138.79403591156
15,4275.707901954651
16,4289.100317001343
17,4303.2149658203125
18,4316.644681930542
19,4331.425096988678
20,4345.151932954788
21,4358.968643903732
22,4383.82735991478
23,5351.761387825012
24,5366.2589819431305
25,5383.683833837509
26,5397.630162000656
27,5418.89830994606
28,5433.870661020279
29,5453.898859977722
30,5467.8330018520355
31,5484.917814016342
32,5498.233675956726
33,5517.796707868576
34,5531.965050935745
35,5544.977895975113
36,5560.535626888275
37,5609.452618837357
38,5625.029610872269
39,5641.33925485611
40,5661.8456308841705
41,7540.865025997162
42,7554.927500009537
43,7569.403647899628
44,7589.452798843384
45,7604.031749010086
46,7628.280164003372
47,7641.8103148937225
48,7655.523113965988
49,7669.281761884689
50,7909.083392858505
51,7923.538285970688
52,7943.340162038803
53,7983.658478021622
54,7996.824591875076
55,8010.502526044846
56,8024.010438919067
57,8039.436424970627
58,8069.507565975189
59,8090.422894954681
60,8105.89493894577
61,8120.237954854965
62,8133.810896873474
63,8295.306058883667
64,8309.182927846909
65,8323.241327047348
66,8336.899511814117
67,8363.940327882767
68,8527.783134937286
69,8582.824741840363
70,8596.467115879059
71,8757.70059800148
72,8771.843369960785
73,8948.693166971207
74,8966.038239955902
75,9126.12790298462
76,9142.240073919296
77,9157.216719865799
78,9171.17015004158
79,9185.184945821762
80,9199.369393825531
81,9231.794888019562
82,9255.304781913757
83,9272.407217025757
84,9292.592918872833
85,9319.284155845642
86,9353.957249879837
87,9376.354282855988
88,9415.925035953522
89,9429.92189002037
90,9447.754778862
91,9461.775703907013
92,9475.691037893295
93,9492.777585983276
94,9506.170657873154
95,9549.518652915955
96,9925.895011901855
97,9941.840674877167
98,9955.795511960983
99,9969.736035823822
100,9983.310449838638
101,10001.540311813354
102,10015.039691925049
103,10029.330998897552
104,10045.16093492508
105,10061.587568998337
106,10078.238554954529
107,10092.377653837204
108,10105.915374040604
109,10128.314721822739
110,10142.186022043228
111,10156.20074892044
112,10187.23494386673
113,10547.738389015198
114,10761.65160894394
115,10776.687363862991
116,10798.778797864914
117,10812.703624010086
118,10827.966095924377
119,11030.273891925812
120,11396.797346830368
121,11411.46343588829
122,11466.795608997345
123,11484.498545885086
124,11501.6627368927
125,11521.062090873718
126,11535.452560901642
127,11555.221040964127
128,11631.970540046692
129,11708.324080944061
130,11721.762053966522
131,11771.094292879105
132,12202.468052864075
133,12215.697969913483
134,12232.703176021576
135,12245.964723825455
136,12259.61730003357
137,12273.654367923737
138,12294.618692874908
139,12307.814332008362
140,12321.14438700676
141,12334.836426973343
142,12348.815410852432
143,12365.065748929977
144,12378.461613893509
145,12392.066146850586
146,12408.380173921585
147,12427.293539047241
148,12442.988080978394
149,12478.758973836899
150,12499.504398822784
151,12528.24550485611
152,12541.398188829422
153,12554.538393974304
154,12567.551281929016
155,12582.133116960526
156,12595.604593038559
157,12609.339221000671
158,12623.999603033066
159,12640.302896976471
160,12653.789358854294
161,12667.985059976578
162,12683.914599895477
163,12706.240171909332
164,12730.564546823502
165,12807.639199018478
166,12822.638229846954
167,12835.82660984993
168,12850.042382001877
169,12865.462822914124
170,12880.366904973984
171,12894.06679391861
172,12908.781812906265
173,12968.804159879684
174,12993.451141834259
175,13012.449666976929
176,13033.472908973694
177,13047.022035837173
178,13061.352799892426
179,13075.442420959473
180,13089.383621931076
181,13106.583206892014
182,13119.957056045532
183,13134.654700040817
184,13154.940419912338
185,13171.836045980453
186,13189.496804952621
187,13203.111920833588
188,13216.911623954773
189,13233.279669046402
190,13248.127429962158
191,13266.974910020828
192,13280.409538030624
193,13293.937803030014
194,13307.113471031189
195,13320.190424919128
196,13336.344209909439
197,13354.200407981873
198,13367.411473035812
199,13382.567692041397
200,13401.511400938034
201,13455.247251033783
202,13624.0291659832
203,13699.585317850113
204,13884.152976036072
205,14211.78185391426
