Trial_number,Time_s
1,401.57029604911804
2,422.9825019836426
3,436.9723060131073
4,456.35178804397583
5,471.0034430027008
6,485.60193395614624
7,499.3840100765228
8,514.5939528942108
9,528.3288369178772
10,544.6847651004791
11,563.8622560501099
12,577.7137610912323
13,591.2500839233398
14,608.3619010448456
15,622.1988229751587
16,635.500216960907
17,650.0202550888062
18,663.4019129276276
19,677.1698780059814
20,697.591943025589
21,713.756334066391
22,731.9285271167755
23,748.5538220405579
24,763.6376829147339
25,778.1644070148468
26,810.8381600379944
27,824.8344309329987
28,838.6881010532379
29,852.4914510250092
30,867.3491289615631
31,882.7055571079254
32,903.0230700969696
33,917.5479800701141
34,931.0346140861511
35,947.049901008606
36,961.5464110374451
37,976.9228029251099
38,993.6667261123657
39,1066.6763610839844
40,1081.560278892517
41,1095.219337940216
42,1109.7110440731049
43,1126.7592589855194
44,1140.7538449764252
45,1154.9647419452667
46,1169.3379089832306
47,1182.6301879882812
48,1204.3532209396362
49,1258.049861907959
50,2654.573580980301
51,2669.338593006134
52,2686.9799959659576
53,2700.4011669158936
54,2714.0068271160126
55,2728.148672103882
56,2742.991735935211
57,2756.0353050231934
58,2769.2909049987793
59,2784.554764032364
60,2798.098968029022
61,2811.356511116028
62,2825.3782510757446
63,2839.2983651161194
64,2852.38596200943
65,2865.559648990631
66,2878.7471799850464
67,2893.002655982971
68,2906.6163849830627
69,2920.372011899948
70,2934.0499489307404
71,2947.6709880828857
72,2964.708776950836
73,2978.3848021030426
74,2994.2275409698486
75,3007.3455340862274
76,3023.812623977661
77,3044.8839371204376
78,3059.574287891388
79,3075.9851191043854
80,3092.320480108261
81,3106.162127017975
82,3120.496290922165
83,3134.2871119976044
84,3147.868089914322
85,3161.268000125885
86,3176.223212957382
87,3192.881166934967
88,3206.4793739318848
89,3221.0269639492035
90,3234.2264330387115
91,3248.032571077347
92,3268.2421209812164
93,3288.6574630737305
94,3303.569675922394
95,3321.2194221019745
96,3801.4860320091248
97,3867.7181820869446
98,3881.158905982971
99,3895.303980112076
100,3912.0918691158295
101,3926.207776069641
102,3941.334758043289
103,3954.5923290252686
104,3968.9081950187683
105,3982.9786219596863
106,3996.7233710289
107,4010.608102083206
108,4024.243940114975
109,4074.5578429698944
110,4098.925977945328
111,4112.930977106094
112,4126.957124948502
113,4140.095428943634
114,4153.197849988937
115,4170.174001932144
116,4193.628286123276
117,4207.590435028076
118,4220.606457948685
119,4234.0343680381775
120,4248.14789891243
121,4261.626991987228
122,4292.334342956543
123,4307.025057077408
124,4322.411673069
125,4337.389816045761
126,4351.775281906128
127,4364.97713804245
128,4380.74999499321
129,4394.573246955872
130,4407.7175850868225
131,4421.237603902817
132,4441.241662979126
133,4456.046689987183
134,4600.00719499588
135,4637.745794057846
136,4651.336581945419
137,4666.428021907806
138,4680.664652109146
139,4694.135134935379
140,4727.522429943085
141,4741.790333986282
142,4756.075635910034
143,4769.632436037064
144,4783.873802900314
145,4801.212790966034
146,4815.326469898224
147,4829.451690912247
148,4843.056664943695
149,4856.069523096085
150,4918.36329293251
151,4932.0861530303955
152,4945.315264940262
153,4958.5482749938965
154,4988.868371963501
155,5004.1120619773865
156,5018.485749959946
157,5035.268166065216
158,5050.135354042053
159,5063.505877971649
160,5082.520467996597
161,5208.1349930763245
162,5222.551588058472
163,5237.474045991898
164,5261.188980102539
165,5276.3801009655
166,5291.301669120789
167,5306.356766939163
168,5319.60563492775
169,5333.296315908432
170,5349.427639961243
171,5369.360032081604
172,5388.688975095749
173,5405.735981941223
174,5420.169277906418
175,5434.405997037888
176,5449.894238948822
177,5497.071244001389
178,5515.399161100388
179,5532.269820928574
180,5545.512259960175
181,5589.732526063919
182,5605.397471904755
183,5620.791582107544
184,5634.855237007141
185,5648.097626924515
186,5661.2292540073395
187,5674.82067489624
188,5691.963994979858
189,5706.600675106049
190,5720.949568986893
191,5740.278932094574
192,5758.772972106934
193,5773.450788974762
194,5789.041923046112
195,5804.861958026886
196,5818.504765987396
197,5833.490220069885
198,5848.025429010391
199,5861.343010902405
200,5874.383167028427
201,5889.23907494545
202,5903.599289894104
203,5916.864334106445
204,5958.149588108063
205,5978.606781959534
206,6013.876647949219
207,6046.193119049072
208,6065.572515964508
209,6091.943886041641
210,6109.571463108063
211,6132.097259044647
212,6150.238523006439
213,6170.7452120780945
214,6184.571842908859
215,6203.876830101013
216,6244.852351903915
217,6262.044038057327
218,6314.8351418972015
219,6345.396866083145
220,6404.117650985718
221,6423.741199970245
222,6442.795216083527
223,6458.662151098251
224,6472.538602113724
225,6487.007548093796
226,6502.914503097534
227,6522.308974027634
228,6554.534265041351
229,6577.100558042526
230,6609.19971203804
231,6622.543870925903
232,6644.865967988968
233,6659.405493974686
234,6674.392627954483
235,6705.434385061264
236,6731.246417999268
237,6744.841710090637
238,7442.862566947937
239,7456.191715955734
240,7471.040853023529
241,7484.263422012329
242,7497.809333086014
243,7512.97287106514
244,7526.67019200325
245,7585.8565509319305
246,7609.2916140556335
247,7623.472451925278
248,7637.55904006958
249,7651.671726942062
250,7666.685151100159
251,7680.532337903976
252,7694.803487062454
253,7710.686115980148
254,7723.729516029358
255,7779.034858942032
256,7840.285407066345
257,7856.389678955078
258,7870.211874008179
259,7917.684449911118
260,7941.345956087112
261,7978.333231925964
262,7993.659661054611
263,8017.031049013138
264,8037.776001930237
265,8054.985498905182
266,8072.618395090103
267,8092.795525074005
268,8119.036864042282
269,8158.787672042847
270,8176.671371936798
271,8198.762101888657
272,8212.330770015717
273,8225.89353609085
274,8281.029376983643
275,8294.402796983719
276,8308.045006990433
277,8321.542577981949
278,8335.274641036987
279,8351.172555923462
280,8365.165409088135
281,8378.439733028412
282,8391.787203073502
283,8451.10455608368
284,8621.70863199234
285,8644.938363075256
