Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,GO,0.5044441223144531,1,0,0,0,91.57248401641846
2,NOGO,1.0470898151397705,0,0,0,1,115.34224104881287
3,GO,1.546442985534668,1,0,0,0,165.1217691898346
4,GO,0.312453031539917,1,0,0,0,202.7814700603485
5,NOGO,NA,0,0,1,0,225.29135513305664
6,GO,0.47371816635131836,1,0,0,0,243.9411141872406
7,NOGO,0.3456089496612549,0,0,0,1,277.80073714256287
8,GO,0,1,0,0,0,311.2104241847992
9,GO,NA,0,1,0,0,326.1203451156616
10,GO,0,1,0,0,0,357.38006114959717
11,NOGO,0,0,0,0,1,388.84969210624695
12,NOGO,NA,0,0,1,0,455.8390941619873
13,GO,0.1354529857635498,1,0,0,0,470.8589780330658
14,NOGO,0.903662919998169,0,0,0,1,522.3285710811615
15,GO,0.5193140506744385,1,0,0,0,567.1181650161743
16,GO,0.17732596397399902,1,0,0,0,579.837975025177
17,GO,1.6894950866699219,1,0,0,0,593.5779030323029
18,NOGO,0.568173885345459,0,0,0,1,611.5976541042328
19,NOGO,0,0,0,0,1,651.4673001766205
20,NOGO,0.6607120037078857,0,0,0,1,677.4470322132111
21,NOGO,NA,0,0,1,0,712.2667760848999
22,GO,0.3419778347015381,1,0,0,0,749.0764060020447
23,GO,0,1,0,0,0,772.5661900043488
24,GO,NA,0,1,0,0,784.8161110877991
25,GO,0,1,0,0,0,1205.892156124115
26,NOGO,NA,0,0,1,0,1244.341718196869
27,NOGO,NA,0,0,1,0,1433.270066022873
28,GO,0.3086509704589844,1,0,0,0,2005.774691104889
29,GO,0.07052397727966309,1,0,0,0,2049.9343090057373
30,GO,0.1833798885345459,1,0,0,0,2089.303901195526
31,NOGO,NA,0,0,1,0,2117.8836572170258
32,NOGO,0.5274629592895508,0,0,0,1,2328.3517751693726
33,GO,0.6471998691558838,1,0,0,0,2395.9510831832886
34,GO,0.0019299983978271484,1,0,0,0,2415.0409331321716
35,GO,0.24923992156982422,1,0,0,0,2441.2807462215424
36,GO,NA,0,1,0,0,2461.300584077835
37,NOGO,NA,0,0,1,0,2478.640438079834
38,GO,0,1,0,0,0,2498.990252017975
39,NOGO,0.4331798553466797,0,0,0,1,2511.7501311302185
40,GO,0,1,0,0,0,2585.64950799942
41,GO,0.64969801902771,1,0,0,0,2620.079120159149
42,NOGO,NA,0,0,1,0,2637.008964061737
43,GO,0.42587995529174805,1,0,0,0,2678.378551006317
44,GO,0,1,0,0,0,2862.646872997284
45,NOGO,NA,0,0,1,0,2912.089958190918
46,GO,0,1,0,0,0,2926.656177997589
47,NOGO,NA,0,0,1,0,2946.336011171341
48,GO,0,1,0,0,0,2963.8858082294464
49,GO,1.2222380638122559,1,0,0,0,2990.415708065033
50,NOGO,NA,0,0,1,0,3038.545189142227
51,GO,NA,0,1,0,0,3117.9345190525055
52,NOGO,NA,0,0,1,0,3133.374246120453
53,GO,NA,0,1,0,0,3317.92253613472
54,NOGO,NA,0,0,1,0,3500.650852203369
55,NOGO,NA,0,0,1,0,3600.4999780654907
56,GO,0.7938649654388428,1,0,0,0,4274.504057168961
57,NOGO,NA,0,0,1,0,4294.963697195053
58,GO,0.6000220775604248,1,0,0,0,4363.433073997498
59,NOGO,NA,0,0,1,0,4379.94291806221
60,GO,1.4287519454956055,1,0,0,0,4442.662369012833
61,GO,1.1519839763641357,1,0,0,0,4743.51956319809
62,NOGO,NA,0,0,1,0,4811.458908081055
63,GO,NA,0,1,0,0,4959.6974811553955
64,GO,NA,0,1,0,0,5003.597071170807
65,NOGO,NA,0,0,1,0,5040.276745080948
66,NOGO,NA,0,0,1,0,5052.066661119461
67,GO,NA,0,1,0,0,5088.10627412796
68,GO,NA,0,1,0,0,5169.265657186508
69,NOGO,NA,0,0,1,0,5201.575359106064
70,NOGO,NA,0,0,1,0,5222.455206155777
71,GO,NA,0,1,0,0,5354.433827161789
72,GO,0.3209669589996338,1,0,0,0,5386.4635281562805
73,GO,0.33048105239868164,1,0,0,0,5418.763256072998
74,NOGO,NA,0,0,1,0,5694.040716171265
75,NOGO,NA,0,0,1,0,5953.248253107071
76,NOGO,NA,0,0,1,0,6023.557646036148
77,GO,NA,0,1,0,0,6897.149412155151
78,GO,0,1,0,0,0,7102.277534008026
79,GO,1.7340428829193115,1,0,0,0,7298.0157170295715
80,NOGO,NA,0,0,1,0,7315.08558011055
81,GO,NA,0,1,0,0,7375.574881076813
82,NOGO,NA,0,0,1,0,7395.794694185257
83,GO,NA,0,1,0,0,7797.510891199112
84,GO,0.7614970207214355,1,0,0,0,8150.907626152039
85,GO,NA,0,1,0,0,8493.184356212616
86,GO,1.8273088932037354,1,0,0,0,8514.804180145264
87,GO,1.6590449810028076,1,0,0,0,8570.093645095825
88,NOGO,NA,0,0,1,0,8592.973513126373
89,GO,NA,0,1,0,0,8669.442733049393
90,NOGO,NA,0,0,1,0,8695.61245417595
91,GO,NA,0,1,0,0,8717.322280168533
92,GO,0.08852291107177734,1,0,0,0,8780.921631097794
93,GO,NA,0,1,0,0,8802.671508073807
94,NOGO,NA,0,0,1,0,8821.35123515129
95,NOGO,NA,0,0,1,0,8849.780977010727
96,NOGO,NA,0,0,1,0,9423.686233997345
97,GO,0.3528439998626709,1,0,0,0,9460.695288181305
98,GO,0.013228893280029297,1,0,0,0,9644.163496017456
99,GO,0,1,0,0,0,9660.283460140228
100,NOGO,NA,0,0,1,0,9685.6231610775
101,NOGO,NA,0,0,1,0,9707.532920122147
102,GO,0.2795100212097168,1,0,0,0,9720.952732086182
103,NOGO,NA,0,0,1,0,9737.952600002289
104,GO,0,1,0,0,0,9750.912484169006
105,GO,0.6757030487060547,1,0,0,0,9767.302338123322
106,NOGO,0.9085850715637207,0,0,0,1,9784.412224054337
107,GO,1.2849938869476318,1,0,0,0,9814.711913108826
108,GO,NA,0,1,0,0,9829.731746196747
109,NOGO,0.6171998977661133,0,0,0,1,9873.691361188889
110,GO,1.5551798343658447,1,0,0,0,9929.330835103989
111,GO,1.8802130222320557,1,0,0,0,9944.080655097961
112,GO,0,1,0,0,0,9983.640307188034
113,NOGO,NA,0,0,1,0,10050.539710998535
114,NOGO,NA,0,0,1,0,10101.749251127243
115,NOGO,0.22737908363342285,0,0,0,1,10173.088546037674
116,NOGO,0.4688711166381836,0,0,0,1,10195.8384411335
117,GO,NA,0,1,0,0,10264.947755098343
