Trial_number,Time_s
1,228.8096568584442
2,241.8225908279419
3,258.1619658470154
4,296.26515197753906
5,310.5831878185272
6,325.04282784461975
7,342.2966208457947
8,356.0573868751526
9,371.905455827713
10,401.82056498527527
11,415.4366328716278
12,428.82627987861633
13,441.8480598926544
14,455.942507982254
15,473.2232689857483
16,486.23596382141113
17,509.7378468513489
18,525.3568389415741
19,570.609011888504
20,584.1788158416748
21,600.2369918823242
22,616.4191470146179
23,635.7205247879028
24,648.7334318161011
25,662.3670449256897
26,678.2396779060364
27,696.2289159297943
28,712.6809389591217
29,734.8078429698944
30,756.756187915802
31,774.5151269435883
32,807.8273739814758
33,822.8394079208374
34,846.1683700084686
35,862.454069852829
36,877.2231597900391
37,892.0684778690338
38,909.0483767986298
39,927.7282819747925
40,941.1770038604736
41,1000.8402898311615
42,1013.904825925827
43,1029.3585939407349
44,1047.002299785614
45,1061.429447889328
46,1075.0997619628906
47,1099.9724187850952
48,1116.3933680057526
49,1177.8658158779144
50,1203.8421008586884
51,1217.3356318473816
52,1233.7524378299713
53,1248.9174189567566
54,1269.2664659023285
55,1285.538673877716
56,1301.2922048568726
57,1317.31107878685
58,1334.6495778560638
59,1350.5305888652802
60,1379.8568658828735
61,1394.2001459598541
62,1474.8791649341583
63,1489.480917930603
64,1562.468672990799
65,1617.9065299034119
66,1645.5983119010925
67,1659.156448841095
68,1678.648572921753
69,1695.7402999401093
70,1713.2525079250336
71,1748.8303678035736
72,1794.4976258277893
73,1834.0741620063782
74,1851.7270658016205
75,1880.2640089988708
76,1900.6820108890533
77,1916.8730099201202
78,1931.097797870636
79,1955.965794801712
80,1973.2061109542847
81,1995.2933340072632
82,2009.27156996727
83,2026.2361319065094
84,2047.6776938438416
85,2066.7983858585358
86,2080.956461906433
87,2095.598138809204
88,2115.2544498443604
89,2144.3247389793396
90,2158.7362399101257
91,2173.504229784012
92,2205.9817159175873
93,2223.84135890007
94,2242.8677039146423
95,2257.3950839042664
96,2283.059961795807
97,2297.63951086998
98,2332.4958260059357
99,2350.7456510066986
100,2364.926342010498
101,2383.9415588378906
102,2399.1085798740387
103,2426.331311941147
104,2452.7531139850616
105,2475.882381916046
106,2489.3338828086853
107,2508.8883459568024
108,2530.0119140148163
109,2596.063708782196
110,2680.933436870575
111,2694.359783887863
112,2721.7059359550476
113,2735.051647901535
114,2753.8719840049744
115,2769.3417508602142
116,2786.8327147960663
117,2805.012422800064
118,2823.5242710113525
119,2838.985328912735
120,2855.4565768241882
121,2880.5141518115997
122,2905.020749807358
123,2930.354057788849
124,2945.331593990326
125,2971.971956014633
126,2992.579356908798
127,3022.0873568058014
128,3052.3757379055023
129,3067.953677892685
130,3082.780080795288
131,3100.9663639068604
