Trial_number,Time_s
1,17.31860685
2,34.28672504
3,48.17982793
4,64.75719595
5,96.88379502
6,114.7550268
7,132.324234
8,154.082268
9,169.1903849
10,197.4789839
11,220.84952
12,240.7898948
13,262.414156
14,278.186394
15,336.2091529
16,444.961221
17,460.6255028
18,481.0065029
19,498.374054
20,515.7391739
21,564.3567479
22,578.086761
23,598.710499
24,618.6836219
25,633.7403669
26,651.1119099
27,670.8537169
28,688.4253199
29,703.5685818
30,719.9307399
31,745.8028579
32,759.467308
33,773.862463
34,793.7320008
35,809.201827
36,830.3338308
37,847.3772049
38,1928.009438
39,1943.239543
40,1989.425377
41,2006.233343
42,2027.534266
43,2041.170691
44,2064.318506
45,2093.5685
46,2119.082599
47,2171.928209
48,2185.355492
49,2201.23722
50,2232.275213
51,2254.407929
52,2311.621156
53,2337.00169
54,2361.651178
55,2384.389976
56,2408.705227
57,2426.907056
58,2443.360304
59,2551.510142
60,2654.682296
61,2790.467754
62,2834.009207
63,2860.441348
64,2874.126306
65,2887.968687
66,2901.69605
67,3909.493588
68,4802.206009
69,4933.121384
70,4958.864807
71,4976.180078
72,4992.517347
73,5007.112597
74,5022.067233
75,5039.99022
76,5083.30896
77,5130.812141
78,5159.783285
79,5174.308758
80,5188.475762
81,5205.593478
82,5224.670195
83,5253.291904
84,5268.314694
85,5282.090078
86,5404.066068
87,5459.274795
88,5474.794869
89,5504.281544
90,5533.12376
91,5547.9511
92,5560.971736
93,5582.852064
94,5631.867081
95,5668.79769
96,5683.834263
97,5700.564379
98,5797.295306
99,5821.998551
100,5836.494437
101,5850.489723
102,5878.062955
103,5897.159061
104,5913.787828
105,5927.908676
106,5953.341127
107,5998.278708
108,6043.533859
109,6067.143637
110,6083.114057
111,6115.886562
112,6130.594611
113,6144.502054
114,6213.925433
115,6235.962029
116,6274.61202
117,6289.137859
118,6306.077794
119,6335.477255
120,6404.131676
121,6435.805827
122,6460.179121
123,6495.562555
124,6521.684174
125,6537.708093
126,6553.22073
127,6573.267854
128,6605.241171
129,6624.518497
130,6674.333931
131,6688.355427
132,6709.900597
133,6722.947839
134,6755.344981
135,6801.007711
136,6827.226185
137,6850.35587
138,6912.305935
139,6937.418231
140,6984.53161
141,7144.341204
142,7171.137855
143,7205.013791
144,7219.98334
145,7245.93372
146,7259.784132
147,7289.212101
148,7306.153263
149,7330.139625
150,7346.080482
151,7438.743882
152,7454.278966
153,7486.924932
154,7506.371259
155,7525.27193
156,7543.118239
157,7560.233683
158,7574.470956
159,7592.456235
160,7642.308868
161,7665.88574
162,7700.636449
163,7715.516639
164,7735.215986
165,7751.661343
166,7769.49156
167,7795.649271
168,7809.884202
169,7831.412017
170,7852.164272
171,7871.055385
172,7897.130173
173,7915.52359
174,7929.33459
175,7943.665717
176,7960.927622
177,8025.76854
178,8045.38091
179,8071.997773
180,8086.608182
181,8116.279785
182,8136.456918
183,8150.166629
184,8168.94392
185,8243.244568
186,8264.511009
187,8278.950382
188,8299.294631
189,8314.91503
190,8328.796619
191,8351.470355
192,8380.201664
193,8398.088436
194,8419.574629
195,8436.429773
196,8450.279113
197,8481.260637
198,8500.662335
199,8525.234495
200,8548.544014
201,8568.56271
202,8585.255597
203,8600.233206
204,8650.528017
205,8665.294268
206,8679.422922
207,8703.442741
208,8741.162216
209,8778.714827
210,8836.299926
211,8851.713277
212,8866.24968
213,8885.126314
214,8899.456868
215,8917.047625
216,9209.091119
217,9232.645774
218,9247.404057
219,9264.220301
220,9283.379911
221,9312.894401
222,9339.075942
223,9374.523242
224,9397.264943
225,9431.706697
226,9482.1951
227,9498.462245
228,9512.90474
229,9535.327332
230,9577.192747
231,9591.750591
232,9651.615046
233,9707.74333
234,10144.39772
235,11117.02157
236,11690.47718
237,11707.08108
238,11723.58244
239,11751.6559
240,11788.42669
241,11868.12242
242,11884.5363
243,11903.71336
244,11920.1177
245,11934.29086
246,11948.37389
247,11966.63773
248,12175.37544
249,12193.80689
250,12208.26948
251,12225.13637
252,12243.97825
253,12259.37925
254,12283.90315
255,12299.49635
256,12315.42352
257,12328.81964
258,12348.56233
259,12373.1536
260,12401.26316
261,12423.06982
262,12450.06053
263,12474.62239
264,12497.34909
265,12519.15193
266,12534.26418
267,12561.0334
268,12579.36331
269,12598.96442
270,12630.86789
271,12649.22762
272,12665.17685
273,12685.35852
274,12702.41357
275,12715.89585
276,12728.99836
277,12750.12516
278,12771.69068
279,12795.03433
280,12809.20695
281,12835.84294
282,12849.37678
283,12870.10884
284,12887.34148
285,12903.43683
286,12941.93588
287,12963.74751
288,12990.94892
