Trial_number,Time_s
1,550.0308430194855
2,564.571506023407
3,593.2277820110321
4,612.4042608737946
5,645.3733880519867
6,712.0089950561523
7,761.198627948761
8,799.3393929004669
9,815.5462658405304
10,907.3632609844208
11,922.3990159034729
12,938.0330579280853
13,956.5128870010376
14,989.4367308616638
15,1008.0704679489136
16,1028.196457862854
17,1050.6416020393372
18,1065.125205039978
19,1090.1091170310974
20,1111.0222609043121
21,1125.063278913498
22,1140.124074935913
23,1160.0240738391876
24,1176.8356618881226
25,1191.2567820549011
26,1210.344351053238
27,1225.1132180690765
28,1240.72593998909
29,1460.4006600379944
30,1484.1057469844818
31,1834.9605119228363
32,1848.416396856308
33,1863.458848953247
34,1877.2173519134521
35,1893.6243560314178
36,1909.0843269824982
37,1930.3930909633636
38,1946.421681880951
39,1982.8527200222015
40,2006.972550868988
41,2021.158098936081
42,2034.58251786232
43,2052.316377878189
44,2066.5659308433533
45,2081.2830288410187
46,2290.793344974518
47,2360.327684879303
48,2384.8762209415436
49,2563.2027130126953
50,2914.9806089401245
51,2928.0253438949585
52,2941.5569999217987
53,2956.998435974121
54,2972.6796770095825
55,2994.173395872116
56,3013.796653032303
57,3058.500408887863
58,3072.7269818782806
59,3086.234431028366
60,3104.6480629444122
61,3122.2821810245514
62,3165.510517835617
63,3182.967589855194
64,3206.3600659370422
65,3221.5043828487396
66,3259.819545984268
67,3283.415781021118
68,3298.2594859600067
69,3319.426638841629
70,3333.4327590465546
71,3351.1772558689117
72,3366.662106990814
73,3383.045769929886
74,3397.780755996704
75,3420.9741418361664
76,3435.253114938736
77,3461.881129026413
78,3476.3005599975586
79,3514.212285041809
80,3530.7179560661316
81,3550.843118906021
82,3570.2320568561554
83,3588.9348528385162
84,3605.9437370300293
85,3619.8105549812317
86,3634.1466228961945
87,3649.376991033554
88,3665.6408109664917
89,3680.379336833954
90,3695.429774045944
91,3709.4391629695892
92,3723.978224992752
93,3744.4944639205933
94,3760.6198608875275
95,3776.8648710250854
96,3792.672684907913
97,3808.247172832489
98,3824.119789838791
99,3859.368101835251
100,3876.5414130687714
101,3893.694723844528
102,3910.4866528511047
103,3924.264214992523
104,3938.9932520389557
105,3962.4022300243378
106,3976.6578919887543
107,3991.463758945465
108,4012.684280872345
109,4027.943708896637
110,4041.933464050293
111,4058.1178069114685
112,4073.404860019684
113,4088.6904220581055
114,4104.202832937241
115,4118.62438583374
116,4134.779186964035
117,4160.605659008026
118,4198.762845993042
119,4241.73818397522
120,4259.457376003265
121,4285.387611865997
122,4309.034505844116
123,4322.31499004364
124,4343.455374002457
125,4389.33615899086
126,4432.381623029709
127,4448.961465835571
128,4471.584432840347
129,4494.861387014389
130,4512.53857088089
131,4528.332675933838
132,4546.254219055176
133,4572.914221048355
134,4607.556915044785
135,4621.460378885269
136,4659.367197036743
137,4674.808586835861
138,4693.7063410282135
139,4708.19171500206
140,4729.43363404274
141,4750.540040016174
142,4768.309352874756
143,4791.776286840439
144,4826.3802399635315
145,4855.905287981033
146,4916.711979866028
147,4948.5346529483795
148,5009.332696914673
149,5027.884605884552
150,5064.126149892807
151,5090.264229059219
152,5107.925178050995
153,5144.525722980499
154,5178.627789020538
155,5199.735360860825
156,5215.667149066925
157,5229.878424882889
158,5311.340813875198
159,5326.524777889252
160,5353.310557842255
161,5395.319012880325
162,5423.4856300354
163,5439.183789968491
164,5455.019300937653
165,5468.785196065903
166,5497.306599855423
167,5517.793369054794
168,5531.050124883652
169,5562.62205696106
170,5576.302346944809
171,5590.776520013809
172,5621.329683065414
173,5641.880607843399
174,5681.986047029495
175,5714.271471977234
176,5740.230784893036
177,5757.0317640304565
178,5772.128654003143
179,5788.518718957901
180,5816.86395406723
181,5842.705767869949
182,5856.269778013229
183,5881.014724969864
