Trial_number,Time_s
1,108.19514799118042
2,511.2395107746124
3,528.1126008033752
4,584.380001783371
5,725.3301339149475
6,763.610230922699
7,831.6849298477173
8,846.1829669475555
9,867.6299259662628
10,883.4104878902435
11,899.6549987792969
12,917.5121510028839
13,940.0362958908081
14,964.0753908157349
15,987.8022367954254
16,1398.280800819397
17,1415.8908348083496
18,1434.1444919109344
19,1469.8142838478088
20,1497.3743698596954
21,1542.7421898841858
22,1582.0680668354034
23,1598.345381975174
24,1615.8922498226166
25,1674.1922478675842
26,1690.725525856018
27,1743.218645811081
28,1779.6281638145447
29,1804.826982975006
30,1822.787680864334
31,1836.5071728229523
32,1863.666043996811
33,1879.1876049041748
34,1895.2282178401947
35,1934.6889908313751
36,1950.646476984024
37,1965.1005308628082
38,2019.1977889537811
39,2034.6174528598785
40,2049.343293905258
41,2136.8071069717407
42,2182.360273838043
43,2248.804582834244
44,2314.188211917877
45,2466.6516859531403
46,2492.8014068603516
47,2529.6458559036255
48,2709.387521982193
49,2805.6037759780884
50,2912.600776910782
51,2930.8613379001617
52,2996.3650138378143
53,3022.0090568065643
54,3043.8121149539948
55,3090.9396867752075
56,3215.2936329841614
57,3243.244039773941
58,3256.256686925888
59,3274.290731906891
60,3425.7655959129333
61,3441.58150100708
62,3503.046847820282
63,3730.4204568862915
64,3745.644285917282
65,3791.5961468219757
66,3815.2372279167175
67,3831.0119619369507
68,3940.26589679718
69,3954.13409280777
70,3975.5710899829865
71,3990.026708841324
72,4005.2390398979187
73,4019.7332389354706
74,4039.1833398342133
75,4058.1413929462433
76,4074.232959985733
77,4087.450958967209
78,4112.329885005951
79,4178.284908771515
80,4235.735689878464
81,4253.1799929142
82,4284.456341981888
83,4310.827745914459
84,4492.234607934952
85,4520.890838861465
86,4534.865625858307
87,4579.915476799011
88,4605.191376924515
89,4636.4891719818115
90,4700.4448618888855
91,4852.630000829697
92,4886.843472003937
93,4902.000313997269
94,5086.36049580574
95,5110.482360839844
96,5125.426517963409
97,5600.364296913147
98,5978.526498794556
99,6114.689385890961
100,6147.743035793304
101,6167.161940813065
102,6216.304107904434
103,6234.394012928009
104,6248.216192007065
105,6264.003740787506
106,6277.5094537734985
107,6298.516254901886
108,6331.214388847351
109,6345.157924890518
110,6368.460665941238
111,6386.222226858139
112,6405.494315862656
113,6442.7104659080505
114,6587.441305875778
115,6602.49397277832
116,6634.151867866516
117,6772.586350917816
118,6884.316115856171
119,6902.138329982758
120,6918.466540813446
121,6935.373674869537
122,6950.158990859985
123,7009.868291854858
124,7041.325400829315
125,7055.318515777588
126,7070.902114868164
127,7085.182236909866
128,7476.16487288475
129,7506.865345954895
130,7519.88174200058
131,7532.8981029987335
132,7550.517073869705
133,7580.715692996979
134,7595.573625802994
135,7610.848636865616
136,7671.950736999512
137,7709.816530942917
138,7730.414081811905
139,7772.389086961746
140,7788.677169799805
141,7802.24510383606
142,7816.6037068367
143,7834.602242946625
144,7851.313051939011
145,7989.291690826416
146,8028.664577960968
147,8057.905558824539
148,8073.929142951965
149,8099.541971921921
150,8114.550195932388
151,8164.97261095047
152,8185.9859318733215
153,8205.44740486145
154,8219.685891866684
155,8235.267853975296
156,8248.695474863052
157,8268.573598861694
158,8283.313018798828
159,8316.781888961792
160,8337.622634887695
161,8356.06230187416
162,8372.069302797318
163,8386.981297969818
164,8400.983027935028
165,8460.53776884079
166,8489.497927904129
167,8526.132856845856
168,8861.948049783707
169,10077.555390834808
170,10094.232286930084
171,10195.679845809937
172,10213.840097904205
173,10268.939438819885
174,10303.564668893814
175,10431.62897491455
176,10475.290011882782
177,10501.660102844238
178,10516.839518785477
179,10533.588964939117
180,10550.49219584465
181,10564.701054811478
182,10582.317254781723
183,10600.801568984985
184,10616.453001976013
185,10636.811688899994
186,10653.327644824982
187,10673.702746868134
188,10689.389041900635
189,10703.908207893372
190,10725.259915828705
191,10753.553467988968
192,10810.577257871628
193,10834.210547924042
194,11047.791747808456
195,11081.573628902435
196,11554.90206694603
197,11925.428311824799
198,11945.814061880112
199,11962.07787680626
200,11976.39073896408
201,11990.727943897247
202,12005.894291877747
203,12024.611395835876
204,12040.457615852356
205,12060.80576300621
206,12074.82699084282
207,12089.026209831238
208,12106.420791864395
209,12130.853372812271
210,12147.319808959961
211,12162.738695859909
212,12178.332127809525
213,12195.022863864899
214,12209.879032850266
215,12225.274918794632
216,12299.118605852127
217,12314.411034822464
218,12375.129302978516
219,12406.757356882095
220,12441.849990844727
221,12463.918678998947
222,12480.154891967773
223,12493.521166801453
224,12508.490770816803
225,12521.503475904465
226,12534.543334960938
227,12568.046914815903
228,12603.539724826813
229,12617.343584775925
230,14283.412457942963
231,14312.933119773865
232,14329.320168972015
