Trial_number,Time_s
1,977.735983133316
2,998.0828320980072
3,1013.5182421207428
4,1109.2458951473236
5,1148.2807750701904
6,1169.4615230560303
7,1182.717495918274
8,1211.4768540859222
9,1238.9557769298553
10,1257.9401400089264
11,1273.3456151485443
12,1300.2406759262085
13,1317.0478501319885
14,1333.8087511062622
15,1347.256884098053
16,1387.5435519218445
17,1402.9597380161285
18,1431.7518379688263
19,1455.0068650245667
20,1520.6177079677582
21,1539.2960951328278
22,1566.5889029502869
23,1581.8079640865326
24,2017.9489359855652
25,3444.4881179332733
26,5308.786504030228
27,5379.555446147919
28,5529.230509996414
29,5556.0181250572205
30,5884.670198917389
31,7116.108464956284
32,7440.851410150528
33,7953.663388967514
34,8189.626770973206
35,8400.179394960403
36,8794.434415102005
37,8886.470356941223
38,9500.341228961945
39,9899.682416915894
40,10069.561332941055
41,10412.1283390522
42,10431.425393104553
43,10448.151320934296
44,10463.549206018448
45,10493.789881944656
46,10544.504570960999
47,10561.77945804596
48,10585.06360411644
49,10610.083712100983
50,10684.445671081543
51,10698.947916984558
52,10724.782356977463
53,10741.475728034973
54,10761.4529941082
55,10859.69879102707
56,10875.235089063644
57,10928.233170032501
58,10970.554361104965
59,11083.224640130997
60,11098.307100057602
61,11138.54226899147
62,11171.487416028976
63,11219.922058105469
64,11238.401271104813
65,11252.648427009583
66,11273.130526065826
67,11288.856949090958
68,11313.649908065796
69,11328.023311138153
70,11349.60976600647
71,11367.059417963028
72,11388.539403915405
73,11800.006443023682
74,12335.126194953918
75,12590.290571928024
76,12647.513992071152
77,12680.615108966827
78,12705.55860710144
79,12742.271834135056
80,12759.431417942047
81,12901.26773405075
82,12970.229996919632
83,13007.074243068695
84,13042.723858118057
85,13061.764950990677
86,13097.145625114441
87,13110.158334970474
88,13206.968819141388
89,13224.164088964462
90,13239.5081179142
91,13257.722461938858
92,13280.900881052017
93,13302.37032008171
94,13317.062201023102
95,13383.481071949005
