Trial_number,Time_s
1,601.308895111084
2,615.5324831008911
3,629.7546420097351
4,646.0538191795349
5,681.1352200508118
6,704.5200760364532
7,730.2425501346588
8,754.3671441078186
9,774.6837530136108
10,792.0527911186218
11,805.0654389858246
12,818.3901731967926
13,853.6389579772949
14,878.7546801567078
15,916.0198271274567
16,954.3741819858551
17,1044.0185761451721
18,1058.0028190612793
19,1082.106959104538
20,1095.5064580440521
21,1218.519453048706
22,1243.4403991699219
23,1701.6663460731506
24,1720.5402040481567
25,1752.7219650745392
26,2645.3312151432037
27,2722.9184231758118
28,2738.7446970939636
29,3052.7243530750275
30,3252.3990609645844
31,3359.476138114929
32,3395.1332609653473
33,3711.727070093155
34,3954.1018199920654
35,4094.9970440864563
36,4137.2848081588745
37,4418.28155708313
38,4629.232951164246
39,4650.9584171772
40,4677.243928194046
41,4702.820554971695
42,4724.198281049728
43,4830.2419600486755
44,4851.707012176514
45,4887.550732135773
46,4916.1184141635895
47,4931.003729104996
48,4945.163195133209
49,4968.925496101379
50,4987.424841165543
51,5005.163213014603
52,5041.191498994827
53,5061.777620077133
54,5085.564506053925
55,5114.373284101486
56,5128.162062168121
57,5142.403021097183
58,5164.530702114105
59,5181.796856164932
60,5199.528570175171
61,5238.572494983673
62,5251.585185050964
63,5309.329253196716
64,5332.78693819046
65,5397.412543058395
66,5416.750183105469
67,5446.763597011566
68,5467.683040142059
69,5489.906358003616
70,5506.658903121948
71,5538.5516040325165
72,5840.717835187912
73,5900.617776155472
74,6378.734389066696
75,6614.504776000977
76,7059.564439058304
77,7074.3358771800995
78,7130.471517086029
79,7145.6218521595
80,7177.762845993042
81,7192.66669511795
82,7212.650818109512
83,7237.342652082443
84,7287.894436120987
85,7351.157467126846
86,7364.873023986816
87,7384.095652103424
88,7418.425363063812
89,7432.1638770103455
90,7692.419916152954
91,7716.888442993164
92,7741.417199134827
93,7758.2077260017395
94,7784.148530006409
95,7828.71398806572
96,7850.303614139557
97,7873.684975147247
98,7888.077677965164
99,7913.163729190826
100,7944.727826118469
101,7960.0850920677185
102,7975.942209005356
103,8001.730560064316
104,8049.962507009506
105,8068.569123983383
106,8091.645395994186
107,8116.183883190155
108,8131.115935087204
109,8152.011489152908
110,8231.069231033325
111,8245.605401039124
112,8265.796096086502
113,8288.395861148834
114,8302.313688993454
115,8318.48378610611
116,8338.142601013184
117,8367.453886985779
118,8381.795299053192
119,8394.807958126068
120,8421.415380001068
121,8438.086088180542
122,8454.019725084305
123,8471.610033988953
124,8711.317749977112
125,8741.721281051636
126,8757.262149095535
127,8824.000483036041
128,8932.442260026932
129,8974.00968503952
130,9038.621618032455
131,9205.658677101135
132,9253.69952917099
133,9464.65347313881
134,9856.698064088821
135,10151.294039964676
136,10193.263974189758
137,10206.276642084122
138,10224.01202917099
139,10237.780106067657
140,10259.882052183151
141,10279.98887014389
142,10303.28057217598
143,10319.537981033325
144,10338.879026174545
145,10406.297633171082
146,10484.204684972763
147,10574.156398057938
148,10592.563922166824
149,10688.057024002075
150,10716.532472133636
151,10796.73440003395
152,10837.278017044067
153,10920.995939016342
154,11005.669442176819
155,11065.482923984528
156,11597.656934976578
157,12044.8110871315
158,12088.506550073624
159,12620.074912071228
160,13065.740285158157
161,13127.464575052261
162,13308.494844198227
163,13495.10538315773
164,13727.209931135178
165,13886.607630968094
166,13913.318202018738
167,13937.469875097275
168,13972.633603096008
169,13996.378118038177
170,14015.499615192413
171,14029.726582050323
172,14045.920109033585
173,14059.892799139023
174,14075.52325296402
175,14092.419782161713
176,14107.924919128418
177,14122.199256181717
178,14144.647693157196
179,14159.249668121338
180,14173.454837083817
181,14197.55722618103
182,14216.011594057083
183,14236.991747140884
184,14251.010334014893
185,14271.339524030685
186,14285.21860408783
187,14301.343240976334
188,14317.553069114685
189,14334.139204025269
190,14375.566389083862
191,14398.192591190338
