Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,NOGO,0.45647192001342773,0,0,0,1,71.0708520412445
2,NOGO,0.07462191581726074,0,0,0,1,95.50091099739075
3,NOGO,1.660736083984375,0,0,0,1,121.94095706939697
4,GO,0.6003730297088623,1,0,0,0,151.89101314544678
5,GO,0.08614301681518555,1,0,0,0,204.0111129283905
6,NOGO,0.226485013961792,0,0,0,1,217.90117192268372
7,NOGO,1.4998118877410889,0,0,0,1,242.4612250328064
8,GO,0.740710973739624,1,0,0,0,270.9112870693207
9,GO,0,1,0,0,0,283.4813060760498
10,NOGO,0,0,0,0,1,299.23134207725525
11,NOGO,NA,0,0,1,0,324.79143714904785
12,GO,0,1,0,0,0,337.26146602630615
13,NOGO,NA,0,0,1,0,349.4014890193939
14,GO,0,1,0,0,0,365.12153005599976
15,GO,0.011710166931152344,1,0,0,0,380.4615640640259
16,GO,0.16373705863952637,1,0,0,0,399.2715859413147
17,NOGO,0.3105459213256836,0,0,0,1,428.63165807724
18,GO,0,1,0,0,0,452.82171297073364
19,GO,0.7609419822692871,1,0,0,0,474.09176301956177
20,NOGO,0.8829560279846191,0,0,0,1,491.25180101394653
21,NOGO,1.603726863861084,0,0,0,1,517.7818491458893
22,GO,0.5600340366363525,1,0,0,0,547.321907043457
23,NOGO,0.47780609130859375,0,0,0,1,560.5119431018829
24,GO,1.1418180465698242,1,0,0,0,588.9720070362091
25,NOGO,0.518934965133667,0,0,0,1,607.1620519161224
26,NOGO,1.5988798141479492,0,0,0,1,633.7420909404755
27,NOGO,1.062371015548706,0,0,0,1,660.0621769428253
28,NOGO,NA,0,0,1,0,704.9622550010681
29,GO,0.9233498573303223,1,0,0,0,821.1825189590454
30,NOGO,NA,0,0,1,0,836.7626011371613
31,GO,1.588050127029419,1,0,0,0,868.8026480674744
32,NOGO,0.3125040531158447,0,0,0,1,887.1926951408386
33,GO,1.205928087234497,1,0,0,0,1030.6630201339722
34,NOGO,0.7124769687652588,0,0,0,1,1049.1630630493164
35,GO,0.9527559280395508,1,0,0,0,1076.6131150722504
36,NOGO,NA,0,0,1,0,1098.0731620788574
37,NOGO,0.5997030735015869,0,0,0,1,1110.8731880187988
38,GO,NA,0,1,0,0,1144.4832611083984
39,GO,0.24680590629577637,1,0,0,0,1204.9833989143372
40,GO,0.6622388362884521,1,0,0,0,1235.523460149765
41,NOGO,NA,0,0,1,0,1256.0735199451447
42,NOGO,NA,0,0,1,0,1276.613559961319
43,GO,0.36126017570495605,1,0,0,0,1303.933620929718
44,GO,0,1,0,0,0,1324.5536620616913
45,NOGO,0.5163180828094482,0,0,0,1,1359.57377409935
46,NOGO,1.4168059825897217,0,0,0,1,1564.1341910362244
47,NOGO,NA,0,0,1,0,1590.6242771148682
48,GO,NA,0,1,0,0,1841.2548179626465
49,GO,0.6060910224914551,1,0,0,0,1854.2548530101776
50,GO,0.5525479316711426,1,0,0,0,1865.3148789405823
51,NOGO,NA,0,0,1,0,1905.4649920463562
52,GO,NA,0,1,0,0,1921.4950211048126
53,NOGO,0.831078052520752,0,0,0,1,1949.585119009018
54,GO,NA,0,1,0,0,1998.0751900672913
55,NOGO,NA,0,0,1,0,2040.8752999305725
56,NOGO,0.5206699371337891,0,0,0,1,2382.3260469436646
57,NOGO,NA,0,0,1,0,2413.406116962433
58,GO,1.128283977508545,1,0,0,0,2427.766158103943
59,NOGO,0.7272469997406006,0,0,0,1,2456.1262180805206
60,NOGO,NA,0,0,1,0,2482.8462660312653
61,NOGO,0,0,0,0,1,2524.906361103058
62,NOGO,NA,0,0,1,0,2565.3064470291138
63,NOGO,0.26207780838012695,0,0,0,1,2635.6366119384766
64,GO,NA,0,1,0,0,2745.1868641376495
65,NOGO,0.49353599548339844,0,0,0,1,2790.836951971054
66,NOGO,NA,0,0,1,0,2814.9770081043243
67,NOGO,1.0773370265960693,0,0,0,1,2978.0673820972443
68,GO,0.043845176696777344,1,0,0,0,3020.1974630355835
69,GO,1.0990161895751953,1,0,0,0,3041.5975420475006
70,NOGO,0.5802421569824219,0,0,0,1,3059.497580051422
71,GO,0,1,0,0,0,3085.6976280212402
72,NOGO,NA,0,0,1,0,3103.387675046921
73,NOGO,NA,0,0,1,0,3127.487729072571
74,GO,NA,0,1,0,0,3143.447767019272
75,GO,0.8818919658660889,1,0,0,0,3156.3077981472015
76,GO,0.3168671131134033,1,0,0,0,3167.2778260707855
77,GO,0.5589549541473389,1,0,0,0,3183.257863998413
78,GO,0.4145209789276123,1,0,0,0,3211.467910051346
79,NOGO,0.1720428466796875,0,0,0,1,3237.677978992462
80,GO,0,1,0,0,0,3270.6580390930176
81,GO,1.7963459491729736,1,0,0,0,3293.368098974228
82,NOGO,NA,0,0,1,0,3312.438143014908
83,GO,0,1,0,0,0,3329.9981830120087
84,GO,0.621826171875,1,0,0,0,3345.598228931427
85,NOGO,1.1305489540100098,0,0,0,1,3360.6582350730896
86,GO,NA,0,1,0,0,3409.138335943222
87,NOGO,0,0,0,0,1,3453.5684480667114
88,GO,NA,0,1,0,0,3571.828740119934
89,GO,0.507133960723877,1,0,0,0,3593.28875207901
90,GO,NA,0,1,0,0,3659.7589089870453
91,GO,1.1882681846618652,1,0,0,0,3674.9189779758453
92,NOGO,0.6302680969238281,0,0,0,1,3693.5890140533447
93,GO,NA,0,1,0,0,3725.2190730571747
94,NOGO,0.7649960517883301,0,0,0,1,3741.689110994339
95,GO,0.7685520648956299,1,0,0,0,3768.099174976349
96,NOGO,NA,0,0,1,0,3788.559214115143
97,NOGO,0,0,0,0,1,3800.81925201416
98,GO,0.25054407119750977,1,0,0,0,3827.199320077896
99,GO,0.37308311462402344,1,0,0,0,3841.4293310642242
100,NOGO,0.564918041229248,0,0,0,1,3871.419408082962
101,NOGO,NA,0,0,1,0,3914.8195049762726
102,NOGO,NA,0,0,1,0,3938.1096210479736
103,GO,0.11205101013183594,1,0,0,0,3950.7796370983124
104,GO,NA,0,1,0,0,3973.1096799373627
105,NOGO,0.7664220333099365,0,0,0,1,4000.5796711444855
106,NOGO,NA,0,0,1,0,4039.919776916504
107,GO,0,1,0,0,0,4055.099837064743
108,NOGO,NA,0,0,1,0,4082.0199179649353
109,GO,NA,0,1,0,0,4103.8799040317535
110,NOGO,NA,0,0,1,0,4138.070006132126
111,GO,NA,0,1,0,0,4156.070068120956
112,GO,1.0243451595306396,1,0,0,0,4173.570111989975
113,NOGO,NA,0,0,1,0,4205.570187091827
114,NOGO,0.40148115158081055,0,0,0,1,4223.810212135315
115,NOGO,NA,0,0,1,0,4298.2603850364685
116,NOGO,0.10835003852844238,0,0,0,1,4312.100533008575
117,NOGO,0.2938361167907715,0,0,0,1,4348.310472011566
118,NOGO,NA,0,0,1,0,4378.240551948547
119,NOGO,NA,0,0,1,0,4391.420575141907
120,NOGO,NA,0,0,1,0,4405.590606927872
121,NOGO,NA,0,0,1,0,4439.240816116333
122,GO,NA,0,1,0,0,4504.47083902359
123,NOGO,NA,0,0,1,0,4538.040868997574
124,GO,0,1,0,0,0,4557.890958070755
125,NOGO,0.41285014152526855,0,0,0,1,4571.930978059769
126,NOGO,NA,0,0,1,0,4718.821310997009
127,GO,NA,0,1,0,0,4735.191349029541
128,NOGO,0.8395369052886963,0,0,0,1,4748.981362104416
129,GO,0.9284689426422119,1,0,0,0,4772.521415948868
130,GO,0.35530614852905273,1,0,0,0,4783.071444034576
131,NOGO,0.2655329704284668,0,0,0,1,4813.091519117355
132,NOGO,1.0434670448303223,0,0,0,1,4855.741631031036
133,NOGO,NA,0,0,1,0,4889.091710090637
134,GO,0,1,0,0,0,4902.381729125977
135,NOGO,NA,0,0,1,0,4918.721775054932
136,NOGO,NA,0,0,1,0,4931.561798095703
137,NOGO,NA,0,0,1,0,4947.031834125519
138,GO,NA,0,1,0,0,4962.911859035492
139,NOGO,0,0,0,0,1,4977.372036933899
140,NOGO,NA,0,0,1,0,5127.422235965729
141,GO,0.7839820384979248,1,0,0,0,5145.21228313446
142,GO,0,1,0,0,0,5165.2523329257965
143,NOGO,NA,0,0,1,0,5187.982378005981
144,NOGO,0.8212058544158936,0,0,0,1,5230.782457113266
145,NOGO,0.9471089839935303,0,0,0,1,5292.622602939606
146,NOGO,NA,0,0,1,0,5317.98263502121
147,GO,NA,0,1,0,0,5367.96275806427
