Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,NOGO,NA,0,0,1,0,48.26621699333191
2,NOGO,0.9209849834442139,0,0,0,1,61.516247034072876
3,GO,1.3436858654022217,1,0,0,0,84.55629587173462
4,GO,0.6510050296783447,1,0,0,0,99.24632692337036
5,GO,0.009557008743286133,1,0,0,0,112.94636106491089
6,GO,0.7365219593048096,1,0,0,0,125.71641802787781
7,NOGO,0.5421600341796875,0,0,0,1,140.526437997818
8,GO,0.569694995880127,1,0,0,0,164.8865089416504
9,NOGO,0.5289239883422852,0,0,0,1,178.5465259552002
10,NOGO,0.46479010581970215,0,0,0,1,201.67660403251648
11,NOGO,1.976773977279663,0,0,0,1,228.73663997650146
12,NOGO,0.493380069732666,0,0,0,1,269.1967239379883
13,GO,0.6314260959625244,1,0,0,0,295.2367858886719
14,NOGO,0.2298879623413086,0,0,0,1,307.95681595802307
15,NOGO,0.17174696922302246,0,0,0,1,362.47699189186096
16,NOGO,1.14292311668396,0,0,0,1,388.1069920063019
17,GO,1.7137880325317383,1,0,0,0,430.11707401275635
18,NOGO,0.8161609172821045,0,0,0,1,452.4471218585968
19,NOGO,NA,0,0,1,0,476.1672320365906
20,NOGO,NA,0,0,1,0,498.35722303390503
21,GO,0,1,0,0,0,521.0072820186615
22,GO,0.6403918266296387,1,0,0,0,534.7073118686676
23,GO,NA,0,1,0,0,560.4673960208893
24,NOGO,NA,0,0,1,0,575.0974249839783
25,NOGO,0.5204858779907227,0,0,0,1,593.5675089359283
26,NOGO,0.21273422241210938,0,0,0,1,617.5475199222565
27,GO,0,1,0,0,0,680.9976608753204
28,GO,NA,0,1,0,0,831.4880709648132
29,NOGO,NA,0,0,1,0,883.7881100177765
30,GO,NA,0,1,0,0,909.6281728744507
31,NOGO,NA,0,0,1,0,1029.7084429264069
32,NOGO,NA,0,0,1,0,1057.0484969615936
33,NOGO,NA,0,0,1,0,1071.7985408306122
34,GO,0.7871460914611816,1,0,0,0,1108.32860994339
35,NOGO,0.14328217506408691,0,0,0,1,1132.2286689281464
36,GO,NA,0,1,0,0,1162.7487490177155
37,NOGO,0.05656790733337402,0,0,0,1,1180.3987579345703
38,NOGO,0.9483399391174316,0,0,0,1,1218.3488490581512
39,NOGO,0.6726210117340088,0,0,0,1,1246.9089188575745
40,NOGO,NA,0,0,1,0,1273.3989708423615
41,GO,0.3860800266265869,1,0,0,0,1287.819088935852
42,NOGO,0,0,0,0,1,1318.8491010665894
43,NOGO,NA,0,0,1,0,1376.169245004654
44,NOGO,NA,0,0,1,0,1399.9792869091034
45,GO,1.2420861721038818,1,0,0,0,1422.2793259620667
46,GO,0,1,0,0,0,1449.7993869781494
47,NOGO,NA,0,0,1,0,1466.4394268989563
48,NOGO,NA,0,0,1,0,1494.1395218372345
49,GO,NA,0,1,0,0,1828.6302440166473
50,NOGO,NA,0,0,1,0,1862.0503129959106
51,NOGO,NA,0,0,1,0,1887.7403678894043
52,NOGO,NA,0,0,1,0,1910.100476026535
53,NOGO,1.112637996673584,0,0,0,1,1985.5106358528137
54,NOGO,0,0,0,0,1,2080.980823993683
55,NOGO,1.7038631439208984,0,0,0,1,2111.120882987976
56,GO,0.46547794342041016,1,0,0,0,2152.7510018348694
57,GO,0.04433894157409668,1,0,0,0,2170.5910160541534
58,GO,0.624567985534668,1,0,0,0,2198.1310770511627
59,GO,0,1,0,0,0,2244.5511939525604
60,GO,0.4452369213104248,1,0,0,0,2276.601238012314
61,NOGO,0,0,0,0,1,2305.211303949356
62,NOGO,NA,0,0,1,0,2335.211400985718
63,NOGO,0.08062291145324707,0,0,0,1,2353.8614439964294
64,GO,0,1,0,0,0,2443.5916509628296
65,NOGO,0.07335186004638672,0,0,0,1,2497.7817618846893
66,GO,1.0993831157684326,1,0,0,0,2904.5928308963776
67,GO,0.5350439548492432,1,0,0,0,2921.9827098846436
68,GO,0.4996001720428467,1,0,0,0,2937.2727389335632
69,NOGO,0.056741952896118164,0,0,0,1,2952.992782831192
70,NOGO,0.7437291145324707,0,0,0,1,2977.432816028595
71,GO,0,1,0,0,0,3003.2828838825226
72,NOGO,0.4070878028869629,0,0,0,1,3016.252909898758
73,GO,1.0110938549041748,1,0,0,0,3041.6829750537872
74,NOGO,NA,0,0,1,0,3065.5530178546906
75,NOGO,NA,0,0,1,0,3092.5930638313293
76,GO,0.5931320190429688,1,0,0,0,3111.673110961914
77,NOGO,NA,0,0,1,0,3131.553160905838
78,GO,0.596411943435669,1,0,0,0,3169.4932339191437
79,GO,0.37705087661743164,1,0,0,0,3193.8933029174805
80,NOGO,0,0,0,0,1,3228.5633828639984
81,NOGO,0,0,0,0,1,3253.4034378528595
82,GO,0.4668431282043457,1,0,0,0,3278.913668870926
83,NOGO,0.5551431179046631,0,0,0,1,3304.4735720157623
84,GO,0.05757403373718262,1,0,0,0,3345.543756008148
