Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,GO,NA,0,1,0,0,10.333908081054688
2,GO,0.5034408569335938,1,0,0,0,22.94332790374756
3,NOGO,0.4339160919189453,0,0,0,1,36.063215017318726
4,NOGO,1.0562269687652588,0,0,0,1,60.243014097213745
5,GO,0.45391011238098145,1,0,0,0,84.64274191856384
6,GO,0.337874174118042,1,0,0,0,97.83262801170349
7,NOGO,0.9025609493255615,0,0,0,1,129.40240907669067
8,NOGO,0.06376385688781738,0,0,0,1,152.62229990959167
9,NOGO,0.3608567714691162,0,0,0,1,175.75205993652344
10,GO,0.7360429763793945,1,0,0,0,198.89183902740479
11,GO,0.9585440158843994,1,0,0,0,210.67166209220886
12,GO,NA,0,1,0,0,254.14118599891663
13,GO,NA,0,1,0,0,286.5509068965912
14,NOGO,0.2506520748138428,0,0,0,1,303.5307710170746
15,NOGO,0.04218697547912598,0,0,0,1,326.3404948711395
16,NOGO,0.6112699508666992,0,0,0,1,356.6802930831909
17,NOGO,0.2937459945678711,0,0,0,1,394.33991408348083
18,GO,NA,0,1,0,0,595.1381108760834
19,GO,NA,0,1,0,0,678.2173180580139
20,GO,NA,0,1,0,0,692.1372170448303
21,GO,NA,0,1,0,0,807.8461220264435
22,GO,NA,0,1,0,0,824.7959549427032
23,GO,NA,0,1,0,0,856.5256428718567
24,GO,0.7341089248657227,1,0,0,0,876.68545794487
25,GO,1.0261640548706055,1,0,0,0,903.0652508735657
26,GO,NA,0,1,0,0,1047.4439260959625
27,GO,NA,0,1,0,0,1078.5236790180206
28,NOGO,1.7072291374206543,0,0,0,1,1107.7533419132233
29,NOGO,0.3584017753601074,0,0,0,1,1134.8731639385223
30,NOGO,0,0,0,0,1,1186.2326400279999
31,GO,0.3169851303100586,1,0,0,0,1208.282499074936
32,NOGO,0.8136310577392578,0,0,0,1,1268.5520269870758
33,NOGO,0,0,0,0,1,1303.2916269302368
34,NOGO,0.83278489112854,0,0,0,1,1336.6813158988953
35,NOGO,NA,0,0,1,0,1393.3807339668274
36,GO,0.9153871536254883,1,0,0,0,1406.2505910396576
37,GO,1.4681408405303955,1,0,0,0,1462.1900570392609
38,GO,0.9416899681091309,1,0,0,0,1505.9597098827362
39,GO,0.1287679672241211,1,0,0,0,1631.3585290908813
40,NOGO,0.2578310966491699,0,0,0,1,1651.0084478855133
41,NOGO,1.0978071689605713,0,0,0,1,1699.4679169654846
42,GO,NA,0,1,0,0,1748.5374910831451
43,NOGO,1.1626768112182617,0,0,0,1,1776.807275056839
44,GO,NA,0,1,0,0,1806.2769780158997
45,GO,0,1,0,0,0,1821.636831998825
46,GO,0.42257022857666016,1,0,0,0,1850.606533050537
47,GO,0.29851317405700684,1,0,0,0,1879.6562900543213
48,GO,1.2724828720092773,1,0,0,0,1935.3457720279694
49,GO,0.23202085494995117,1,0,0,0,2024.125174999237
